capture_modality	target_plan_id	selector_kind	selector_code_sha256	budget	deployment_id	scenario_id	phase	stratum_id	unit_id	run_id	profile_report_id	device	context	stream	correlation_id	launch_ordinal	semantic_key_json	selection_role	selection_reason	estimated_capture_cost_ns	target_status	capture_cap_per_universe	identity_validation_required	p_manifest_sha256	p_catalog_sha256	forbidden_input_confirmation
NVBIT	C16_V2_R_B48_c16_qwen25_7b_awq_S1_DECODE	SELECTOR_R	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	48	c16_qwen25_7b_awq	S1	DECODE	DECODE|UNKNOWN_OPERATOR|AUTOAWQ_CAUSAL_LM_EAGER|R2_P2_5xP2_2|float16	launch:56a853d1-ef7f-4653-8cd8-cc7defde5689:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_981841:78043	56a853d1-ef7f-4653-8cd8-cc7defde5689	2fdd40f719f04e781724fb2238f390ae4e681ec12471c90fefc12b49ec5b9c46	cuda:0	CUDA_CONTEXT_1	CUDA_STREAM_7	CUDA_CORRELATION_981841	78043	"{""dtype_key"": ""float16"", ""implementation_key"": ""AUTOAWQ_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""DECODE"", ""shape_bucket"": ""R2_P2_5xP2_2""}"	PROBABILITY	seeded SRSWOR within frozen stratum	1152	REQUEST_ONLY_FROZEN_PRIMARY_SELECTOR_R_NO_OUTCOME_CONSUMED	48	TRUE_REPORT_SCOPED_COMPOSITE_KEY	8cdf2836df12f32cf117a035d5df90e826a74f5119d876f234c29c8fbe34a5dc	08945621f63a86eb67cec28cc031c45403af483f4320428cb922699c095f82f5	NO_NCU_NVBIT_TRACE_COUNTER_SPEEDUP_MISS_OR_OUTCOME_READ
NVBIT	C16_V2_R_B48_c16_qwen25_7b_awq_S1_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	48	c16_qwen25_7b_awq	S1	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|AUTOAWQ_CAUSAL_LM_EAGER|R2_P2_5xP2_2|float16	launch:56a853d1-ef7f-4653-8cd8-cc7defde5689:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_1212892:96641	56a853d1-ef7f-4653-8cd8-cc7defde5689	2fdd40f719f04e781724fb2238f390ae4e681ec12471c90fefc12b49ec5b9c46	cuda:0	CUDA_CONTEXT_1	CUDA_STREAM_7	CUDA_CORRELATION_1212892	96641	"{""dtype_key"": ""float16"", ""implementation_key"": ""AUTOAWQ_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_2""}"	PROBABILITY	seeded SRSWOR within frozen stratum	1362028	REQUEST_ONLY_FROZEN_PRIMARY_SELECTOR_R_NO_OUTCOME_CONSUMED	48	TRUE_REPORT_SCOPED_COMPOSITE_KEY	8cdf2836df12f32cf117a035d5df90e826a74f5119d876f234c29c8fbe34a5dc	08945621f63a86eb67cec28cc031c45403af483f4320428cb922699c095f82f5	NO_NCU_NVBIT_TRACE_COUNTER_SPEEDUP_MISS_OR_OUTCOME_READ
NVBIT	C16_V2_R_B48_c16_qwen25_7b_awq_S1_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	48	c16_qwen25_7b_awq	S1	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|AUTOAWQ_CAUSAL_LM_EAGER|R2_P2_5xP2_2|float16	launch:56a853d1-ef7f-4653-8cd8-cc7defde5689:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_1213236:96671	56a853d1-ef7f-4653-8cd8-cc7defde5689	2fdd40f719f04e781724fb2238f390ae4e681ec12471c90fefc12b49ec5b9c46	cuda:0	CUDA_CONTEXT_1	CUDA_STREAM_7	CUDA_CORRELATION_1213236	96671	"{""dtype_key"": ""float16"", ""implementation_key"": ""AUTOAWQ_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_2""}"	PROBABILITY	seeded SRSWOR within frozen stratum	3616	REQUEST_ONLY_FROZEN_PRIMARY_SELECTOR_R_NO_OUTCOME_CONSUMED	48	TRUE_REPORT_SCOPED_COMPOSITE_KEY	8cdf2836df12f32cf117a035d5df90e826a74f5119d876f234c29c8fbe34a5dc	08945621f63a86eb67cec28cc031c45403af483f4320428cb922699c095f82f5	NO_NCU_NVBIT_TRACE_COUNTER_SPEEDUP_MISS_OR_OUTCOME_READ
NVBIT	C16_V2_R_B48_c16_qwen25_7b_awq_S1_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	48	c16_qwen25_7b_awq	S1	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|AUTOAWQ_CAUSAL_LM_EAGER|R2_P2_5xP2_2|float16	launch:56a853d1-ef7f-4653-8cd8-cc7defde5689:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_1213991:96729	56a853d1-ef7f-4653-8cd8-cc7defde5689	2fdd40f719f04e781724fb2238f390ae4e681ec12471c90fefc12b49ec5b9c46	cuda:0	CUDA_CONTEXT_1	CUDA_STREAM_7	CUDA_CORRELATION_1213991	96729	"{""dtype_key"": ""float16"", ""implementation_key"": ""AUTOAWQ_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_2""}"	PROBABILITY	seeded SRSWOR within frozen stratum	6817	REQUEST_ONLY_FROZEN_PRIMARY_SELECTOR_R_NO_OUTCOME_CONSUMED	48	TRUE_REPORT_SCOPED_COMPOSITE_KEY	8cdf2836df12f32cf117a035d5df90e826a74f5119d876f234c29c8fbe34a5dc	08945621f63a86eb67cec28cc031c45403af483f4320428cb922699c095f82f5	NO_NCU_NVBIT_TRACE_COUNTER_SPEEDUP_MISS_OR_OUTCOME_READ
NVBIT	C16_V2_R_B48_c16_qwen25_7b_awq_S1_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	48	c16_qwen25_7b_awq	S1	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|AUTOAWQ_CAUSAL_LM_EAGER|R2_P2_5xP2_2|float16	launch:56a853d1-ef7f-4653-8cd8-cc7defde5689:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_1214132:96741	56a853d1-ef7f-4653-8cd8-cc7defde5689	2fdd40f719f04e781724fb2238f390ae4e681ec12471c90fefc12b49ec5b9c46	cuda:0	CUDA_CONTEXT_1	CUDA_STREAM_7	CUDA_CORRELATION_1214132	96741	"{""dtype_key"": ""float16"", ""implementation_key"": ""AUTOAWQ_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_2""}"	PROBABILITY	seeded SRSWOR within frozen stratum	1359435	REQUEST_ONLY_FROZEN_PRIMARY_SELECTOR_R_NO_OUTCOME_CONSUMED	48	TRUE_REPORT_SCOPED_COMPOSITE_KEY	8cdf2836df12f32cf117a035d5df90e826a74f5119d876f234c29c8fbe34a5dc	08945621f63a86eb67cec28cc031c45403af483f4320428cb922699c095f82f5	NO_NCU_NVBIT_TRACE_COUNTER_SPEEDUP_MISS_OR_OUTCOME_READ
NVBIT	C16_V2_R_B48_c16_qwen25_7b_awq_S1_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	48	c16_qwen25_7b_awq	S1	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|AUTOAWQ_CAUSAL_LM_EAGER|R2_P2_5xP2_2|float16	launch:56a853d1-ef7f-4653-8cd8-cc7defde5689:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_1214598:96778	56a853d1-ef7f-4653-8cd8-cc7defde5689	2fdd40f719f04e781724fb2238f390ae4e681ec12471c90fefc12b49ec5b9c46	cuda:0	CUDA_CONTEXT_1	CUDA_STREAM_7	CUDA_CORRELATION_1214598	96778	"{""dtype_key"": ""float16"", ""implementation_key"": ""AUTOAWQ_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_2""}"	PROBABILITY	seeded SRSWOR within frozen stratum	4929	REQUEST_ONLY_FROZEN_PRIMARY_SELECTOR_R_NO_OUTCOME_CONSUMED	48	TRUE_REPORT_SCOPED_COMPOSITE_KEY	8cdf2836df12f32cf117a035d5df90e826a74f5119d876f234c29c8fbe34a5dc	08945621f63a86eb67cec28cc031c45403af483f4320428cb922699c095f82f5	NO_NCU_NVBIT_TRACE_COUNTER_SPEEDUP_MISS_OR_OUTCOME_READ
NVBIT	C16_V2_R_B48_c16_qwen25_7b_awq_S1_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	48	c16_qwen25_7b_awq	S1	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|AUTOAWQ_CAUSAL_LM_EAGER|R2_P2_5xP2_2|float16	launch:56a853d1-ef7f-4653-8cd8-cc7defde5689:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_1214901:96804	56a853d1-ef7f-4653-8cd8-cc7defde5689	2fdd40f719f04e781724fb2238f390ae4e681ec12471c90fefc12b49ec5b9c46	cuda:0	CUDA_CONTEXT_1	CUDA_STREAM_7	CUDA_CORRELATION_1214901	96804	"{""dtype_key"": ""float16"", ""implementation_key"": ""AUTOAWQ_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_2""}"	PROBABILITY	seeded SRSWOR within frozen stratum	2880	REQUEST_ONLY_FROZEN_PRIMARY_SELECTOR_R_NO_OUTCOME_CONSUMED	48	TRUE_REPORT_SCOPED_COMPOSITE_KEY	8cdf2836df12f32cf117a035d5df90e826a74f5119d876f234c29c8fbe34a5dc	08945621f63a86eb67cec28cc031c45403af483f4320428cb922699c095f82f5	NO_NCU_NVBIT_TRACE_COUNTER_SPEEDUP_MISS_OR_OUTCOME_READ
NVBIT	C16_V2_R_B48_c16_qwen25_7b_awq_S1_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	48	c16_qwen25_7b_awq	S1	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|AUTOAWQ_CAUSAL_LM_EAGER|R2_P2_5xP2_2|float16	launch:56a853d1-ef7f-4653-8cd8-cc7defde5689:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_1215049:96817	56a853d1-ef7f-4653-8cd8-cc7defde5689	2fdd40f719f04e781724fb2238f390ae4e681ec12471c90fefc12b49ec5b9c46	cuda:0	CUDA_CONTEXT_1	CUDA_STREAM_7	CUDA_CORRELATION_1215049	96817	"{""dtype_key"": ""float16"", ""implementation_key"": ""AUTOAWQ_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_2""}"	PROBABILITY	seeded SRSWOR within frozen stratum	7649	REQUEST_ONLY_FROZEN_PRIMARY_SELECTOR_R_NO_OUTCOME_CONSUMED	48	TRUE_REPORT_SCOPED_COMPOSITE_KEY	8cdf2836df12f32cf117a035d5df90e826a74f5119d876f234c29c8fbe34a5dc	08945621f63a86eb67cec28cc031c45403af483f4320428cb922699c095f82f5	NO_NCU_NVBIT_TRACE_COUNTER_SPEEDUP_MISS_OR_OUTCOME_READ
NVBIT	C16_V2_R_B48_c16_qwen25_7b_awq_S1_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	48	c16_qwen25_7b_awq	S1	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|AUTOAWQ_CAUSAL_LM_EAGER|R2_P2_5xP2_2|float16	launch:56a853d1-ef7f-4653-8cd8-cc7defde5689:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_1215496:96852	56a853d1-ef7f-4653-8cd8-cc7defde5689	2fdd40f719f04e781724fb2238f390ae4e681ec12471c90fefc12b49ec5b9c46	cuda:0	CUDA_CONTEXT_1	CUDA_STREAM_7	CUDA_CORRELATION_1215496	96852	"{""dtype_key"": ""float16"", ""implementation_key"": ""AUTOAWQ_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_2""}"	PROBABILITY	seeded SRSWOR within frozen stratum	6400	REQUEST_ONLY_FROZEN_PRIMARY_SELECTOR_R_NO_OUTCOME_CONSUMED	48	TRUE_REPORT_SCOPED_COMPOSITE_KEY	8cdf2836df12f32cf117a035d5df90e826a74f5119d876f234c29c8fbe34a5dc	08945621f63a86eb67cec28cc031c45403af483f4320428cb922699c095f82f5	NO_NCU_NVBIT_TRACE_COUNTER_SPEEDUP_MISS_OR_OUTCOME_READ
NVBIT	C16_V2_R_B48_c16_qwen25_7b_awq_S1_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	48	c16_qwen25_7b_awq	S1	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|AUTOAWQ_CAUSAL_LM_EAGER|R2_P2_5xP2_2|float16	launch:56a853d1-ef7f-4653-8cd8-cc7defde5689:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_1215851:96879	56a853d1-ef7f-4653-8cd8-cc7defde5689	2fdd40f719f04e781724fb2238f390ae4e681ec12471c90fefc12b49ec5b9c46	cuda:0	CUDA_CONTEXT_1	CUDA_STREAM_7	CUDA_CORRELATION_1215851	96879	"{""dtype_key"": ""float16"", ""implementation_key"": ""AUTOAWQ_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_2""}"	PROBABILITY	seeded SRSWOR within frozen stratum	6784	REQUEST_ONLY_FROZEN_PRIMARY_SELECTOR_R_NO_OUTCOME_CONSUMED	48	TRUE_REPORT_SCOPED_COMPOSITE_KEY	8cdf2836df12f32cf117a035d5df90e826a74f5119d876f234c29c8fbe34a5dc	08945621f63a86eb67cec28cc031c45403af483f4320428cb922699c095f82f5	NO_NCU_NVBIT_TRACE_COUNTER_SPEEDUP_MISS_OR_OUTCOME_READ
NVBIT	C16_V2_R_B48_c16_qwen25_7b_awq_S1_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	48	c16_qwen25_7b_awq	S1	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|AUTOAWQ_CAUSAL_LM_EAGER|R2_P2_5xP2_2|float16	launch:56a853d1-ef7f-4653-8cd8-cc7defde5689:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_1216258:96914	56a853d1-ef7f-4653-8cd8-cc7defde5689	2fdd40f719f04e781724fb2238f390ae4e681ec12471c90fefc12b49ec5b9c46	cuda:0	CUDA_CONTEXT_1	CUDA_STREAM_7	CUDA_CORRELATION_1216258	96914	"{""dtype_key"": ""float16"", ""implementation_key"": ""AUTOAWQ_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_2""}"	PROBABILITY	seeded SRSWOR within frozen stratum	3809	REQUEST_ONLY_FROZEN_PRIMARY_SELECTOR_R_NO_OUTCOME_CONSUMED	48	TRUE_REPORT_SCOPED_COMPOSITE_KEY	8cdf2836df12f32cf117a035d5df90e826a74f5119d876f234c29c8fbe34a5dc	08945621f63a86eb67cec28cc031c45403af483f4320428cb922699c095f82f5	NO_NCU_NVBIT_TRACE_COUNTER_SPEEDUP_MISS_OR_OUTCOME_READ
NVBIT	C16_V2_R_B48_c16_qwen25_7b_awq_S1_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	48	c16_qwen25_7b_awq	S1	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|AUTOAWQ_CAUSAL_LM_EAGER|R2_P2_5xP2_2|float16	launch:56a853d1-ef7f-4653-8cd8-cc7defde5689:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_1216458:96928	56a853d1-ef7f-4653-8cd8-cc7defde5689	2fdd40f719f04e781724fb2238f390ae4e681ec12471c90fefc12b49ec5b9c46	cuda:0	CUDA_CONTEXT_1	CUDA_STREAM_7	CUDA_CORRELATION_1216458	96928	"{""dtype_key"": ""float16"", ""implementation_key"": ""AUTOAWQ_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_2""}"	PROBABILITY	seeded SRSWOR within frozen stratum	5057	REQUEST_ONLY_FROZEN_PRIMARY_SELECTOR_R_NO_OUTCOME_CONSUMED	48	TRUE_REPORT_SCOPED_COMPOSITE_KEY	8cdf2836df12f32cf117a035d5df90e826a74f5119d876f234c29c8fbe34a5dc	08945621f63a86eb67cec28cc031c45403af483f4320428cb922699c095f82f5	NO_NCU_NVBIT_TRACE_COUNTER_SPEEDUP_MISS_OR_OUTCOME_READ
NVBIT	C16_V2_R_B48_c16_qwen25_7b_awq_S1_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	48	c16_qwen25_7b_awq	S1	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|AUTOAWQ_CAUSAL_LM_EAGER|R2_P2_5xP2_2|float16	launch:56a853d1-ef7f-4653-8cd8-cc7defde5689:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_1216620:96942	56a853d1-ef7f-4653-8cd8-cc7defde5689	2fdd40f719f04e781724fb2238f390ae4e681ec12471c90fefc12b49ec5b9c46	cuda:0	CUDA_CONTEXT_1	CUDA_STREAM_7	CUDA_CORRELATION_1216620	96942	"{""dtype_key"": ""float16"", ""implementation_key"": ""AUTOAWQ_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_2""}"	PROBABILITY	seeded SRSWOR within frozen stratum	35396	REQUEST_ONLY_FROZEN_PRIMARY_SELECTOR_R_NO_OUTCOME_CONSUMED	48	TRUE_REPORT_SCOPED_COMPOSITE_KEY	8cdf2836df12f32cf117a035d5df90e826a74f5119d876f234c29c8fbe34a5dc	08945621f63a86eb67cec28cc031c45403af483f4320428cb922699c095f82f5	NO_NCU_NVBIT_TRACE_COUNTER_SPEEDUP_MISS_OR_OUTCOME_READ
NVBIT	C16_V2_R_B48_c16_qwen25_7b_awq_S1_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	48	c16_qwen25_7b_awq	S1	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|AUTOAWQ_CAUSAL_LM_EAGER|R2_P2_5xP2_2|float16	launch:56a853d1-ef7f-4653-8cd8-cc7defde5689:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_1217817:97038	56a853d1-ef7f-4653-8cd8-cc7defde5689	2fdd40f719f04e781724fb2238f390ae4e681ec12471c90fefc12b49ec5b9c46	cuda:0	CUDA_CONTEXT_1	CUDA_STREAM_7	CUDA_CORRELATION_1217817	97038	"{""dtype_key"": ""float16"", ""implementation_key"": ""AUTOAWQ_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_2""}"	PROBABILITY	seeded SRSWOR within frozen stratum	1352331	REQUEST_ONLY_FROZEN_PRIMARY_SELECTOR_R_NO_OUTCOME_CONSUMED	48	TRUE_REPORT_SCOPED_COMPOSITE_KEY	8cdf2836df12f32cf117a035d5df90e826a74f5119d876f234c29c8fbe34a5dc	08945621f63a86eb67cec28cc031c45403af483f4320428cb922699c095f82f5	NO_NCU_NVBIT_TRACE_COUNTER_SPEEDUP_MISS_OR_OUTCOME_READ
NVBIT	C16_V2_R_B48_c16_qwen25_7b_awq_S1_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	48	c16_qwen25_7b_awq	S1	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|AUTOAWQ_CAUSAL_LM_EAGER|R2_P2_5xP2_2|float16	launch:56a853d1-ef7f-4653-8cd8-cc7defde5689:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_1218437:97088	56a853d1-ef7f-4653-8cd8-cc7defde5689	2fdd40f719f04e781724fb2238f390ae4e681ec12471c90fefc12b49ec5b9c46	cuda:0	CUDA_CONTEXT_1	CUDA_STREAM_7	CUDA_CORRELATION_1218437	97088	"{""dtype_key"": ""float16"", ""implementation_key"": ""AUTOAWQ_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_2""}"	PROBABILITY	seeded SRSWOR within frozen stratum	1345674	REQUEST_ONLY_FROZEN_PRIMARY_SELECTOR_R_NO_OUTCOME_CONSUMED	48	TRUE_REPORT_SCOPED_COMPOSITE_KEY	8cdf2836df12f32cf117a035d5df90e826a74f5119d876f234c29c8fbe34a5dc	08945621f63a86eb67cec28cc031c45403af483f4320428cb922699c095f82f5	NO_NCU_NVBIT_TRACE_COUNTER_SPEEDUP_MISS_OR_OUTCOME_READ
NVBIT	C16_V2_R_B48_c16_qwen25_7b_awq_S1_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	48	c16_qwen25_7b_awq	S1	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|AUTOAWQ_CAUSAL_LM_EAGER|R2_P2_5xP2_2|float16	launch:56a853d1-ef7f-4653-8cd8-cc7defde5689:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_1219836:97202	56a853d1-ef7f-4653-8cd8-cc7defde5689	2fdd40f719f04e781724fb2238f390ae4e681ec12471c90fefc12b49ec5b9c46	cuda:0	CUDA_CONTEXT_1	CUDA_STREAM_7	CUDA_CORRELATION_1219836	97202	"{""dtype_key"": ""float16"", ""implementation_key"": ""AUTOAWQ_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_2""}"	PROBABILITY	seeded SRSWOR within frozen stratum	6657	REQUEST_ONLY_FROZEN_PRIMARY_SELECTOR_R_NO_OUTCOME_CONSUMED	48	TRUE_REPORT_SCOPED_COMPOSITE_KEY	8cdf2836df12f32cf117a035d5df90e826a74f5119d876f234c29c8fbe34a5dc	08945621f63a86eb67cec28cc031c45403af483f4320428cb922699c095f82f5	NO_NCU_NVBIT_TRACE_COUNTER_SPEEDUP_MISS_OR_OUTCOME_READ
NVBIT	C16_V2_R_B48_c16_qwen25_7b_awq_S1_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	48	c16_qwen25_7b_awq	S1	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|AUTOAWQ_CAUSAL_LM_EAGER|R2_P2_5xP2_2|float16	launch:56a853d1-ef7f-4653-8cd8-cc7defde5689:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_1221499:97335	56a853d1-ef7f-4653-8cd8-cc7defde5689	2fdd40f719f04e781724fb2238f390ae4e681ec12471c90fefc12b49ec5b9c46	cuda:0	CUDA_CONTEXT_1	CUDA_STREAM_7	CUDA_CORRELATION_1221499	97335	"{""dtype_key"": ""float16"", ""implementation_key"": ""AUTOAWQ_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_2""}"	PROBABILITY	seeded SRSWOR within frozen stratum	6816	REQUEST_ONLY_FROZEN_PRIMARY_SELECTOR_R_NO_OUTCOME_CONSUMED	48	TRUE_REPORT_SCOPED_COMPOSITE_KEY	8cdf2836df12f32cf117a035d5df90e826a74f5119d876f234c29c8fbe34a5dc	08945621f63a86eb67cec28cc031c45403af483f4320428cb922699c095f82f5	NO_NCU_NVBIT_TRACE_COUNTER_SPEEDUP_MISS_OR_OUTCOME_READ
