cell,workload,variant,core_sha,framework_sha,config_hash,trace_identity,frequency_mhz,descriptor_capacity,l1_config_class,source_dir,config_contract_binding_status,native_dram_snapshot_status,native_dram_channels_observed,native_dram_data_bus_util_weighted_mean,native_dram_data_bus_util_p50,native_dram_data_bus_util_p95,native_dram_data_bus_util_max,native_dram_n_cmd_sum,configured_l2_slices,configured_dram_channels,unique_l2_slice_ids,unique_dram_channel_ids,l2_window_interval_cycles,dram_window_interval_cycles,completion_cycles,expected_l2_window_rows,actual_l2_window_rows,expected_dram_window_rows,actual_dram_window_rows,l2_stream_key_status,dram_stream_key_status,l2_time_group_alignment_status,dram_time_group_alignment_status,cardinality_status,aggregation_reason,descriptor_avg,descriptor_p50,descriptor_p95,descriptor_max,descriptor_near_full_fraction,descriptor_full_fraction,line_mshr_avg,line_mshr_p50,line_mshr_p95,line_mshr_max,line_mshr_near_full_fraction,line_mshr_full_fraction,l2_to_dram_occ_avg,l2_to_dram_occ_p50,l2_to_dram_occ_p95,l2_to_dram_occ_max,l2_to_dram_occ_near_full_fraction,l2_to_dram_occ_full_fraction,scheduler_occ_avg,scheduler_occ_p50,scheduler_occ_p95,scheduler_occ_max,scheduler_occ_near_full_fraction,scheduler_occ_full_fraction,returnq_occ_avg,returnq_occ_p50,returnq_occ_p95,returnq_occ_max,returnq_occ_near_full_fraction,returnq_occ_full_fraction,lower_admission_byte_rate_norm_avg,lower_admission_byte_rate_norm_p50,lower_admission_byte_rate_norm_p95,lower_admission_byte_rate_norm_max,lower_admission_byte_rate_norm_near_full_fraction,lower_admission_byte_rate_norm_full_fraction,scheduler_full_active_fraction,returnq_full_active_fraction,scheduler_full_cycle_fraction,scheduler_full_window_fraction_p50,scheduler_full_window_fraction_p95,scheduler_full_window_fraction_max,returnq_full_cycle_fraction,returnq_full_window_fraction_p50,returnq_full_window_fraction_p95,returnq_full_window_fraction_max,native_dram_data_bus_util_window,native_dram_data_bus_window_status,read_bytes_windows,write_bytes_windows,descriptor_longest_high_average_window_run,scheduler_longest_high_average_window_run,channel_all_window_max_to_mean_max,channel_all_window_max_to_mean_p95,channel_all_window_cv_max,channel_all_window_cv_p95,channel_active_channels_p50,channel_active_channels_p95,channel_active_channels_max,channel_traffic_conditioned_window_fraction,channel_traffic_conditioned_max_to_mean_p95,channel_traffic_conditioned_cv_p95,channel_traffic_weighted_max_to_mean,channel_traffic_weighted_cv,cycles,descriptor_need,descriptor_block,descriptor_occ_avg,descriptor_occ_max,line_mshr_need,line_mshr_block,line_mshr_occ_avg,line_mshr_occ_max,l1_mshr_entry_fail,l1_missq_full,l1_bank_latency_conflict,wad_full,wad_hazard,payload_capacity_denial,payload_service_denial,bank_conflict_ops,bank_wait_cycles,l2_to_dram_full,scheduler_causal_block,dram_read_bytes,dram_write_bytes,lower_admission_byte_rate_norm,terminal_clean
D256_BASE,sgemm,B0-Banked,ece1a3a77c5628763e0a4605bfd1c639ee6a1495,f08d2ce857972fad73c4e1ab7162ba94c6336507,85562fce759876616806d32791ea3b7d1b13ee68cf20a84e48c63c96f67b8c0d,/workspace/worktrees/accel-sim-decoupled-l2/hw_run/decoupled-l2-extract/parboil.current.small8.stage/parboil/11.0/parboil-sgemm/_i___data_medium_input_matrix1_txt___data_medium_input_matrix2t_txt___data_medium_input_matrix2t_txt__o_matrix3_txt/traces/kernelslist.g,850,256,BASE,/workspace/worktrees/accel-sim-ep-l2-c7e/docs/ep_l2/target_baseline_results_final_850/B0-Banked/sgemm,PASS_RUNTIME_CONFIG_BOUND,PASS_FINAL_COMPLETE_CHANNEL_SNAPSHOT,32,0.046245000000000036,0.04623,0.04626,0.04626,8500128,64,32,64,32,5000,5000,353756,4480,4480,2240,2240,PASS_FULL_WINDOWS_ONLY,PASS_FULL_WINDOWS_ONLY,PASS_EXACT_TIME_GROUP_ALIGNMENT,PASS_EXACT_TIME_GROUP_ALIGNMENT,PASS_FULL_WINDOWS_ONLY,Producer emits completed 5K intervals only; no partial terminal interval. L2 is per slice; DRAM is per channel. DRAM global-cycle starts are adjacent at 5000/5001 because sampling follows the 850-MHz DRAM cadence.,4.888169642857143,4.0,7.0,27.0,0.0,0.0,0.19129464285714284,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1919475717775258,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04406458235357139,0.032498668,0.069507324,0.481353223,NOT_EMITTED,NOT_EMITTED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT_EMITTED,NOT_RETAINED_PER_5K_WINDOW,11859072,0,0,0,1.2326406487582362,1.2245548764283816,0.10047444105546155,0.09566502784559623,32,32,32,0.9857142857142858,1.2245548764283816,0.09566502784559623,1.1096504009757255,0.05248121855575579,353756,1162247,0,5.0,120,116218,0,0.0,22,0,331698,329353,0,0,0,0,0,0,0,0,12578816,0,0.04624495050000003,1
D256_BASE,spmv,B0-Banked,ece1a3a77c5628763e0a4605bfd1c639ee6a1495,f08d2ce857972fad73c4e1ab7162ba94c6336507,85562fce759876616806d32791ea3b7d1b13ee68cf20a84e48c63c96f67b8c0d,/workspace/worktrees/accel-sim-decoupled-l2/hw_run/decoupled-l2-extract/parboil.current.small8.stage/parboil/11.0/parboil-spmv/_i___data_large_input_Dubcova3_mtx_bin___data_large_input_vector_bin__o_Dubcova3_mtx_out/traces/kernelslist.g,850,256,BASE,/workspace/worktrees/accel-sim-ep-l2-c7e/docs/ep_l2/target_baseline_results_final_850/B0-Banked/spmv,PASS_RUNTIME_CONFIG_BOUND,PASS_FINAL_COMPLETE_CHANNEL_SNAPSHOT,32,0.6660526249999998,0.665247,0.679557,0.685576,563520,64,32,64,32,5000,5000,23453,256,256,128,128,PASS_FULL_WINDOWS_ONLY,PASS_FULL_WINDOWS_ONLY,PASS_EXACT_TIME_GROUP_ALIGNMENT,PASS_EXACT_TIME_GROUP_ALIGNMENT,PASS_FULL_WINDOWS_ONLY,Producer emits completed 5K intervals only; no partial terminal interval. L2 is per slice; DRAM is per channel. DRAM global-cycle starts are adjacent at 5000/5001 because sampling follows the 850-MHz DRAM cadence.,162.93359375,199.0,255.0,255.0,0.25390625,0.0,47.95703125,56.0,79.0,80.0,0.0,0.0,79.26171875,95.0,128.0,128.0,0.25,0.1796875,53.929834198961245,44.0,113.0,124.0,0.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.710851610710937,0.916111851,1.0,1.0,NOT_EMITTED,NOT_EMITTED,0.1796875,0.0,0.0004515414835530697,0.0,0.002663825253063399,0.007458710708577517,0.0,0.0,0.0,0.0,NOT_EMITTED,NOT_RETAINED_PER_5K_WINDOW,10932288,0,2,1,1.0687510084078808,1.0687510084078808,0.02995526735493809,0.02995526735493809,32,32,32,0.75,1.0687510084078808,0.02995526735493809,1.022942681349046,0.010368424673984399,23453,755597,361635,142.796875,256,184141,0,41.921875,99,1399927,73304,604733,0,0,0,0,0,0,348466,411,12010688,0,0.6660526689687499,1
D256_BASE,vectorAdd_4M,B0-Banked,ece1a3a77c5628763e0a4605bfd1c639ee6a1495,f08d2ce857972fad73c4e1ab7162ba94c6336507,85562fce759876616806d32791ea3b7d1b13ee68cf20a84e48c63c96f67b8c0d,/workspace/worktrees/accel-sim-decoupled-l2/hw_run/decoupled-l2-pretraces/cudasdk/9.1/vectorAdd/__size_4000000/traces/kernelslist.g,850,256,BASE,/workspace/worktrees/accel-sim-ep-l2-c7e/docs/ep_l2/target_baseline_results_final_850/B0-Banked/vectorAdd_4M,PASS_RUNTIME_CONFIG_BOUND,PASS_FINAL_COMPLETE_CHANNEL_SNAPSHOT,32,0.7958373750000001,0.795656,0.796818,0.797036,1761888,64,32,64,32,5000,5000,73325,896,896,448,448,PASS_FULL_WINDOWS_ONLY,PASS_FULL_WINDOWS_ONLY,PASS_EXACT_TIME_GROUP_ALIGNMENT,PASS_EXACT_TIME_GROUP_ALIGNMENT,PASS_FULL_WINDOWS_ONLY,Producer emits completed 5K intervals only; no partial terminal interval. L2 is per slice; DRAM is per channel. DRAM global-cycle starts are adjacent at 5000/5001 because sampling follows the 850-MHz DRAM cadence.,227.78459821428572,253.0,255.0,255.0,0.8337053571428571,0.0,59.89955357142857,66.0,68.0,69.0,0.0,0.0,115.59375,128.0,128.0,128.0,0.8560267857142857,0.6997767857142857,113.93197648149909,127.0,127.0,127.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8112302324129476,0.862849534,0.997869507,1.018109188,NOT_EMITTED,NOT_EMITTED,0.8683035714285714,0.0,0.28298535146960907,0.34816196057538623,0.3941411451398136,0.4229027962716378,0.0,0.0,0.0,0.0,NOT_EMITTED,NOT_RETAINED_PER_5K_WINDOW,31244992,12421376,12,12,1.0856542008244392,1.0856542008244392,0.03296118440236487,0.03296118440236487,32,32,32,0.9285714285714286,1.0856542008244392,0.03296118440236487,1.053890811344786,0.02358419688232131,73325,3176663,2176663,223.375,256,822987,0,58.671875,92,0,1263518,144409,0,0,0,0,0,0,2176661,989094,32000000,12869632,0.795837192625,1
D256_BASE,3mm,B0-Legacy,ece1a3a77c5628763e0a4605bfd1c639ee6a1495,f08d2ce857972fad73c4e1ab7162ba94c6336507,85562fce759876616806d32791ea3b7d1b13ee68cf20a84e48c63c96f67b8c0d,/workspace/worktrees/accel-sim-decoupled-l2/hw_run/c2p-polybench-full-20260821/polybench/11.0/polybench-3mm/NO_ARGS/traces/kernelslist.g,850,256,BASE,/workspace/worktrees/accel-sim-ep-l2-c7e/docs/ep_l2/target_baseline_results_final_850/B0-Legacy/3mm,PASS_RUNTIME_CONFIG_BOUND,PASS_FINAL_COMPLETE_CHANNEL_SNAPSHOT,32,0.005747000000000003,0.005747,0.005747,0.005747,39914176,64,32,64,32,5000,5000,1661135,21248,21248,10624,10624,PASS_FULL_WINDOWS_ONLY,PASS_FULL_WINDOWS_ONLY,PASS_EXACT_TIME_GROUP_ALIGNMENT,PASS_EXACT_TIME_GROUP_ALIGNMENT,PASS_FULL_WINDOWS_ONLY,Producer emits completed 5K intervals only; no partial terminal interval. L2 is per slice; DRAM is per channel. DRAM global-cycle starts are adjacent at 5000/5001 because sampling follows the 850-MHz DRAM cadence.,0.26284826807228917,0.0,0.0,30.0,0.0,0.0,0.07092432228915663,0.0,0.0,8.0,0.0,0.0,0.10320971385542169,0.0,0.0,13.0,0.0,0.0,0.04254119773871705,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005750399248870683,0.00213106,0.009587217,0.177363515,NOT_EMITTED,NOT_EMITTED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT_EMITTED,NOT_RETAINED_PER_5K_WINDOW,7340032,0,0,0,8.0,1.8823529411764706,2.6457513110645907,0.4964217461277493,32,32,32,0.030120481927710843,1.2248803827751196,0.18615248473068485,1.0342217441536194,0.022162102905622552,1661135,333799,0,0.0,248,106501,0,0.0,76,0,44771040,52725554,0,0,0,0,0,0,0,0,7340032,0,0.005746730000000005,1
D256_BASE,FWT_11_19,B0-Legacy,ece1a3a77c5628763e0a4605bfd1c639ee6a1495,f08d2ce857972fad73c4e1ab7162ba94c6336507,85562fce759876616806d32791ea3b7d1b13ee68cf20a84e48c63c96f67b8c0d,/workspace/worktrees/accel-sim-decoupled-l2/hw_run/decoupled-l2-pretraces/cudasdk/9.1/fastWalshTransform/_logK_11__logD_19/traces/kernelslist.g,850,256,BASE,/workspace/worktrees/accel-sim-ep-l2-c7e/docs/ep_l2/target_baseline_results_final_850/B0-Legacy/FWT_11_19,PASS_RUNTIME_CONFIG_BOUND,PASS_FINAL_COMPLETE_CHANNEL_SNAPSHOT,32,0.031797999999999986,0.031798,0.031798,0.031798,4122016,64,32,64,32,5000,5000,171549,2176,2176,1088,1088,PASS_FULL_WINDOWS_ONLY,PASS_FULL_WINDOWS_ONLY,PASS_EXACT_TIME_GROUP_ALIGNMENT,PASS_EXACT_TIME_GROUP_ALIGNMENT,PASS_FULL_WINDOWS_ONLY,Producer emits completed 5K intervals only; no partial terminal interval. L2 is per slice; DRAM is per channel. DRAM global-cycle starts are adjacent at 5000/5001 because sampling follows the 850-MHz DRAM cadence.,6.749080882352941,0.0,101.0,116.0,0.0,0.0,2.1704963235294117,0.0,32.0,38.0,0.0,0.0,3.4489889705882355,0.0,50.0,60.0,0.0,0.0,0.6837940532516568,0.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03208610274632356,0.0,0.431273308,0.545406125,NOT_EMITTED,NOT_EMITTED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT_EMITTED,NOT_RETAINED_PER_5K_WINDOW,4194304,0,0,0,1.0129870129870129,1.0058479532163742,0.013994415101687955,0.003648282422631486,0,32,32,0.08823529411764706,1.0129870129870129,0.013994415101687955,1.003662109375,0.0028938646462718987,171549,250837,119765,6.0,256,61126,0,2.0,96,274558,2680785,1095194,0,0,0,0,0,0,119765,0,4194304,0,0.031798033,1
D256_BASE,FWT_7_21,B0-Legacy,ece1a3a77c5628763e0a4605bfd1c639ee6a1495,f08d2ce857972fad73c4e1ab7162ba94c6336507,85562fce759876616806d32791ea3b7d1b13ee68cf20a84e48c63c96f67b8c0d,/workspace/worktrees/accel-sim-decoupled-l2/hw_run/decoupled-l2-pretraces/cudasdk/9.1/fastWalshTransform/_logK_7__logD_21/traces/kernelslist.g,850,256,BASE,/workspace/worktrees/accel-sim-ep-l2-c7e/docs/ep_l2/target_baseline_results_final_850/B0-Legacy/FWT_7_21,PASS_RUNTIME_CONFIG_BOUND,PASS_FINAL_COMPLETE_CHANNEL_SNAPSHOT,32,0.16291921875,0.162954,0.163558,0.163612,11857120,64,32,64,32,5000,5000,493466,6272,6272,3136,3136,PASS_FULL_WINDOWS_ONLY,PASS_FULL_WINDOWS_ONLY,PASS_EXACT_TIME_GROUP_ALIGNMENT,PASS_EXACT_TIME_GROUP_ALIGNMENT,PASS_FULL_WINDOWS_ONLY,Producer emits completed 5K intervals only; no partial terminal interval. L2 is per slice; DRAM is per channel. DRAM global-cycle starts are adjacent at 5000/5001 because sampling follows the 850-MHz DRAM cadence.,26.182238520408163,0.0,191.0,255.0,0.03093112244897959,0.0,7.67219387755102,0.0,56.0,86.0,0.0,0.0,9.93048469387755,0.0,92.0,128.0,0.031090561224489797,0.023596938775510203,18.862476287990173,0.0,117.0,127.0,0.05133928571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16406098386702805,0.0,0.839147803,0.935286285,NOT_EMITTED,NOT_EMITTED,0.20344387755102042,0.0,0.04105303065303826,0.0,0.41864181091877495,0.5309003729355354,0.0,0.0,0.0,0.0,NOT_EMITTED,NOT_RETAINED_PER_5K_WINDOW,38945024,22871040,4,5,1.340952380952381,1.1173370980891213,0.11926694926610033,0.056875318672660824,0,32,32,0.23469387755102042,1.2210327967381946,0.10701150395611467,1.07950917094948,0.03777356843733366,493466,2408066,1189823,25.625,256,596844,0,7.015625,102,4709556,19940958,8909207,0,286123,0,0,0,0,1190064,888688,38945024,22871040,0.162919157375,1
D256_BASE,btree,B0-Legacy,ece1a3a77c5628763e0a4605bfd1c639ee6a1495,f08d2ce857972fad73c4e1ab7162ba94c6336507,85562fce759876616806d32791ea3b7d1b13ee68cf20a84e48c63c96f67b8c0d,/workspace/worktrees/accel-sim-decoupled-l2/hw_run/decoupled-l2-pretraces/rodinia-first-batch/rodinia-3.1/9.1/b+tree-rodinia-3.1/file___data_mil_txt_command___data_command_txt/traces/kernelslist.g,850,256,BASE,/workspace/worktrees/accel-sim-ep-l2-c7e/docs/ep_l2/target_baseline_results_final_850/B0-Legacy/btree,PASS_RUNTIME_CONFIG_BOUND,PASS_FINAL_COMPLETE_CHANNEL_SNAPSHOT,32,0.14431968750000002,0.144115,0.149822,0.150729,3033792,64,32,64,32,5000,5000,126259,1600,1600,800,800,PASS_FULL_WINDOWS_ONLY,PASS_FULL_WINDOWS_ONLY,PASS_EXACT_TIME_GROUP_ALIGNMENT,PASS_EXACT_TIME_GROUP_ALIGNMENT,PASS_FULL_WINDOWS_ONLY,Producer emits completed 5K intervals only; no partial terminal interval. L2 is per slice; DRAM is per channel. DRAM global-cycle starts are adjacent at 5000/5001 because sampling follows the 850-MHz DRAM cadence.,9.435,9.0,20.0,32.0,0.0,0.0,2.75375,3.0,6.0,10.0,0.0,0.0,0.29875,0.0,2.0,10.0,0.0,0.0,3.1888489975070846,2.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14569191965750017,0.14460719,0.256724368,0.312383489,NOT_EMITTED,NOT_EMITTED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT_EMITTED,NOT_RETAINED_PER_5K_WINDOW,13951552,52480,0,0,5.0,1.357132320401239,1.3975424859373686,0.1443200803716188,32,32,32,0.92,1.313894674204106,0.1303354220749605,1.1911820496295382,0.09723743314105329,126259,477174,0,9.3125,253,139249,0,2.90625,69,0,233530,346228,0,0,0,0,0,0,0,0,13958016,52736,0.14431971603124996,1
D256_BASE,cfd_097k,B0-Legacy,ece1a3a77c5628763e0a4605bfd1c639ee6a1495,f08d2ce857972fad73c4e1ab7162ba94c6336507,85562fce759876616806d32791ea3b7d1b13ee68cf20a84e48c63c96f67b8c0d,/workspace/worktrees/accel-sim-decoupled-l2/hw_run/decoupled-l2-pretraces/rodinia-first-batch/rodinia-3.1/9.1/cfd-rodinia-3.1/__data_fvcorr_domn_097K/traces/kernelslist.g,850,256,BASE,/workspace/worktrees/accel-sim-ep-l2-c7e/docs/ep_l2/target_baseline_results_final_850/B0-Legacy/cfd_097k,PASS_RUNTIME_CONFIG_BOUND,PASS_FINAL_COMPLETE_CHANNEL_SNAPSHOT,32,0.17629446875000002,0.176443,0.177314,0.177447,1911552,64,32,64,32,5000,5000,79555,960,960,480,480,PASS_FULL_WINDOWS_ONLY,PASS_FULL_WINDOWS_ONLY,PASS_EXACT_TIME_GROUP_ALIGNMENT,PASS_EXACT_TIME_GROUP_ALIGNMENT,PASS_FULL_WINDOWS_ONLY,Producer emits completed 5K intervals only; no partial terminal interval. L2 is per slice; DRAM is per channel. DRAM global-cycle starts are adjacent at 5000/5001 because sampling follows the 850-MHz DRAM cadence.,15.861458333333333,4.0,96.0,150.0,0.0,0.0,4.021875,1.0,25.0,38.0,0.0,0.0,3.41875,0.0,23.0,71.0,0.0,0.0,14.77290926846591,0.0,113.0,126.0,0.04791666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18684804354375,0.090545939,0.81171771,0.89081225,NOT_EMITTED,NOT_EMITTED,0.13958333333333334,0.0,0.032410777698863635,0.0,0.3440745672436751,0.45832223701731023,0.0,0.0,0.0,0.0,NOT_EMITTED,NOT_RETAINED_PER_5K_WINDOW,6792640,3983104,0,1,1.5460122699386503,1.5460122699386503,0.27105180410275487,0.27105180410275487,32,32,32,0.6666666666666666,1.5460122699386503,0.27105180410275487,1.0804711025057758,0.03534352898059989,79555,212610,64,14.828125,256,53418,0,3.640625,68,454367,780328,628708,0,9367,0,488,0,0,64,106679,6800768,3983104,0.17629444562500005,1
D256_BASE,convolutionSeparable,B0-Legacy,ece1a3a77c5628763e0a4605bfd1c639ee6a1495,f08d2ce857972fad73c4e1ab7162ba94c6336507,85562fce759876616806d32791ea3b7d1b13ee68cf20a84e48c63c96f67b8c0d,/workspace/worktrees/accel-sim-decoupled-l2/hw_run/decoupled-l2-pretraces/cudasdk/9.1/convolutionSeparable/__size_3072/traces/kernelslist.g,850,256,BASE,/workspace/worktrees/accel-sim-ep-l2-c7e/docs/ep_l2/target_baseline_results_final_850/B0-Legacy/convolutionSeparable,PASS_RUNTIME_CONFIG_BOUND,PASS_FINAL_COMPLETE_CHANNEL_SNAPSHOT,32,0.6510933124999998,0.651066,0.651259,0.651342,6975584,64,32,64,32,5000,5000,290308,3712,3712,1856,1856,PASS_FULL_WINDOWS_ONLY,PASS_FULL_WINDOWS_ONLY,PASS_EXACT_TIME_GROUP_ALIGNMENT,PASS_EXACT_TIME_GROUP_ALIGNMENT,PASS_FULL_WINDOWS_ONLY,Producer emits completed 5K intervals only; no partial terminal interval. L2 is per slice; DRAM is per channel. DRAM global-cycle starts are adjacent at 5000/5001 because sampling follows the 850-MHz DRAM cadence.,109.74272629310344,50.0,254.0,255.0,0.2764008620689655,0.0,42.85641163793103,16.0,109.0,116.0,0.00026939655172413793,0.0,48.69046336206897,2.0,128.0,128.0,0.2839439655172414,0.2535021551724138,66.38759600151536,56.0,127.0,127.0,0.3410560344827586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6517292207478448,0.764846871,0.895339547,0.943275632,NOT_EMITTED,NOT_EMITTED,0.5743534482758621,0.0,0.1831974388115902,0.04768247202983484,0.503861517976032,0.5759190197123069,0.0,0.0,0.0,0.0,NOT_EMITTED,NOT_RETAINED_PER_5K_WINDOW,75504448,69829568,12,18,4.8,1.3248730964467006,1.4832396974191326,0.1583042351748106,32,32,32,0.9482758620689655,1.1922020302927911,0.09547071470352624,1.0676817550083584,0.03317268240572066,290308,5865143,3373327,109.609375,256,1958245,0,42.78125,126,2242333,1460359,3811459,8266,0,0,0,0,0,3133633,2510412,75504448,69831744,0.6510932990625001,1
D256_BASE,dwt2d,B0-Legacy,ece1a3a77c5628763e0a4605bfd1c639ee6a1495,f08d2ce857972fad73c4e1ab7162ba94c6336507,85562fce759876616806d32791ea3b7d1b13ee68cf20a84e48c63c96f67b8c0d,/workspace/worktrees/accel-sim-decoupled-l2/hw_run/decoupled-l2-pretraces/rodinia-first-batch/rodinia-3.1/9.1/dwt2d-rodinia-3.1/__data_rgb_bmp__d_1024x1024__f__5__l_3/traces/kernelslist.g,850,256,BASE,/workspace/worktrees/accel-sim-ep-l2-c7e/docs/ep_l2/target_baseline_results_final_850/B0-Legacy/dwt2d,PASS_RUNTIME_CONFIG_BOUND,PASS_FINAL_COMPLETE_CHANNEL_SNAPSHOT,32,0.2725316875,0.27251,0.272733,0.272925,4011776,64,32,64,32,5000,5000,166961,2112,2112,1056,1056,PASS_FULL_WINDOWS_ONLY,PASS_FULL_WINDOWS_ONLY,PASS_EXACT_TIME_GROUP_ALIGNMENT,PASS_EXACT_TIME_GROUP_ALIGNMENT,PASS_FULL_WINDOWS_ONLY,Producer emits completed 5K intervals only; no partial terminal interval. L2 is per slice; DRAM is per channel. DRAM global-cycle starts are adjacent at 5000/5001 because sampling follows the 850-MHz DRAM cadence.,15.351799242424242,2.0,61.0,123.0,0.0,0.0,4.18655303030303,0.0,16.0,31.0,0.0,0.0,4.818181818181818,0.0,21.0,110.0,0.0,0.0,18.036378214181948,3.0,71.0,127.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27575659649526496,0.120138519,0.707057257,1.099627064,NOT_EMITTED,NOT_EMITTED,0.2604166666666667,0.0,0.04085067875129132,0.0,0.2103861517976032,0.6419818859882792,0.0,0.0,0.0,0.0,NOT_EMITTED,NOT_RETAINED_PER_5K_WINDOW,14015232,20971520,0,1,4.8,1.4767526823828019,1.5874507866387544,0.1441753559983083,32,32,32,0.5757575757575758,1.4767526823828019,0.1441753559983083,1.074983352481029,0.038007990053845246,166961,446140,0,15.0,233,111818,0,4.0,59,0,1929192,602591,74044,19521,0,0,0,0,0,281249,14015232,20971520,0.2725316666875,1
D256_BASE,gemm,B0-Legacy,ece1a3a77c5628763e0a4605bfd1c639ee6a1495,f08d2ce857972fad73c4e1ab7162ba94c6336507,85562fce759876616806d32791ea3b7d1b13ee68cf20a84e48c63c96f67b8c0d,/workspace/worktrees/accel-sim-decoupled-l2/hw_run/c2p-polybench-full-20260821/polybench/11.0/polybench-gemm/NO_ARGS/traces/kernelslist.g,850,256,BASE,/workspace/worktrees/accel-sim-ep-l2-c7e/docs/ep_l2/target_baseline_results_final_850/B0-Legacy/gemm,PASS_RUNTIME_CONFIG_BOUND,PASS_FINAL_COMPLETE_CHANNEL_SNAPSHOT,32,0.007354000000000004,0.007354,0.007354,0.007354,13367872,64,32,64,32,5000,5000,556340,7104,7104,3552,3552,PASS_FULL_WINDOWS_ONLY,PASS_FULL_WINDOWS_ONLY,PASS_EXACT_TIME_GROUP_ALIGNMENT,PASS_EXACT_TIME_GROUP_ALIGNMENT,PASS_FULL_WINDOWS_ONLY,Producer emits completed 5K intervals only; no partial terminal interval. L2 is per slice; DRAM is per channel. DRAM global-cycle starts are adjacent at 5000/5001 because sampling follows the 850-MHz DRAM cadence.,0.29138513513513514,0.0,1.0,29.0,0.0,0.0,0.07713963963963964,0.0,0.0,8.0,0.0,0.0,0.10247747747747747,0.0,0.0,12.0,0.0,0.0,0.03969947008887439,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007370938864020322,0.005860416,0.009853529,0.177363515,NOT_EMITTED,NOT_EMITTED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT_EMITTED,NOT_RETAINED_PER_5K_WINDOW,3145728,0,0,0,8.0,2.1818181818181817,2.6457513110645907,0.6765927710061479,32,32,32,0.02702702702702703,1.172704296545914,0.07641348898298223,1.0481426535183407,0.023559047633971958,556340,162036,0,0.0,231,49152,0,0.0,76,0,14259191,18509661,0,0,0,0,0,0,0,0,3145728,0,0.007353751,1
D256_BASE,sad,B0-Legacy,ece1a3a77c5628763e0a4605bfd1c639ee6a1495,f08d2ce857972fad73c4e1ab7162ba94c6336507,85562fce759876616806d32791ea3b7d1b13ee68cf20a84e48c63c96f67b8c0d,/workspace/worktrees/accel-sim-decoupled-l2/hw_run/decoupled-l2-extract/parboil.current.small8.stage/parboil/11.0/parboil-sad/_i___data_default_input_reference_bin___data_default_input_frame_bin__o_out_bin/traces/kernelslist.g,850,256,BASE,/workspace/worktrees/accel-sim-ep-l2-c7e/docs/ep_l2/target_baseline_results_final_850/B0-Legacy/sad,PASS_RUNTIME_CONFIG_BOUND,PASS_FINAL_COMPLETE_CHANNEL_SNAPSHOT,32,0.006726125,0.006716,0.006824,0.006836,2658816,64,32,64,32,5000,5000,110653,1408,1408,704,704,PASS_FULL_WINDOWS_ONLY,PASS_FULL_WINDOWS_ONLY,PASS_EXACT_TIME_GROUP_ALIGNMENT,PASS_EXACT_TIME_GROUP_ALIGNMENT,PASS_FULL_WINDOWS_ONLY,Producer emits completed 5K intervals only; no partial terminal interval. L2 is per slice; DRAM is per channel. DRAM global-cycle starts are adjacent at 5000/5001 because sampling follows the 850-MHz DRAM cadence.,0.06747159090909091,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065311365795454575,0.0,0.010652463,0.134256793,NOT_EMITTED,NOT_EMITTED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT_EMITTED,NOT_RETAINED_PER_5K_WINDOW,61472,490880,0,0,32.0,32.0,5.5677643628300215,5.5677643628300215,0,32,32,0.09090909090909091,1.0420624151967435,0.019734393370812304,1.0407590857552067,0.019396379073958792,110653,6402,0,0.0,84,848,0,0.0,7,0,340795,17622,0,0,0,2,0,0,0,0,63456,508800,0.006725926312500002,1
