path	source_B_sha	source_blob_sha	destination_blob_sha	category	reason
docs/vm_tlb/chatgpt_handoff/stage_specs/M4A_PRERENTAL_FINALIZE.md	e21ffebce280e6b932fb4556ef75c609ff54c326	2a243d6f35a4fbca0e89e6dd676bf911432cb23d	2a243d6f35a4fbca0e89e6dd676bf911432cb23d	historical_m4a_handoff	historical_M4A_authorization_record
docs/vm_tlb/chatgpt_handoff/stage_specs/M4A_PRERENTAL_REVIEW_FIX.md	e21ffebce280e6b932fb4556ef75c609ff54c326	945daeae0212a532cab1b7e15528a934d3c27882	945daeae0212a532cab1b7e15528a934d3c27882	historical_m4a_handoff	historical_M4A_authorization_record
docs/vm_tlb/codex_handoff/m4a/GOAL_PROGRESS.md	e21ffebce280e6b932fb4556ef75c609ff54c326	6a8271ecd435219d93bf6b5965731505f7619d78	6a8271ecd435219d93bf6b5965731505f7619d78	m4a_execution_history	accepted_M4A_progress_history
docs/vm_tlb/codex_handoff/m4a/LATEST_REPORT.md	e21ffebce280e6b932fb4556ef75c609ff54c326	10881dcee3e54777585d9949f0edd3294cc9629c	10881dcee3e54777585d9949f0edd3294cc9629c	m4a_execution_history	accepted_M4A_progress_history
docs/vm_tlb/llm/AUTODL_RENTAL_CHECKLIST.md	e21ffebce280e6b932fb4556ef75c609ff54c326	1062636c03551533780918ad0d4448bb0405cfee	1062636c03551533780918ad0d4448bb0405cfee	llm_docs	accepted_M4A_workload_metadata_contract
docs/vm_tlb/llm/CAPTURE_ENV_LOCK.md	e21ffebce280e6b932fb4556ef75c609ff54c326	7389ca25b7c06d6cb634e9883ab9d30ec6e3439c	7389ca25b7c06d6cb634e9883ab9d30ec6e3439c	llm_docs	accepted_M4A_workload_metadata_contract
docs/vm_tlb/llm/CAPTURE_HARDWARE_MATRIX.md	e21ffebce280e6b932fb4556ef75c609ff54c326	1fac9918e032b2d0d7470675aa03c15a02e631d5	1fac9918e032b2d0d7470675aa03c15a02e631d5	llm_docs	accepted_M4A_workload_metadata_contract
docs/vm_tlb/llm/LEGACY_CAPTURE_ASSET_AUDIT.md	e21ffebce280e6b932fb4556ef75c609ff54c326	52f324002fecad95d1c1ccaf4dcd0fab33dc4104	52f324002fecad95d1c1ccaf4dcd0fab33dc4104	llm_docs	accepted_M4A_workload_metadata_contract
docs/vm_tlb/llm/LOCAL_ENVIRONMENT_INVENTORY.md	e21ffebce280e6b932fb4556ef75c609ff54c326	e90777049d366c2af3834c0fab205fe2b134b402	e90777049d366c2af3834c0fab205fe2b134b402	llm_docs	accepted_M4A_workload_metadata_contract
docs/vm_tlb/llm/METADATA_SCHEMA.md	e21ffebce280e6b932fb4556ef75c609ff54c326	efe4bffa61a3fd0287a9935a2041ef74a85081e4	efe4bffa61a3fd0287a9935a2041ef74a85081e4	llm_docs	accepted_M4A_workload_metadata_contract
docs/vm_tlb/llm/NCCL_KERNEL_POLICY.md	e21ffebce280e6b932fb4556ef75c609ff54c326	7f2eb557d85477d1516844d8b973460f68260fdc	7f2eb557d85477d1516844d8b973460f68260fdc	llm_docs	accepted_M4A_workload_metadata_contract
docs/vm_tlb/llm/PAPER_DETAIL_LEDGER.md	e21ffebce280e6b932fb4556ef75c609ff54c326	a7fd45b7a8515e5b3a74029efef80ff490c46538	a7fd45b7a8515e5b3a74029efef80ff490c46538	llm_docs	accepted_M4A_workload_metadata_contract
docs/vm_tlb/llm/ROI_TRACE_POLICY.md	e21ffebce280e6b932fb4556ef75c609ff54c326	e07c3435ba979b1ffb96c1778312a4ab412d37b7	e07c3435ba979b1ffb96c1778312a4ab412d37b7	llm_docs	accepted_M4A_workload_metadata_contract
docs/vm_tlb/llm/TP_CAPTURE_ROUTE_DECISION.md	e21ffebce280e6b932fb4556ef75c609ff54c326	4a807db3bd57d656d6260cab50c65015c7e20d30	4a807db3bd57d656d6260cab50c65015c7e20d30	llm_docs	accepted_M4A_workload_metadata_contract
docs/vm_tlb/llm/TRACE_ACQUISITION.md	e21ffebce280e6b932fb4556ef75c609ff54c326	2c3fec762f4edfea3c311fac767d6083c99a4f36	2c3fec762f4edfea3c311fac767d6083c99a4f36	llm_docs	accepted_M4A_workload_metadata_contract
docs/vm_tlb/llm/WORKLOAD_CONTRACT.md	e21ffebce280e6b932fb4556ef75c609ff54c326	6b49c9d9525617fb2cd51dd5a97362de7ba887a5	6b49c9d9525617fb2cd51dd5a97362de7ba887a5	llm_docs	accepted_M4A_workload_metadata_contract
docs/vm_tlb/review_packs/M4A_EXTERNAL_CAPTURE/CHANGED_FILES.md	e21ffebce280e6b932fb4556ef75c609ff54c326	3a7595c761ca076b7d6d939d2a4584b99eff364e	3a7595c761ca076b7d6d939d2a4584b99eff364e	m4a_review_evidence	accepted_M4A_provenance_evidence
docs/vm_tlb/review_packs/M4A_EXTERNAL_CAPTURE/COMMIT_HISTORY.md	e21ffebce280e6b932fb4556ef75c609ff54c326	dbfb9e298173cede32623c220e39fe277ea59135	dbfb9e298173cede32623c220e39fe277ea59135	m4a_review_evidence	accepted_M4A_provenance_evidence
docs/vm_tlb/review_packs/M4A_EXTERNAL_CAPTURE/COPYBACK_CHECKSUMS.md	e21ffebce280e6b932fb4556ef75c609ff54c326	7fd911366d58fb3098f2ef11271bc4783a98528a	7fd911366d58fb3098f2ef11271bc4783a98528a	m4a_review_evidence	accepted_M4A_provenance_evidence
docs/vm_tlb/review_packs/M4A_EXTERNAL_CAPTURE/FORMAL_DECODE1.md	e21ffebce280e6b932fb4556ef75c609ff54c326	246cf6cae055485773e5e7c8bef3f6a676516e41	246cf6cae055485773e5e7c8bef3f6a676516e41	m4a_review_evidence	accepted_M4A_provenance_evidence
docs/vm_tlb/review_packs/M4A_EXTERNAL_CAPTURE/FORMAL_PREFILL.md	e21ffebce280e6b932fb4556ef75c609ff54c326	e8cf552cbcc9beb68933606ab27bcb3cb8f087e1	e8cf552cbcc9beb68933606ab27bcb3cb8f087e1	m4a_review_evidence	accepted_M4A_provenance_evidence
docs/vm_tlb/review_packs/M4A_EXTERNAL_CAPTURE/GOAL_GATE_RESULTS.md	e21ffebce280e6b932fb4556ef75c609ff54c326	077ee685afe4cb60251af6fce600f4a4b458c480	077ee685afe4cb60251af6fce600f4a4b458c480	m4a_review_evidence	accepted_M4A_provenance_evidence
docs/vm_tlb/review_packs/M4A_EXTERNAL_CAPTURE/HOST_ENVIRONMENT.md	e21ffebce280e6b932fb4556ef75c609ff54c326	2ef71e5173cfd2506860edefc2a6dae3b75d3e28	2ef71e5173cfd2506860edefc2a6dae3b75d3e28	m4a_review_evidence	accepted_M4A_provenance_evidence
docs/vm_tlb/review_packs/M4A_EXTERNAL_CAPTURE/KERNEL_MANIFESTS.md	e21ffebce280e6b932fb4556ef75c609ff54c326	81c23c17cf430b9693782c38753b9b63d351fa6f	81c23c17cf430b9693782c38753b9b63d351fa6f	m4a_review_evidence	accepted_M4A_provenance_evidence
docs/vm_tlb/review_packs/M4A_EXTERNAL_CAPTURE/METADATA_VALIDATION.md	e21ffebce280e6b932fb4556ef75c609ff54c326	6d4a658cfa5612af1c927891c7340eb35386574c	6d4a658cfa5612af1c927891c7340eb35386574c	m4a_review_evidence	accepted_M4A_provenance_evidence
docs/vm_tlb/review_packs/M4A_EXTERNAL_CAPTURE/OPEN_ISSUES.md	e21ffebce280e6b932fb4556ef75c609ff54c326	8db5e77abe0c43cac25af326a3ab932cbfc34dbb	8db5e77abe0c43cac25af326a3ab932cbfc34dbb	m4a_review_evidence	accepted_M4A_provenance_evidence
docs/vm_tlb/review_packs/M4A_EXTERNAL_CAPTURE/PARSER_SIM_COMPAT.md	e21ffebce280e6b932fb4556ef75c609ff54c326	e754473a146dc166612c16bfc72a539f4c314689	e754473a146dc166612c16bfc72a539f4c314689	m4a_review_evidence	accepted_M4A_provenance_evidence
docs/vm_tlb/review_packs/M4A_EXTERNAL_CAPTURE/POSTCAPTURE_AUDIT.md	e21ffebce280e6b932fb4556ef75c609ff54c326	3cda8852e0aa47b658a2bb98148c67537724cb16	3cda8852e0aa47b658a2bb98148c67537724cb16	m4a_review_evidence	accepted_M4A_provenance_evidence
docs/vm_tlb/review_packs/M4A_EXTERNAL_CAPTURE/RAW_LOG_INDEX.tsv	e21ffebce280e6b932fb4556ef75c609ff54c326	f48dbf8c15b2533392b24a8d90846d1057ac3192	f48dbf8c15b2533392b24a8d90846d1057ac3192	m4a_review_evidence	accepted_M4A_provenance_evidence
docs/vm_tlb/review_packs/M4A_EXTERNAL_CAPTURE/README.md	e21ffebce280e6b932fb4556ef75c609ff54c326	52649b6a9529713e77584fe96450a80653737620	52649b6a9529713e77584fe96450a80653737620	m4a_review_evidence	accepted_M4A_provenance_evidence
docs/vm_tlb/review_packs/M4A_EXTERNAL_CAPTURE/SOURCE_ANCHORS.md	e21ffebce280e6b932fb4556ef75c609ff54c326	49b1d5b722dcdaeb47779d10c67ba3b31998d69d	49b1d5b722dcdaeb47779d10c67ba3b31998d69d	m4a_review_evidence	accepted_M4A_provenance_evidence
docs/vm_tlb/review_packs/M4A_EXTERNAL_CAPTURE/STORAGE_CAPACITY_MODEL.md	e21ffebce280e6b932fb4556ef75c609ff54c326	59ad7006098b4ff4ca1ad47984863bca653dac05	59ad7006098b4ff4ca1ad47984863bca653dac05	m4a_review_evidence	accepted_M4A_provenance_evidence
docs/vm_tlb/review_packs/M4A_EXTERNAL_CAPTURE/VALIDATION_SUMMARY.md	e21ffebce280e6b932fb4556ef75c609ff54c326	17c7989f86fc1522f9bc984c97364112fb2e6a27	17c7989f86fc1522f9bc984c97364112fb2e6a27	m4a_review_evidence	accepted_M4A_provenance_evidence
docs/vm_tlb/review_packs/M4A_MERGE_PREP/ADDRESS_COVERAGE.md	e21ffebce280e6b932fb4556ef75c609ff54c326	e3cfcca7bd63706fa7d51f42ca085327cf77ad74	e3cfcca7bd63706fa7d51f42ca085327cf77ad74	m4a_review_evidence	accepted_M4A_provenance_evidence
docs/vm_tlb/review_packs/M4A_MERGE_PREP/CHANGED_FILES.md	e21ffebce280e6b932fb4556ef75c609ff54c326	7bb7bc9bb52c8c16377015e289d781ec7be0f5f7	7bb7bc9bb52c8c16377015e289d781ec7be0f5f7	m4a_review_evidence	accepted_M4A_provenance_evidence
docs/vm_tlb/review_packs/M4A_MERGE_PREP/COMMIT_HISTORY.md	e21ffebce280e6b932fb4556ef75c609ff54c326	328487ee3b97c5a209e61e1d9a5755402cf908a6	328487ee3b97c5a209e61e1d9a5755402cf908a6	m4a_review_evidence	accepted_M4A_provenance_evidence
docs/vm_tlb/review_packs/M4A_MERGE_PREP/INTEGRATION_MANIFEST.md	e21ffebce280e6b932fb4556ef75c609ff54c326	291d749e7b96cc858f09335b052c6e37e5966b98	291d749e7b96cc858f09335b052c6e37e5966b98	m4a_review_evidence	accepted_M4A_provenance_evidence
docs/vm_tlb/review_packs/M4A_MERGE_PREP/OPEN_ISSUES.md	e21ffebce280e6b932fb4556ef75c609ff54c326	6fe913af9f9ac0efc01aa1e2d31775b616022d9b	6fe913af9f9ac0efc01aa1e2d31775b616022d9b	m4a_review_evidence	accepted_M4A_provenance_evidence
docs/vm_tlb/review_packs/M4A_MERGE_PREP/PARSER_COMPAT.md	e21ffebce280e6b932fb4556ef75c609ff54c326	a739d3dd53c8de7129472f27375b9e53e12ecd9d	a739d3dd53c8de7129472f27375b9e53e12ecd9d	m4a_review_evidence	accepted_M4A_provenance_evidence
docs/vm_tlb/review_packs/M4A_MERGE_PREP/RAW_LOG_INDEX.tsv	e21ffebce280e6b932fb4556ef75c609ff54c326	4d81ca657e94fa9209b986d7c66ef31a5fb9ac13	4d81ca657e94fa9209b986d7c66ef31a5fb9ac13	m4a_review_evidence	accepted_M4A_provenance_evidence
docs/vm_tlb/review_packs/M4A_MERGE_PREP/README.md	e21ffebce280e6b932fb4556ef75c609ff54c326	785ed40f39ae3a0677f3f63271d531dcaac1f1ba	785ed40f39ae3a0677f3f63271d531dcaac1f1ba	m4a_review_evidence	accepted_M4A_provenance_evidence
docs/vm_tlb/review_packs/M4A_MERGE_PREP/SEMANTIC_KERNEL_CLASSIFICATION.md	e21ffebce280e6b932fb4556ef75c609ff54c326	9ae50a33e95f5b4491b0a0704bc88321f99c6ffa	9ae50a33e95f5b4491b0a0704bc88321f99c6ffa	m4a_review_evidence	accepted_M4A_provenance_evidence
docs/vm_tlb/review_packs/M4A_MERGE_PREP/SOURCE_ANCHORS.md	e21ffebce280e6b932fb4556ef75c609ff54c326	995661967a35931d46e139ba746b514c0bec1f15	995661967a35931d46e139ba746b514c0bec1f15	m4a_review_evidence	accepted_M4A_provenance_evidence
docs/vm_tlb/review_packs/M4A_MERGE_PREP/VALIDATION_SUMMARY.md	e21ffebce280e6b932fb4556ef75c609ff54c326	619fc8ffca2a93e0bb8363589727d6ad8b040979	619fc8ffca2a93e0bb8363589727d6ad8b040979	m4a_review_evidence	accepted_M4A_provenance_evidence
util/llm_trace_capture/README.md	e21ffebce280e6b932fb4556ef75c609ff54c326	655d7ffb73690b5168f1cddc26f062dffe8ababe	655d7ffb73690b5168f1cddc26f062dffe8ababe	llm_capture_analysis_tool	accepted_M4A_replay_analysis_tool
util/llm_trace_capture/analyze_trace_address_coverage.py	e21ffebce280e6b932fb4556ef75c609ff54c326	606951558b2f89ef2f23be476f58810981ba819a	606951558b2f89ef2f23be476f58810981ba819a	llm_capture_analysis_tool	accepted_M4A_replay_analysis_tool
util/llm_trace_capture/bootstrap_route_e_nvbit.sh	e21ffebce280e6b932fb4556ef75c609ff54c326	fc3440f8997b1791ea088b6afbdb580d4daa049d	fc3440f8997b1791ea088b6afbdb580d4daa049d	llm_capture_analysis_tool	accepted_M4A_replay_analysis_tool
util/llm_trace_capture/build_nvbit_with_toolchain.sh	e21ffebce280e6b932fb4556ef75c609ff54c326	90fc74f9e22247c759b1c108a0f4cbaec9d6c85d	90fc74f9e22247c759b1c108a0f4cbaec9d6c85d	llm_capture_analysis_tool	accepted_M4A_replay_analysis_tool
util/llm_trace_capture/capture_ready_preflight.py	e21ffebce280e6b932fb4556ef75c609ff54c326	0374ca87b5a94be8c9b409dc00e9e6e5564ed033	0374ca87b5a94be8c9b409dc00e9e6e5564ed033	llm_capture_analysis_tool	accepted_M4A_replay_analysis_tool
util/llm_trace_capture/classify_kernels.py	e21ffebce280e6b932fb4556ef75c609ff54c326	7d9f8d59c96c6575b4f324029ada7711f27c4cd4	7d9f8d59c96c6575b4f324029ada7711f27c4cd4	llm_capture_analysis_tool	accepted_M4A_replay_analysis_tool
util/llm_trace_capture/copyback_m4a_bundle.sh	e21ffebce280e6b932fb4556ef75c609ff54c326	2bf92bfcff9ac58d7e25bc056b778fc2e5706398	2bf92bfcff9ac58d7e25bc056b778fc2e5706398	llm_capture_analysis_tool	accepted_M4A_replay_analysis_tool
util/llm_trace_capture/host_preflight.py	e21ffebce280e6b932fb4556ef75c609ff54c326	8f4814be30ba9c28b2ae3ddc3ec11bbb20da2896	8f4814be30ba9c28b2ae3ddc3ec11bbb20da2896	llm_capture_analysis_tool	accepted_M4A_replay_analysis_tool
util/llm_trace_capture/llama_tp_workload.py	e21ffebce280e6b932fb4556ef75c609ff54c326	4a898ba2f776285a70d37285e7cbe889d851f339	4a898ba2f776285a70d37285e7cbe889d851f339	llm_capture_analysis_tool	accepted_M4A_replay_analysis_tool
util/llm_trace_capture/nvbit_generic_smoke.cu	e21ffebce280e6b932fb4556ef75c609ff54c326	a6e9d16df3d26b89eeef6c565fec5855c81163c4	a6e9d16df3d26b89eeef6c565fec5855c81163c4	llm_capture_analysis_tool	accepted_M4A_replay_analysis_tool
util/llm_trace_capture/plan_contiguous_weights.py	e21ffebce280e6b932fb4556ef75c609ff54c326	8d4a577f5ac062421e9c878cfcb941598d019a8a	8d4a577f5ac062421e9c878cfcb941598d019a8a	llm_capture_analysis_tool	accepted_M4A_replay_analysis_tool
util/llm_trace_capture/preflight.py	e21ffebce280e6b932fb4556ef75c609ff54c326	86aa3d40f40eecce82b887b27e5af3497f0a4574	86aa3d40f40eecce82b887b27e5af3497f0a4574	llm_capture_analysis_tool	accepted_M4A_replay_analysis_tool
util/llm_trace_capture/rank0_cuda_diagnostic.py	e21ffebce280e6b932fb4556ef75c609ff54c326	c89cdeebc1d1c468b2e75fee18ea4c60652f3df3	c89cdeebc1d1c468b2e75fee18ea4c60652f3df3	llm_capture_analysis_tool	accepted_M4A_replay_analysis_tool
util/llm_trace_capture/rank0_nvbit_exec.sh	e21ffebce280e6b932fb4556ef75c609ff54c326	d7bf993a841bb61c631307db4fc8fb724290e89f	d7bf993a841bb61c631307db4fc8fb724290e89f	llm_capture_analysis_tool	accepted_M4A_replay_analysis_tool
util/llm_trace_capture/requirements-llama-tp4.txt	e21ffebce280e6b932fb4556ef75c609ff54c326	a052e27cb91b960c2b4058f7227e670623065bbe	a052e27cb91b960c2b4058f7227e670623065bbe	llm_capture_analysis_tool	accepted_M4A_replay_analysis_tool
util/llm_trace_capture/resolve_model_metadata.py	e21ffebce280e6b932fb4556ef75c609ff54c326	4a0485e86aaca4292a6bc6739b05a4929341a5a0	4a0485e86aaca4292a6bc6739b05a4929341a5a0	llm_capture_analysis_tool	accepted_M4A_replay_analysis_tool
util/llm_trace_capture/run_generic_nvbit_smoke.sh	e21ffebce280e6b932fb4556ef75c609ff54c326	d64147ee11a9a2f05bb2ff4af2004c27d0c4b934	d64147ee11a9a2f05bb2ff4af2004c27d0c4b934	llm_capture_analysis_tool	accepted_M4A_replay_analysis_tool
util/llm_trace_capture/run_llama_tp4_rank0.sh	e21ffebce280e6b932fb4556ef75c609ff54c326	99cab05fd090be0170de3c123e13f04e247539b0	99cab05fd090be0170de3c123e13f04e247539b0	llm_capture_analysis_tool	accepted_M4A_replay_analysis_tool
util/llm_trace_capture/run_m4a_c.sh	e21ffebce280e6b932fb4556ef75c609ff54c326	8b4b3630fc211aa8c0d85f3b379ea8187ceabcf6	8b4b3630fc211aa8c0d85f3b379ea8187ceabcf6	llm_capture_analysis_tool	accepted_M4A_replay_analysis_tool
util/llm_trace_capture/run_rank0_cuda_diagnostic.sh	e21ffebce280e6b932fb4556ef75c609ff54c326	a0736f1e0074a93f41af51bec547d8c63e45432f	a0736f1e0074a93f41af51bec547d8c63e45432f	llm_capture_analysis_tool	accepted_M4A_replay_analysis_tool
util/llm_trace_capture/run_resumable_address_coverage.py	e21ffebce280e6b932fb4556ef75c609ff54c326	338b182c87ba4d718c26e946093a4ffb9992a0df	338b182c87ba4d718c26e946093a4ffb9992a0df	llm_capture_analysis_tool	accepted_M4A_replay_analysis_tool
util/llm_trace_capture/test_bootstrap_toolchain_provenance.sh	e21ffebce280e6b932fb4556ef75c609ff54c326	b8b239ba306cfe4c92318fb351adfde16877f15c	b8b239ba306cfe4c92318fb351adfde16877f15c	llm_capture_analysis_tool	accepted_M4A_replay_analysis_tool
util/llm_trace_capture/test_rank0_nvbit_mock.sh	e21ffebce280e6b932fb4556ef75c609ff54c326	18c46462217f8e9eb5886a0ac0ee86cc5f174e10	18c46462217f8e9eb5886a0ac0ee86cc5f174e10	llm_capture_analysis_tool	accepted_M4A_replay_analysis_tool
util/llm_trace_capture/test_roi_contract.py	e21ffebce280e6b932fb4556ef75c609ff54c326	05a2f7df019463b6452a4c549127b8b60f1cb766	05a2f7df019463b6452a4c549127b8b60f1cb766	llm_capture_analysis_tool	accepted_M4A_replay_analysis_tool
util/llm_trace_capture/test_roi_memcpy_policy.py	e21ffebce280e6b932fb4556ef75c609ff54c326	f0c05b478adbb4353222f7989de2b01aa103fc3c	f0c05b478adbb4353222f7989de2b01aa103fc3c	llm_capture_analysis_tool	accepted_M4A_replay_analysis_tool
util/llm_trace_capture/validate_metadata.py	e21ffebce280e6b932fb4556ef75c609ff54c326	5a7694fe6431995e6526140521fe1a2bebc1e150	5a7694fe6431995e6526140521fe1a2bebc1e150	llm_capture_analysis_tool	accepted_M4A_replay_analysis_tool
util/tracer_nvbit/tracer_tool/tracer_tool.cu	e21ffebce280e6b932fb4556ef75c609ff54c326	c9cf6133866fe092480866d7df01f65d9d328d0e	c9cf6133866fe092480866d7df01f65d9d328d0e	reviewed_nvbit_roi_source	accepted_M4A_tracer_ROI_provenance
