kind	id	path	sha256	evidence_class
test_source	DIRECTED_TEST	/root/workspace/accel-sim-framework-awma-c1-fanout-aware-sharing-exploration-v1/util/vm_tlb/awma/awma_c1_fanout_aware_test.cc	05e1d7e7eb75a0e61fc0e860a0826a7ef6d9b60854000e779755ae7f1ceff82e	P3_PROVENANCE
runner	FANOUT_RUNNER	/root/workspace/accel-sim-framework-awma-c1-fanout-aware-sharing-exploration-v1/util/vm_tlb/awma/run_c1_fanout_aware_exploration.py	123673cc73bf9ccdb1f8252577124d4cfc60a427a97a6d14f0bdf4ffece4b560	P3_PROVENANCE
builder	REVIEW_BUILDER	/root/workspace/accel-sim-framework-awma-c1-fanout-aware-sharing-exploration-v1/util/vm_tlb/awma/build_c1_fanout_aware_review.py	370586bd01ee962eafaca8f5d71885dd8ff91665d41a81183ce1ab94e7b3a72f	P3_PROVENANCE
test_log	CORE_PATCH_DRY_RUN	/root/awma_c1_fanout_aware_sharing_exploration_v1_runtime/tests/candidate_core_patch_dry_run.log	d5074a276f32c388f92ce091d61f7432c323c0c90f8655ce8fb1d7fffc09a62e	VERIFIED_RUN
test_log	awma_literature_mechanism_test:none	/root/awma_c1_fanout_aware_sharing_exploration_v1_runtime/tests/awma_literature_mechanism_test_none.log	c022ee1137b126a33c07842cf583a5263f44c183322bd2c5745f93178a0cdba7	VERIFIED_RUN
test_log	awma_literature_mechanism_test:refill_protect	/root/awma_c1_fanout_aware_sharing_exploration_v1_runtime/tests/awma_literature_mechanism_test_refill_protect.log	c022ee1137b126a33c07842cf583a5263f44c183322bd2c5745f93178a0cdba7	VERIFIED_RUN
test_log	vm_m3_g3_4b_tlb_timing_test:none	/root/awma_c1_fanout_aware_sharing_exploration_v1_runtime/tests/vm_m3_g3_4b_tlb_timing_test_none.log	4547425aded443ec0b4b34b30928fa6b0982d176988468f5e965fa71e0baf03b	VERIFIED_RUN
test_log	vm_m3_g3_4b_tlb_timing_test:refill_protect	/root/awma_c1_fanout_aware_sharing_exploration_v1_runtime/tests/vm_m3_g3_4b_tlb_timing_test_refill_protect.log	4547425aded443ec0b4b34b30928fa6b0982d176988468f5e965fa71e0baf03b	VERIFIED_RUN
test_log	vm_m2_rf_pending_retry_test:none	/root/awma_c1_fanout_aware_sharing_exploration_v1_runtime/tests/vm_m2_rf_pending_retry_test_none.log	dacef20aa6c8f1ee83b62ec5ef56b1536241eede8c25b6ddd323267a8e07df2f	VERIFIED_RUN
test_log	vm_m2_rf_pending_retry_test:refill_protect	/root/awma_c1_fanout_aware_sharing_exploration_v1_runtime/tests/vm_m2_rf_pending_retry_test_refill_protect.log	dacef20aa6c8f1ee83b62ec5ef56b1536241eede8c25b6ddd323267a8e07df2f	VERIFIED_RUN
test_log	vm_c10b_runtime_validation_test:none	/root/awma_c1_fanout_aware_sharing_exploration_v1_runtime/tests/vm_c10b_runtime_validation_test_none.log	a8ea6dbe9fdd61dc941b81a5709fd39df36cfb8c933afc67ac95cd3257fe4e2c	VERIFIED_RUN
test_log	vm_c10b_runtime_validation_test:refill_protect	/root/awma_c1_fanout_aware_sharing_exploration_v1_runtime/tests/vm_c10b_runtime_validation_test_refill_protect.log	a8ea6dbe9fdd61dc941b81a5709fd39df36cfb8c933afc67ac95cd3257fe4e2c	VERIFIED_RUN
