block_dataport_blocked,block_dataport_eligible,block_dataport_episodes,block_dataport_ratio,block_dataport_requests,block_missq_blocked,block_missq_eligible,block_missq_episodes,block_missq_ratio,block_missq_requests,block_mshr_merge_blocked,block_mshr_merge_eligible,block_mshr_merge_episodes,block_mshr_merge_ratio,block_mshr_merge_requests,block_mshr_new_blocked,block_mshr_new_eligible,block_mshr_new_episodes,block_mshr_new_ratio,block_mshr_new_requests,block_respq_blocked,block_respq_eligible,block_respq_episodes,block_respq_ratio,block_respq_requests,block_set_blocked,block_set_eligible,block_set_episodes,block_set_ratio,block_set_requests,data_port_busy_ratio,draml2q_avg,end_l2_cycle,fill_blocked,fill_eligible,fill_episodes,fill_port_busy_ratio,fill_ratio,fill_requests,l2dramq_avg,merge_depth_max,missq_avg,missq_wb_avg,mshr_avg,mshr_max,mshr_target_avg,reserved_avg,reserved_max,samples,schema_version,slice,start_l2_cycle,wb_bytes,wb_generated,window
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,5,0,0,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,392,0,0.0,0,0,976,0,0.0,0,0.0,0.0,9031,0,584,0,0.0,0.0,0,5.263393,1,0.0,0.0,24.59003,100,24.59003,7.513145,30,4032,L2CHARV1,5,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,6,0,0,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,392,0,0.0,0,0,976,0,0.0,0,0.0,0.0,9031,0,584,0,0.0,0.0,0,6.589286,1,0.145833,0.0,25.869048,125,25.869048,8.177579,36,4032,L2CHARV1,6,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,7,0,0,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,392,0,0.0,0,0,976,0,0.0,0,0.0,0.0,9031,0,584,0,0.0,0.0,0,6.043899,1,0.0,0.0,25.282242,109,25.282242,7.645833,31,4032,L2CHARV1,7,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,8,0,0,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,392,0,0.0,0,0,976,0,0.0,0,0.0,0.0,9031,0,584,0,0.0,0.0,0,7.470982,1,0.222222,0.0,27.415675,130,27.415675,8.330357,37,4032,L2CHARV1,8,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,9,0,0,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,392,0,0.0,0,0,976,0,0.0,0,0.0,0.0,9031,0,584,0,0.0,0.0,0,5.684028,1,0.0,0.0,24.928819,105,24.928819,7.527034,30,4032,L2CHARV1,9,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,10,0,0,0,0
0,0,0,0.0,0,0,588,0,0.0,0,0,0,0,0.0,0,0,588,0,0.0,0,0,392,0,0.0,0,0,980,0,0.0,0,0.0,0.0,9031,0,588,0,0.0,0.0,0,7.09747,1,0.152034,0.0,27.126736,135,27.126736,8.394345,37,4032,L2CHARV1,10,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,11,0,0,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,392,0,0.0,0,0,976,0,0.0,0,0.0,0.0,9031,0,584,0,0.0,0.0,0,5.986855,1,0.0,0.0,25.338294,106,25.338294,7.615327,31,4032,L2CHARV1,11,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,12,0,0,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,392,0,0.0,0,0,976,0,0.0,0,0.0,0.0,9031,0,584,0,0.0,0.0,0,6.331101,1,0.00744,0.0,25.717014,115,25.717014,7.875744,33,4032,L2CHARV1,12,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,13,0,0,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,392,0,0.0,0,0,976,0,0.0,0,0.0,0.0,9031,0,584,0,0.0,0.0,0,5.894593,1,0.0,0.0,25.03125,111,25.03125,7.722718,34,4032,L2CHARV1,13,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,14,0,0,0,0
0,0,0,0.0,0,0,588,0,0.0,0,0,0,0,0.0,0,0,588,0,0.0,0,0,392,0,0.0,0,0,980,0,0.0,0,0.0,0.0,9031,0,588,0,0.0,0.0,0,7.332093,1,0.134425,0.0,27.272569,125,27.272569,8.46999,36,4032,L2CHARV1,14,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,15,0,0,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,392,0,0.0,0,0,976,0,0.0,0,0.0,0.0,9031,0,584,0,0.0,0.0,0,6.269345,1,0.0,0.0,25.773313,114,25.773313,7.851935,34,4032,L2CHARV1,15,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,16,0,0,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,392,0,0.0,0,0,976,0,0.0,0,0.0,0.0,9031,0,584,0,0.0,0.0,0,7.189484,1,0.016617,0.0,26.397569,119,26.397569,8.118304,35,4032,L2CHARV1,16,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,17,0,0,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,384,0,0.0,0,0,968,0,0.0,0,0.0,0.0,9031,0,584,0,0.0,0.0,0,6.493304,1,0.0,0.0,25.825645,112,25.825645,8.024802,32,4032,L2CHARV1,17,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,18,0,0,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,392,0,0.0,0,0,976,0,0.0,0,0.0,0.0,9031,0,584,0,0.0,0.0,0,7.238343,1,0.181796,0.0,26.597222,128,26.597222,8.441468,36,4032,L2CHARV1,18,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,19,0,0,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,384,0,0.0,0,0,968,0,0.0,0,0.0,0.0,9031,0,584,0,0.0,0.0,0,6.304563,1,0.0,0.0,25.533978,109,25.533978,8.113591,32,4032,L2CHARV1,19,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,20,0,0,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,392,0,0.0,0,0,976,0,0.0,0,0.0,0.0,9031,0,584,0,0.0,0.0,0,6.597718,1,0.000744,0.0,26.035218,118,26.035218,8.294891,35,4032,L2CHARV1,20,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,21,0,0,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,384,0,0.0,0,0,968,0,0.0,0,0.0,0.0,9031,0,584,0,0.0,0.0,0,6.795635,1,0.0,0.0,26.328869,111,26.328869,8.09127,33,4032,L2CHARV1,21,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,22,0,0,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,392,0,0.0,0,0,976,0,0.0,0,0.0,0.0,9031,0,584,0,0.0,0.0,0,6.439484,1,0.002232,0.0,25.892113,119,25.892113,8.364831,36,4032,L2CHARV1,22,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,23,0,0,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,384,0,0.0,0,0,968,0,0.0,0,0.0,0.0,9031,0,584,0,0.0,0.0,0,6.939484,1,0.018849,0.0,26.418403,118,26.418403,8.256944,35,4032,L2CHARV1,23,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,24,0,0,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,392,0,0.0,0,0,976,0,0.0,0,0.0,0.0,9031,0,584,0,0.0,0.0,0,7.374008,1,0.126488,0.0,26.767857,127,26.767857,8.332837,35,4032,L2CHARV1,24,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,25,0,0,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,384,0,0.0,0,0,968,0,0.0,0,0.0,0.0,9031,0,584,0,0.0,0.0,0,5.797867,1,0.0,0.0,24.985119,108,24.985119,7.672619,30,4032,L2CHARV1,25,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,26,0,0,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,392,0,0.0,0,0,976,0,0.0,0,0.0,0.0,9031,0,584,0,0.0,0.0,0,7.264881,1,0.210565,0.0,26.721726,131,26.721726,8.514137,38,4032,L2CHARV1,26,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,27,0,0,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,384,0,0.0,0,0,968,0,0.0,0,0.0,0.0,9031,0,584,0,0.0,0.0,0,5.027282,1,0.0,0.0,24.266121,104,24.266121,7.585069,30,4032,L2CHARV1,27,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,28,0,0,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,392,0,0.0,0,0,976,0,0.0,0,0.0,0.0,9031,0,584,0,0.0,0.0,0,7.145089,1,0.165179,0.0,26.526538,129,26.526538,8.179067,36,4032,L2CHARV1,28,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,29,0,0,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,384,0,0.0,0,0,968,0,0.0,0,0.0,0.0,9031,0,584,0,0.0,0.0,0,6.68502,1,0.0,0.0,25.816964,108,25.816964,7.84003,30,4032,L2CHARV1,29,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,30,0,0,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,392,0,0.0,0,0,976,0,0.0,0,0.0,0.0,9031,0,584,0,0.0,0.0,0,7.739335,1,0.68874,0.0,27.826141,151,27.826141,8.72123,42,4032,L2CHARV1,30,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,31,0,0,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,384,0,0.0,0,0,968,0,0.0,0,0.0,0.0,9031,0,584,0,0.0,0.0,0,5.155258,1,0.0,0.0,24.46503,105,24.46503,7.585565,30,4032,L2CHARV1,31,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,32,0,0,0,0
0,0,0,0.0,0,0,592,0,0.0,0,0,0,0,0.0,0,0,592,0,0.0,0,0,392,0,0.0,0,0,984,0,0.0,0,0.0,0.0,9031,0,592,0,0.0,0.0,0,5.638393,1,0.0,0.0,25.523313,113,25.523313,8.092262,34,4032,L2CHARV1,32,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,33,0,0,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,384,0,0.0,0,0,968,0,0.0,0,0.0,0.0,9031,0,584,0,0.0,0.0,0,6.388393,1,0.0,0.0,25.958333,106,25.958333,8.090278,34,4032,L2CHARV1,33,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,34,0,0,0,0
0,0,0,0.0,0,0,592,0,0.0,0,0,0,0,0.0,0,0,592,0,0.0,0,0,392,0,0.0,0,0,984,0,0.0,0,0.0,0.0,9031,0,592,0,0.0,0.0,0,7.076389,1,0.174355,0.0,26.947173,126,26.947173,8.454861,38,4032,L2CHARV1,34,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,35,0,0,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,388,0,0.0,0,0,972,0,0.0,0,0.0,0.0,9031,0,584,0,0.0,0.0,0,5.197917,1,0.0,0.0,24.74256,105,24.74256,7.816716,30,4032,L2CHARV1,35,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,36,0,0,0,0
0,0,0,0.0,0,0,592,0,0.0,0,0,0,0,0.0,0,0,592,0,0.0,0,0,392,0,0.0,0,0,984,0,0.0,0,0.0,0.0,9031,0,592,0,0.0,0.0,0,5.607639,1,0.0,0.0,25.688244,115,25.688244,8.100942,36,4032,L2CHARV1,36,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,37,0,0,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,392,0,0.0,0,0,976,0,0.0,0,0.0,0.0,9031,0,584,0,0.0,0.0,0,6.205109,1,0.0,0.0,25.819444,106,25.819444,7.968006,30,4032,L2CHARV1,37,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,38,0,0,0,0
0,0,0,0.0,0,0,592,0,0.0,0,0,0,0,0.0,0,0,592,0,0.0,0,0,392,0,0.0,0,0,984,0,0.0,0,0.0,0.0,9031,0,592,0,0.0,0.0,0,6.854415,1,0.068948,0.0,26.78621,126,26.78621,8.526042,38,4032,L2CHARV1,38,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,39,0,0,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,392,0,0.0,0,0,976,0,0.0,0,0.0,0.0,9031,0,584,0,0.0,0.0,0,4.779514,1,0.0,0.0,24.253224,103,24.253224,7.516369,30,4032,L2CHARV1,39,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,40,0,0,0,0
0,0,0,0.0,0,0,592,0,0.0,0,0,0,0,0.0,0,0,592,0,0.0,0,0,392,0,0.0,0,0,984,0,0.0,0,0.0,0.0,9031,0,592,0,0.0,0.0,0,6.998264,1,0.093254,0.0,26.955357,126,26.955357,8.299851,38,4032,L2CHARV1,40,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,41,0,0,0,0
0,0,0,0.0,0,0,584,0,0.0,0,0,0,0,0.0,0,0,584,0,0.0,0,0,392,0,0.0,0,0,976,0,0.0,0,0.0,0.0,9031,0,584,0,0.0,0.0,0,6.107391,1,0.006448,0.0,25.694692,118,25.694692,8.165675,35,4032,L2CHARV1,41,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,42,0,0,0,0
