roi	trace_policy	run_dir	framework_head	core_head	run_manifest_sha256	telemetry_schema	scope	metric	value
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	AVG_MF_LATENCY	9	none      none      none      none         475       482    none      none      none      none         479    none         475    none      none      none
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	GLOBAL	average row locality	580/127 = 4.566929
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	GLOBAL	averagemflatency	296
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	GLOBAL	avg_icnt2mem_latency	37
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	GLOBAL	avg_icnt2sh_latency	2
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	GLOBAL	avg_mrq_latency	32
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	GLOBAL	max_icnt2mem_latency	53
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	GLOBAL	max_icnt2sh_latency	4
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	GLOBAL	maxmflatency	603
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	GLOBAL	maxmrqlatency	151
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	GLOBAL	total dram reads	582
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	GLOBAL	total dram writes	0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	MAX_CONCURRENT_SAME_ROW	0	0         0         0         0         4         0         1         0         4         4         0         0         8         0         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	MAX_CONCURRENT_SAME_ROW	1	4         4         0         0         8         8         0         0         0         0         0         0         4         4         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	MAX_CONCURRENT_SAME_ROW	10	0         0         0         1         0         0         0         0         0         0         0         0         0         0         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	MAX_CONCURRENT_SAME_ROW	11	0         0         0         0         4         0         0         0         0         2         0         0         0         0         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	MAX_CONCURRENT_SAME_ROW	2	0         0         0         0         4         4         0         0         4         4         0         0         0         0         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	MAX_CONCURRENT_SAME_ROW	3	0         0         0         0         0         0         0         0         0         0         4         0         4         4         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	MAX_CONCURRENT_SAME_ROW	4	0         0         0         0         1         0         0         0         0         0         0         0         0         0         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	MAX_CONCURRENT_SAME_ROW	5	0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	MAX_CONCURRENT_SAME_ROW	6	0         0         0         0         0         0         0         0         0         0         0         0         4         4         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	MAX_CONCURRENT_SAME_ROW	7	0         0         0         0         4         4         0         0         0         0         0         0         0         0         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	MAX_CONCURRENT_SAME_ROW	8	0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	MAX_CONCURRENT_SAME_ROW	9	0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	MAX_MF_LATENCY	0	242       244       244       236       553       529       529       551       572       564       507       482       576       536       240       240
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	MAX_MF_LATENCY	1	505       535       243       244       550       579       491       517         0         0       530       532       566       586       240       240
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	MAX_MF_LATENCY	10	488       483       480       502         0         0         0         0         0         0       485       495       508       510       236       236
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	MAX_MF_LATENCY	11	239       240       240       239       506       499       511       520       521       514         0         0         0         0       485       490
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	MAX_MF_LATENCY	2	541       554       568       582       603       596         0         0       530       559       490       511         0         0       496       513
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	MAX_MF_LATENCY	3	492       490       243       244         0         0       510       511         0         0       565       487       571       578       240       240
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	MAX_MF_LATENCY	4	488       524       236       236       518         0         0         0       502       507         0         0       519       521       236       236
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	MAX_MF_LATENCY	5	237       237       236         0         0         0         0         0       484       490         0         0       493         0       236       236
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	MAX_MF_LATENCY	6	410       378       236       236         0         0       486       497         0         0         0         0       492       499       490       507
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	MAX_MF_LATENCY	7	237       236       484       499       518       492         0         0       490       500         0         0         0         0       236       236
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	MAX_MF_LATENCY	8	528       500       240       236         0         0       503       516         0         0       520       535       486       493       236       236
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	MAX_MF_LATENCY	9	239       240       240       239       480       486         0         0         0         0       483         0       479         0       236       236
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	MAX_SERVICE_SAME_ROW	0	0         0         0         0      9836      9836      8386      9820      9330      9325      9818      9817      9822      9827         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	MAX_SERVICE_SAME_ROW	1	9805      9806         0         0      9828      9827      9831      9831      9333         0      9828      9828      9852      9851         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	MAX_SERVICE_SAME_ROW	10	9816      9816      9810      8856         0         0         0         0         0         0      9835      9836      9840      9841         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	MAX_SERVICE_SAME_ROW	11	0         0         0         0      9816      9816      9822      9821      9831      9337         0         0         0         0      9823      9824
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	MAX_SERVICE_SAME_ROW	2	9828      9828      9833      9832      9824      9825         0         0      9808      9809      9813      9813         0         0      9835      9834
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	MAX_SERVICE_SAME_ROW	3	9840      9839      7212         0         0         0      9845      9843         0         0      9817      9825      9818      9819         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	MAX_SERVICE_SAME_ROW	4	9817      9818         0         0      6271         0         0         0      9819      9819         0         0      9831      9831         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	MAX_SERVICE_SAME_ROW	5	0         0         0         0         0         0         0         0      9837      9836         0         0      9832         0         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	MAX_SERVICE_SAME_ROW	6	0         0         0         0      5800         0      9833      9832         0         0         0         0      9816      9816      9812      9813
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	MAX_SERVICE_SAME_ROW	7	6742         0      9822      9821      9819      9818         0         0      9825      9825         0         0         0         0         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	MAX_SERVICE_SAME_ROW	8	9828      9827         0         0         0         0      9842      9843         0         0      9839      9840      9829      9831         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	MAX_SERVICE_SAME_ROW	9	0         0         0         0      9813      9813         0         0         0         0      9854         0      9842         0         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	READ_ACCESSES	0	0         0         0         0        12         4         5         4         8         8         8         4        16         8         0         0
