logical_target	scenario	phase	run_id	static_index	function_occurrence	path_kind	mref_operand_index	global_source_role	access_kind	width	trace_path	trace_sha256	address_context_path	address_context_sha256	terminal_status	callback_count	address_count	overflow_count	drop_count	classification	static_mref_set_sha256
Q05_S2_PREFILL_GEMM_LDGSTS	S2_TEXT	PREFILL	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-gemm-ldgsts_20260915T093229Z_00d7e1404abc	354	0	LDGSTS_GLOBAL_SOURCE	1	GLOBAL_SOURCE	READ	16B	mref_354.bin	d5bddb99fca672c8a59962b2f72e0326ca0d27450ccdbb8ad2a4bc20ca34f4e9	mref_354.ADDRESS_CONTEXT.json	54d706433d70ac19ec24d46c3ebe30493dcde47f2b31d91ed117a36a60f1bca6	TERMINAL_COMPLETE	2432	2432	0	0	EXECUTED_SHARD	ec48121a56eec5b6f15fe3bf27a69b4e011adbd9d5871470a86b6077d1308f72
Q05_S2_PREFILL_GEMM_LDGSTS	S2_TEXT	PREFILL	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-gemm-ldgsts_20260915T093229Z_00d7e1404abc	357	0	LDGSTS_GLOBAL_SOURCE	1	GLOBAL_SOURCE	READ	16B	mref_357.bin	42ba548c6a18c3c27f42284aaa1b34b561df81506805cd9f3c6b875e79d2b004	mref_357.ADDRESS_CONTEXT.json	58875fb6db56221d95e2e3cf0f73ab2a6662757a76990c8162a34b04adae4374	TERMINAL_COMPLETE	2432	2432	0	0	EXECUTED_SHARD	ec48121a56eec5b6f15fe3bf27a69b4e011adbd9d5871470a86b6077d1308f72
Q05_S2_PREFILL_GEMM_LDGSTS	S2_TEXT	PREFILL	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-gemm-ldgsts_20260915T093229Z_00d7e1404abc	445	0	LDGSTS_GLOBAL_SOURCE	1	GLOBAL_SOURCE	READ	16B	mref_445.bin	d65fdb54ad290fc5d67d9d7d3e8e3770e12252ee6ed9c1097cc37f26d9e2a82a	mref_445.ADDRESS_CONTEXT.json	71a29890f276c7c4cf112b5a094fe3f90d2fe8872f004a6b6add4d6420cb57cd	TERMINAL_COMPLETE	63232	63232	0	0	EXECUTED_SHARD	ec48121a56eec5b6f15fe3bf27a69b4e011adbd9d5871470a86b6077d1308f72
Q05_S2_PREFILL_GEMM_LDGSTS	S2_TEXT	PREFILL	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-gemm-ldgsts_20260915T093229Z_00d7e1404abc	451	0	LDGSTS_GLOBAL_SOURCE	1	GLOBAL_SOURCE	READ	16B	mref_451.bin	46f89ad0d3356317bdfe567564d97c5c20e0dd04f3f7b3152bc7a8fd7449143c	mref_451.ADDRESS_CONTEXT.json	c522660f57fa7233f80606f10fc2fe56fbe00f216e705ffe4c8b72b41ba92e76	TERMINAL_COMPLETE	63232	63232	0	0	EXECUTED_SHARD	ec48121a56eec5b6f15fe3bf27a69b4e011adbd9d5871470a86b6077d1308f72
Q05_S2_PREFILL_GEMM_LDGSTS	S2_TEXT	PREFILL	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-gemm-ldgsts_20260915T093229Z_00d7e1404abc	455	0	LDGSTS_GLOBAL_SOURCE	1	GLOBAL_SOURCE	READ	16B	mref_455.bin	dd4ffa45e9fd4145d4fe3cd06fc3bb1c9d488ee199660dd247b62e7293032fb8	mref_455.ADDRESS_CONTEXT.json	0596ab909b2a37556a6ab1be74286072d6767316bbd9cd4e71bbb765773fbf68	TERMINAL_COMPLETE	63232	63232	0	0	EXECUTED_SHARD	ec48121a56eec5b6f15fe3bf27a69b4e011adbd9d5871470a86b6077d1308f72
Q05_S2_PREFILL_GEMM_LDGSTS	S2_TEXT	PREFILL	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-gemm-ldgsts_20260915T093229Z_00d7e1404abc	458	0	LDGSTS_GLOBAL_SOURCE	1	GLOBAL_SOURCE	READ	16B	mref_458.bin	3f23a73044fa84db94fa3326efc4091428bd2e219bf9e2aa36f92bf2194a53cd	mref_458.ADDRESS_CONTEXT.json	869ea0042bdcfec342db3173494de23a8950c5318c7f3acc73bec42b51abf97e	TERMINAL_COMPLETE	63232	63232	0	0	EXECUTED_SHARD	ec48121a56eec5b6f15fe3bf27a69b4e011adbd9d5871470a86b6077d1308f72
Q05_S2_PREFILL_GEMM_LDGSTS	S2_TEXT	PREFILL	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-gemm-ldgsts_20260915T093229Z_00d7e1404abc	461	0	LDGSTS_GLOBAL_SOURCE	1	GLOBAL_SOURCE	READ	16B	mref_461.bin	4d743188b77e3548695fc2086e4ae1204d37f5ab828be6ea289e17deec224778	mref_461.ADDRESS_CONTEXT.json	c12cd0a1ca297bb9e7de68055131c3480e980b9ae028401baaf3e93e4daba9cf	TERMINAL_COMPLETE	63232	63232	0	0	EXECUTED_SHARD	ec48121a56eec5b6f15fe3bf27a69b4e011adbd9d5871470a86b6077d1308f72
Q05_S2_PREFILL_GEMM_LDGSTS	S2_TEXT	PREFILL	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-gemm-ldgsts_20260915T093229Z_00d7e1404abc	464	0	LDGSTS_GLOBAL_SOURCE	1	GLOBAL_SOURCE	READ	16B	mref_464.bin	44c5ca1d416b1faf8946036be5c83fb48763b8651e9ddd7675a6920fdb681923	mref_464.ADDRESS_CONTEXT.json	72e8d24d89e23243886e47801fccbec28bae27e8ef6af6a1818bea26b8b81ed1	TERMINAL_COMPLETE	63232	63232	0	0	EXECUTED_SHARD	ec48121a56eec5b6f15fe3bf27a69b4e011adbd9d5871470a86b6077d1308f72
Q05_S2_PREFILL_ATTN_LDGSTS	S2_TEXT	PREFILL	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	128	0	LDGSTS_GLOBAL_SOURCE	1	GLOBAL_SOURCE	READ	16B	mref_128.bin	1d1a32e2fcdbbbded02342b8cb8c342a20d896c5f32d2ae7d09160cb37feaa69	mref_128.ADDRESS_CONTEXT.json	b04c1c70691ab64c84aabeecac012364c407cedcb681d18ef9ef8f7861aba4d5	TERMINAL_COMPLETE	896	896	0	0	EXECUTED_SHARD	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_S2_PREFILL_ATTN_LDGSTS	S2_TEXT	PREFILL	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	139	0	LDGSTS_GLOBAL_SOURCE	1	GLOBAL_SOURCE	READ	16B	mref_139.bin	0cf6b8ec53100fa51b877aa544f115bf203d69ed5eec25d4f7065ec9451eb455	mref_139.ADDRESS_CONTEXT.json	d9ec87e20564ca47625bf9256bf39c5e3a672c3b6906835e298bd2ce03781b9f	TERMINAL_COMPLETE	896	896	0	0	EXECUTED_SHARD	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_S2_PREFILL_ATTN_LDGSTS	S2_TEXT	PREFILL	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	154	0	LDGSTS_GLOBAL_SOURCE	1	GLOBAL_SOURCE	READ	16B	mref_154.bin	0fadf154fa71bc8b488a30657adbeb16cd4d6f0f5560d2de24069e4789b045ca	mref_154.ADDRESS_CONTEXT.json	6405ac12663dad13f69aec8ec33cb2bf19e383bb97b3b2996280032edae6710f	TERMINAL_COMPLETE	896	896	0	0	EXECUTED_SHARD	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_S2_PREFILL_ATTN_LDGSTS	S2_TEXT	PREFILL	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	157	0	LDGSTS_GLOBAL_SOURCE	1	GLOBAL_SOURCE	READ	16B	mref_157.bin	6e9633dc997090d51c9dec8097688348cffd07247153c84912380843620d5ead	mref_157.ADDRESS_CONTEXT.json	a1991bf6373186a4bafa658959abfad69984a20ecd9c9163edbf70d50b095176	TERMINAL_COMPLETE	896	896	0	0	EXECUTED_SHARD	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_S2_PREFILL_ATTN_LDGSTS	S2_TEXT	PREFILL	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	166	0	LDGSTS_GLOBAL_SOURCE	1	GLOBAL_SOURCE	READ	16B	mref_166.bin	d82163e4fcad97d9dcba1dfcd4e5b4377bb4734c4ace658bdf158354c5c5114a	mref_166.ADDRESS_CONTEXT.json	62e1020fa752d882f009c6c30cae0d6e420390cd89f9294d1f323435d5878e4f	TERMINAL_COMPLETE	896	896	0	0	EXECUTED_SHARD	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_S2_PREFILL_ATTN_LDGSTS	S2_TEXT	PREFILL	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	168	0	LDGSTS_GLOBAL_SOURCE	1	GLOBAL_SOURCE	READ	16B	mref_168.bin	abf4120b93a584ff52c9444a1903adfbcfb3efc43ff6945da7634514a3e5e7f8	mref_168.ADDRESS_CONTEXT.json	2216747238e949a409753fc4039348a5e0ee837107555862559329183a0050e9	TERMINAL_COMPLETE	896	896	0	0	EXECUTED_SHARD	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_S2_PREFILL_ATTN_LDGSTS	S2_TEXT	PREFILL	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	169	0	LDGSTS_GLOBAL_SOURCE	1	GLOBAL_SOURCE	READ	16B	mref_169.bin	b4342fa705a08d7fd9f59c42291288286e784cf646c622b05aab6ea525e391bb	mref_169.ADDRESS_CONTEXT.json	eeea696adf1a8595c940c4da24b0b39f690619567d779318e0ccac1e5a95e707	TERMINAL_COMPLETE	896	896	0	0	EXECUTED_SHARD	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_S2_PREFILL_ATTN_LDGSTS	S2_TEXT	PREFILL	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	183	0	LDGSTS_GLOBAL_SOURCE	1	GLOBAL_SOURCE	READ	16B	mref_183.bin	6064582f1f0f974c6ee33a1b8788250086bafaad943f8d8bf061c9549f5e2659	mref_183.ADDRESS_CONTEXT.json	551f02d286733702fd3203af00131c920a77fca9c03ddeb76b91fbfcdddeabe2	TERMINAL_COMPLETE	896	896	0	0	EXECUTED_SHARD	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_S2_PREFILL_ATTN_LDGSTS	S2_TEXT	PREFILL	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	186	0	LDGSTS_GLOBAL_SOURCE	1	GLOBAL_SOURCE	READ	16B	mref_186.bin	9c550fcbb0ed2f2178f0c595fb7c80414fadcbfabffaf81ec57cc92181d6101a	mref_186.ADDRESS_CONTEXT.json	d214496f65a615ff8698a8fd8f7b354c9d55956c62713b8564efd2feab3461e0	TERMINAL_COMPLETE	896	896	0	0	EXECUTED_SHARD	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_S2_PREFILL_ATTN_LDGSTS	S2_TEXT	PREFILL	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	188	0	LDGSTS_GLOBAL_SOURCE	1	GLOBAL_SOURCE	READ	16B	mref_188.bin	a4efb473af61b95bb6257da419ac09ec06209402fe239a48696a8069508ec298	mref_188.ADDRESS_CONTEXT.json	830763d05d4293816bee6174612c6d5f80598152765fc2a7b922dcb58e34220c	TERMINAL_COMPLETE	896	896	0	0	EXECUTED_SHARD	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_S2_PREFILL_ATTN_LDGSTS	S2_TEXT	PREFILL	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	192	0	LDGSTS_GLOBAL_SOURCE	1	GLOBAL_SOURCE	READ	16B	mref_192.bin	9f282c40160ac546c5839313e9dc07994e869e73a85e1e7909a83caad1b86132	mref_192.ADDRESS_CONTEXT.json	4455e1bd94954efcd17bee81c0ff063ad8e2b17623203edf332b135e51903437	TERMINAL_COMPLETE	896	896	0	0	EXECUTED_SHARD	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_S2_PREFILL_ATTN_LDGSTS	S2_TEXT	PREFILL	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	196	0	LDGSTS_GLOBAL_SOURCE	1	GLOBAL_SOURCE	READ	16B	mref_196.bin	580e3b3145f1e59589e61032f70350e66f44bb9294d432d2fe267622a3e11d89	mref_196.ADDRESS_CONTEXT.json	25edbaacbc981dc6c486e7079d460eabc95ae89f2183a647fb86b27dbba8615c	TERMINAL_COMPLETE	896	896	0	0	EXECUTED_SHARD	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_S2_PREFILL_ATTN_LDGSTS	S2_TEXT	PREFILL	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	200	0	LDGSTS_GLOBAL_SOURCE	1	GLOBAL_SOURCE	READ	16B	mref_200.bin	d9d441b178d254157801d038ac9f42215571c6f354c9f2835d6b9a8a3510f787	mref_200.ADDRESS_CONTEXT.json	910d77819a5c5156947a58d86a327bea568dd759fc5985f107a6f39eaa6a862a	TERMINAL_COMPLETE	896	896	0	0	EXECUTED_SHARD	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_S2_PREFILL_ATTN_LDGSTS	S2_TEXT	PREFILL	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	203	0	LDGSTS_GLOBAL_SOURCE	1	GLOBAL_SOURCE	READ	16B	mref_203.bin	cd73f60bd7ca642cb7255210208820eca06d6cfb010f28a87426c714d3708b6c	mref_203.ADDRESS_CONTEXT.json	dae7364c1eac48d022fdfcdff5fd7f37523f56341d1b029663759b47b55e71cf	TERMINAL_COMPLETE	896	896	0	0	EXECUTED_SHARD	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_S2_PREFILL_ATTN_LDGSTS	S2_TEXT	PREFILL	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	207	0	LDGSTS_GLOBAL_SOURCE	1	GLOBAL_SOURCE	READ	16B	mref_207.bin	8d33c00ffc2bccb57cb5b6c77aa56ebd6257fca272d3ad5c708c957ca36d548f	mref_207.ADDRESS_CONTEXT.json	1ee8d67c23d315de937d516ff306517b723aa391cda8c9370bb0aac12a7773f7	TERMINAL_COMPLETE	896	896	0	0	EXECUTED_SHARD	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_S2_PREFILL_ATTN_LDGSTS	S2_TEXT	PREFILL	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	210	0	LDGSTS_GLOBAL_SOURCE	1	GLOBAL_SOURCE	READ	16B	mref_210.bin	eef36289b334365a0546ffeac87ce6a0fd60cc0e7f2ddb7df8069ccacdc18636	mref_210.ADDRESS_CONTEXT.json	f7b9e96d3868bb37e5248fed7ebd873d925d42418da44fa2d75e58831a9edfae	TERMINAL_COMPLETE	896	896	0	0	EXECUTED_SHARD	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_S2_PREFILL_ATTN_LDGSTS	S2_TEXT	PREFILL	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	2101	0	LDGSTS_GLOBAL_SOURCE	1	GLOBAL_SOURCE	READ	16B	mref_2101.bin	ef8e8f2e16bf2a76f1ce12759166293f3160f4cae9abc913e3223d7b1b9f3585	mref_2101.ADDRESS_CONTEXT.json	63c2855437d26d0058ce801fc74f5399c333ba1713c1e319be7f19594826365f	TERMINAL_COMPLETE	5880	5880	0	0	EXECUTED_SHARD	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_S2_PREFILL_ATTN_LDGSTS	S2_TEXT	PREFILL	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	2104	0	LDGSTS_GLOBAL_SOURCE	1	GLOBAL_SOURCE	READ	16B	mref_2104.bin	c734accd5bccabc2245ea2ddd989d033b17866cb6c0598fac65f6b79f068d37e	mref_2104.ADDRESS_CONTEXT.json	94ad3388ddf26f70c3203e4b89e53d1ce56db6dde83d82c6e7b8011a37a834d1	TERMINAL_COMPLETE	5880	5880	0	0	EXECUTED_SHARD	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_S2_PREFILL_ATTN_LDGSTS	S2_TEXT	PREFILL	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	2107	0	LDGSTS_GLOBAL_SOURCE	1	GLOBAL_SOURCE	READ	16B	mref_2107.bin	569f6a23090122c6976a8135333196830b7524424b3967d1e6d290e0c4b3e59b	mref_2107.ADDRESS_CONTEXT.json	fb3acb699f6338315743df49416ffc56de5778b6af81db4f4da6cbf8f5829ad9	TERMINAL_COMPLETE	5880	5880	0	0	EXECUTED_SHARD	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_S2_PREFILL_ATTN_LDGSTS	S2_TEXT	PREFILL	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	2110	0	LDGSTS_GLOBAL_SOURCE	1	GLOBAL_SOURCE	READ	16B	mref_2110.bin	15fd313490a459ed20cb1a1e08f90b35c5d218200d76238f9b2cfe309670ef2d	mref_2110.ADDRESS_CONTEXT.json	cd998cb64d2e313a7db8df24bf9bdd1b6558b0139464dd9b43ff22618119aaba	TERMINAL_COMPLETE	5880	5880	0	0	EXECUTED_SHARD	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_S2_PREFILL_ATTN_LDGSTS	S2_TEXT	PREFILL	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	2113	0	LDGSTS_GLOBAL_SOURCE	1	GLOBAL_SOURCE	READ	16B	mref_2113.bin	fe8df5deba801657318e2717e95a6597e3acf3c5b57585bd3e085247ac9bc00f	mref_2113.ADDRESS_CONTEXT.json	c98d245788948edb70be5fcf36d05431ac52835f5db3f67ae33e1010d57c60d5	TERMINAL_COMPLETE	5880	5880	0	0	EXECUTED_SHARD	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
