target	run_id	static_index	classification	object_class	object_name	active_lane_events	exact_bytes	binding
PREFILL_AWQ_DEQUANT	C16R_qwen25-7b-awq_s2-text_prefill_nvbit-warp-mref-shard_q7awq-prefill-dequant_20260915T191000Z_b71b7b2b2c2d	127	EXECUTED_SHARD	UNKNOWN_RUNTIME		6422528	WIDTH_UNKNOWN	SAME_PROCESS_ADDRESS_CONTEXT
DECODE_FUSED_GEMM	C16R_qwen25-7b-awq_s2-text_decode_nvbit-warp-mref-shard_q7awq-decode-fused-gemm_20260915T192000Z_c81c8c3c3d3e	220	EXECUTED_SHARD	UNKNOWN_RUNTIME		12544	WIDTH_UNKNOWN	SAME_PROCESS_ADDRESS_CONTEXT
DECODE_FUSED_GEMM	C16R_qwen25-7b-awq_s2-text_decode_nvbit-warp-mref-shard_q7awq-decode-fused-gemm_20260915T192000Z_c81c8c3c3d3e	222	EXECUTED_SHARD	UNKNOWN_RUNTIME		200704	WIDTH_UNKNOWN	SAME_PROCESS_ADDRESS_CONTEXT
DECODE_FUSED_GEMM	C16R_qwen25-7b-awq_s2-text_decode_nvbit-warp-mref-shard_q7awq-decode-fused-gemm_20260915T192000Z_c81c8c3c3d3e	225	EXECUTED_SHARD	UNKNOWN_RUNTIME		200704	WIDTH_UNKNOWN	SAME_PROCESS_ADDRESS_CONTEXT
DECODE_FUSED_GEMM	C16R_qwen25-7b-awq_s2-text_decode_nvbit-warp-mref-shard_q7awq-decode-fused-gemm_20260915T192000Z_c81c8c3c3d3e	231	EXECUTED_SHARD	UNKNOWN_RUNTIME		200704	WIDTH_UNKNOWN	SAME_PROCESS_ADDRESS_CONTEXT
DECODE_FUSED_GEMM	C16R_qwen25-7b-awq_s2-text_decode_nvbit-warp-mref-shard_q7awq-decode-fused-gemm_20260915T192000Z_c81c8c3c3d3e	232	EXECUTED_SHARD	UNKNOWN_RUNTIME		200704	WIDTH_UNKNOWN	SAME_PROCESS_ADDRESS_CONTEXT
DECODE_FUSED_GEMM	C16R_qwen25-7b-awq_s2-text_decode_nvbit-warp-mref-shard_q7awq-decode-fused-gemm_20260915T192000Z_c81c8c3c3d3e	234	EXECUTED_SHARD	UNKNOWN_RUNTIME		200704	WIDTH_UNKNOWN	SAME_PROCESS_ADDRESS_CONTEXT
DECODE_FUSED_GEMM	C16R_qwen25-7b-awq_s2-text_decode_nvbit-warp-mref-shard_q7awq-decode-fused-gemm_20260915T192000Z_c81c8c3c3d3e	237	EXECUTED_SHARD	UNKNOWN_RUNTIME		200704	WIDTH_UNKNOWN	SAME_PROCESS_ADDRESS_CONTEXT
DECODE_FUSED_GEMM	C16R_qwen25-7b-awq_s2-text_decode_nvbit-warp-mref-shard_q7awq-decode-fused-gemm_20260915T192000Z_c81c8c3c3d3e	240	EXECUTED_SHARD	UNKNOWN_RUNTIME		200704	WIDTH_UNKNOWN	SAME_PROCESS_ADDRESS_CONTEXT
DECODE_FUSED_GEMM	C16R_qwen25-7b-awq_s2-text_decode_nvbit-warp-mref-shard_q7awq-decode-fused-gemm_20260915T192000Z_c81c8c3c3d3e	244	EXECUTED_SHARD	UNKNOWN_RUNTIME		200704	WIDTH_UNKNOWN	SAME_PROCESS_ADDRESS_CONTEXT
DECODE_FUSED_GEMM	C16R_qwen25-7b-awq_s2-text_decode_nvbit-warp-mref-shard_q7awq-decode-fused-gemm_20260915T192000Z_c81c8c3c3d3e	246	EXECUTED_SHARD	UNKNOWN_RUNTIME		200704	WIDTH_UNKNOWN	SAME_PROCESS_ADDRESS_CONTEXT
DECODE_FUSED_GEMM	C16R_qwen25-7b-awq_s2-text_decode_nvbit-warp-mref-shard_q7awq-decode-fused-gemm_20260915T192000Z_c81c8c3c3d3e	248	EXECUTED_SHARD	UNKNOWN_RUNTIME		200704	WIDTH_UNKNOWN	SAME_PROCESS_ADDRESS_CONTEXT
DECODE_FUSED_GEMM	C16R_qwen25-7b-awq_s2-text_decode_nvbit-warp-mref-shard_q7awq-decode-fused-gemm_20260915T192000Z_c81c8c3c3d3e	524	EXECUTED_SHARD	UNKNOWN_RUNTIME		1792	WIDTH_UNKNOWN	SAME_PROCESS_ADDRESS_CONTEXT
DECODE_FUSED_GEMM	C16R_qwen25-7b-awq_s2-text_decode_nvbit-warp-mref-shard_q7awq-decode-fused-gemm_20260915T192000Z_c81c8c3c3d3e	527	EXECUTED_SHARD	UNKNOWN_RUNTIME		1792	WIDTH_UNKNOWN	SAME_PROCESS_ADDRESS_CONTEXT
DECODE_FUSED_GEMM	C16R_qwen25-7b-awq_s2-text_decode_nvbit-warp-mref-shard_q7awq-decode-fused-gemm_20260915T192000Z_c81c8c3c3d3e	536	EXECUTED_SHARD	UNKNOWN_RUNTIME		1792	WIDTH_UNKNOWN	SAME_PROCESS_ADDRESS_CONTEXT
DECODE_FUSED_GEMM	C16R_qwen25-7b-awq_s2-text_decode_nvbit-warp-mref-shard_q7awq-decode-fused-gemm_20260915T192000Z_c81c8c3c3d3e	539	EXECUTED_SHARD	UNKNOWN_RUNTIME		1792	WIDTH_UNKNOWN	SAME_PROCESS_ADDRESS_CONTEXT
DECODE_FUSED_GEMM	C16R_qwen25-7b-awq_s2-text_decode_nvbit-warp-mref-shard_q7awq-decode-fused-gemm_20260915T192000Z_c81c8c3c3d3e	548	EXECUTED_SHARD	UNKNOWN_RUNTIME		1792	WIDTH_UNKNOWN	SAME_PROCESS_ADDRESS_CONTEXT
DECODE_FUSED_GEMM	C16R_qwen25-7b-awq_s2-text_decode_nvbit-warp-mref-shard_q7awq-decode-fused-gemm_20260915T192000Z_c81c8c3c3d3e	551	EXECUTED_SHARD	UNKNOWN_RUNTIME		1792	WIDTH_UNKNOWN	SAME_PROCESS_ADDRESS_CONTEXT
DECODE_FUSED_GEMM	C16R_qwen25-7b-awq_s2-text_decode_nvbit-warp-mref-shard_q7awq-decode-fused-gemm_20260915T192000Z_c81c8c3c3d3e	556	EXECUTED_SHARD	UNKNOWN_RUNTIME		1792	WIDTH_UNKNOWN	SAME_PROCESS_ADDRESS_CONTEXT
DECODE_FUSED_GEMM	C16R_qwen25-7b-awq_s2-text_decode_nvbit-warp-mref-shard_q7awq-decode-fused-gemm_20260915T192000Z_c81c8c3c3d3e	557	EXECUTED_SHARD	UNKNOWN_RUNTIME		1792	WIDTH_UNKNOWN	SAME_PROCESS_ADDRESS_CONTEXT
DECODE_FUSED_GEMM	C16R_qwen25-7b-awq_s2-text_decode_nvbit-warp-mref-shard_q7awq-decode-fused-gemm_20260915T192000Z_c81c8c3c3d3e	560	EXECUTED_SHARD	UNKNOWN_RUNTIME		1792	WIDTH_UNKNOWN	SAME_PROCESS_ADDRESS_CONTEXT
DECODE_FUSED_GEMM	C16R_qwen25-7b-awq_s2-text_decode_nvbit-warp-mref-shard_q7awq-decode-fused-gemm_20260915T192000Z_c81c8c3c3d3e	561	EXECUTED_SHARD	UNKNOWN_RUNTIME		1792	WIDTH_UNKNOWN	SAME_PROCESS_ADDRESS_CONTEXT
DECODE_FUSED_GEMM	C16R_qwen25-7b-awq_s2-text_decode_nvbit-warp-mref-shard_q7awq-decode-fused-gemm_20260915T192000Z_c81c8c3c3d3e	564	EXECUTED_SHARD	UNKNOWN_RUNTIME		1792	WIDTH_UNKNOWN	SAME_PROCESS_ADDRESS_CONTEXT
DECODE_FUSED_GEMM	C16R_qwen25-7b-awq_s2-text_decode_nvbit-warp-mref-shard_q7awq-decode-fused-gemm_20260915T192000Z_c81c8c3c3d3e	565	EXECUTED_SHARD	UNKNOWN_RUNTIME		1792	WIDTH_UNKNOWN	SAME_PROCESS_ADDRESS_CONTEXT
DECODE_FUSED_GEMM	C16R_qwen25-7b-awq_s2-text_decode_nvbit-warp-mref-shard_q7awq-decode-fused-gemm_20260915T192000Z_c81c8c3c3d3e	568	EXECUTED_SHARD	UNKNOWN_RUNTIME		1792	WIDTH_UNKNOWN	SAME_PROCESS_ADDRESS_CONTEXT
DECODE_FUSED_GEMM	C16R_qwen25-7b-awq_s2-text_decode_nvbit-warp-mref-shard_q7awq-decode-fused-gemm_20260915T192000Z_c81c8c3c3d3e	569	EXECUTED_SHARD	UNKNOWN_RUNTIME		1792	WIDTH_UNKNOWN	SAME_PROCESS_ADDRESS_CONTEXT
DECODE_FUSED_GEMM	C16R_qwen25-7b-awq_s2-text_decode_nvbit-warp-mref-shard_q7awq-decode-fused-gemm_20260915T192000Z_c81c8c3c3d3e	572	EXECUTED_SHARD	UNKNOWN_RUNTIME		1792	WIDTH_UNKNOWN	SAME_PROCESS_ADDRESS_CONTEXT
DECODE_FUSED_GEMM	C16R_qwen25-7b-awq_s2-text_decode_nvbit-warp-mref-shard_q7awq-decode-fused-gemm_20260915T192000Z_c81c8c3c3d3e	573	EXECUTED_SHARD	UNKNOWN_RUNTIME		1792	WIDTH_UNKNOWN	SAME_PROCESS_ADDRESS_CONTEXT
