workload,variant,blocker,eligible,blocked_events,blocking_ratio,definition
spmv,B0-Legacy,PayloadCapacity,567,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
spmv,B0-Legacy,PayloadServicePort,567,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
spmv,B0-Legacy,Bank,0,0,NOT_EMITTED,exact C7e producer field; events are not exclusive blocked cycles
spmv,B0-Legacy,L1MissQ,650620,73304,0.112667917,exact C7e producer field; events are not exclusive blocked cycles
spmv,B0-Legacy,LowerL2ToDRAM,375745,348466,0.927400232,exact C7e producer field; events are not exclusive blocked cycles
spmv,B0-Legacy,SchedulerCausal,375745,411,0.001093827,exact C7e producer field; events are not exclusive blocked cycles
spmv,B0-Legacy,DRAMToL2ReturnPath,375745,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
spmv,B0-Banked,TagWay,179912,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
spmv,B0-Banked,LineMSHR,184141,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
spmv,B0-Banked,DescriptorPool,755597,361635,0.478608306,exact C7e producer field; events are not exclusive blocked cycles
spmv,B0-Banked,PerAddressCap,571456,8598,0.015045778,exact C7e producer field; events are not exclusive blocked cycles
spmv,B0-Banked,WAD,0,0,NOT_EMITTED,exact C7e producer field; events are not exclusive blocked cycles
spmv,B0-Banked,PayloadCapacity,567,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
spmv,B0-Banked,PayloadServicePort,567,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
spmv,B0-Banked,Bank,422502,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
spmv,B0-Banked,L1MissQ,650620,73304,0.112667917,exact C7e producer field; events are not exclusive blocked cycles
spmv,B0-Banked,LowerL2ToDRAM,375745,348466,0.927400232,exact C7e producer field; events are not exclusive blocked cycles
spmv,B0-Banked,SchedulerCausal,375745,411,0.001093827,exact C7e producer field; events are not exclusive blocked cycles
spmv,B0-Banked,DRAMToL2ReturnPath,375745,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
convolutionSeparable,B0-Legacy,TagWay,2012678,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
convolutionSeparable,B0-Legacy,LineMSHR,1958245,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
convolutionSeparable,B0-Legacy,DescriptorPool,5865143,3373327,0.575148296,exact C7e producer field; events are not exclusive blocked cycles
convolutionSeparable,B0-Legacy,PerAddressCap,3906898,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
convolutionSeparable,B0-Legacy,WAD,27,8266,306.148148148,exact C7e producer field; events are not exclusive blocked cycles
convolutionSeparable,B0-Legacy,PayloadCapacity,969,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
convolutionSeparable,B0-Legacy,PayloadServicePort,969,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
convolutionSeparable,B0-Legacy,Bank,0,0,NOT_EMITTED,exact C7e producer field; events are not exclusive blocked cycles
convolutionSeparable,B0-Legacy,L1MissQ,5289984,1460359,0.276061137,exact C7e producer field; events are not exclusive blocked cycles
convolutionSeparable,B0-Legacy,LowerL2ToDRAM,5418276,3133633,0.578345031,exact C7e producer field; events are not exclusive blocked cycles
convolutionSeparable,B0-Legacy,SchedulerCausal,5418276,2510412,0.463323020,exact C7e producer field; events are not exclusive blocked cycles
convolutionSeparable,B0-Legacy,DRAMToL2ReturnPath,5418276,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
convolutionSeparable,B0-Banked,TagWay,2012678,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
convolutionSeparable,B0-Banked,LineMSHR,1958245,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
convolutionSeparable,B0-Banked,DescriptorPool,5865143,3373327,0.575148296,exact C7e producer field; events are not exclusive blocked cycles
convolutionSeparable,B0-Banked,PerAddressCap,3906898,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
convolutionSeparable,B0-Banked,WAD,27,8266,306.148148148,exact C7e producer field; events are not exclusive blocked cycles
convolutionSeparable,B0-Banked,PayloadCapacity,969,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
convolutionSeparable,B0-Banked,PayloadServicePort,969,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
convolutionSeparable,B0-Banked,Bank,2740470,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
convolutionSeparable,B0-Banked,L1MissQ,5289984,1460359,0.276061137,exact C7e producer field; events are not exclusive blocked cycles
convolutionSeparable,B0-Banked,LowerL2ToDRAM,5418276,3133633,0.578345031,exact C7e producer field; events are not exclusive blocked cycles
convolutionSeparable,B0-Banked,SchedulerCausal,5418276,2510412,0.463323020,exact C7e producer field; events are not exclusive blocked cycles
convolutionSeparable,B0-Banked,DRAMToL2ReturnPath,5418276,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
cfd_097k,B0-Legacy,TagWay,113091,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
cfd_097k,B0-Legacy,LineMSHR,53418,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
cfd_097k,B0-Legacy,DescriptorPool,212610,64,0.000301021,exact C7e producer field; events are not exclusive blocked cycles
cfd_097k,B0-Legacy,PerAddressCap,159192,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
cfd_097k,B0-Legacy,WAD,2,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
cfd_097k,B0-Legacy,PayloadCapacity,756,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
cfd_097k,B0-Legacy,PayloadServicePort,756,488,0.645502646,exact C7e producer field; events are not exclusive blocked cycles
cfd_097k,B0-Legacy,Bank,0,0,NOT_EMITTED,exact C7e producer field; events are not exclusive blocked cycles
cfd_097k,B0-Legacy,L1MissQ,1539872,780328,0.506748613,exact C7e producer field; events are not exclusive blocked cycles
cfd_097k,B0-Legacy,LowerL2ToDRAM,350321,64,0.000182690,exact C7e producer field; events are not exclusive blocked cycles
cfd_097k,B0-Legacy,SchedulerCausal,350321,106679,0.304517856,exact C7e producer field; events are not exclusive blocked cycles
cfd_097k,B0-Legacy,DRAMToL2ReturnPath,350321,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
cfd_097k,B0-Banked,TagWay,113103,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
cfd_097k,B0-Banked,LineMSHR,53454,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
cfd_097k,B0-Banked,DescriptorPool,212597,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
cfd_097k,B0-Banked,PerAddressCap,159143,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
cfd_097k,B0-Banked,WAD,2,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
cfd_097k,B0-Banked,PayloadCapacity,762,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
cfd_097k,B0-Banked,PayloadServicePort,762,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
cfd_097k,B0-Banked,Bank,1093466,16166,0.014784182,exact C7e producer field; events are not exclusive blocked cycles
cfd_097k,B0-Banked,L1MissQ,1539872,786287,0.510618415,exact C7e producer field; events are not exclusive blocked cycles
cfd_097k,B0-Banked,LowerL2ToDRAM,348079,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
cfd_097k,B0-Banked,SchedulerCausal,348079,104384,0.299885945,exact C7e producer field; events are not exclusive blocked cycles
cfd_097k,B0-Banked,DRAMToL2ReturnPath,348079,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
dwt2d,B0-Legacy,TagWay,306102,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
dwt2d,B0-Legacy,LineMSHR,111818,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
dwt2d,B0-Legacy,DescriptorPool,446140,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
dwt2d,B0-Legacy,PerAddressCap,334322,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
dwt2d,B0-Legacy,WAD,8,74044,9255.500000000,exact C7e producer field; events are not exclusive blocked cycles
dwt2d,B0-Legacy,PayloadCapacity,967,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
dwt2d,B0-Legacy,PayloadServicePort,967,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
dwt2d,B0-Legacy,Bank,0,0,NOT_EMITTED,exact C7e producer field; events are not exclusive blocked cycles
dwt2d,B0-Legacy,L1MissQ,1704000,1929192,1.132154930,exact C7e producer field; events are not exclusive blocked cycles
dwt2d,B0-Legacy,LowerL2ToDRAM,883065,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
dwt2d,B0-Legacy,SchedulerCausal,883065,281249,0.318491844,exact C7e producer field; events are not exclusive blocked cycles
dwt2d,B0-Legacy,DRAMToL2ReturnPath,883065,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
dwt2d,B0-Banked,TagWay,306102,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
dwt2d,B0-Banked,LineMSHR,111818,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
dwt2d,B0-Banked,DescriptorPool,446140,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
dwt2d,B0-Banked,PerAddressCap,334322,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
dwt2d,B0-Banked,WAD,8,74044,9255.500000000,exact C7e producer field; events are not exclusive blocked cycles
dwt2d,B0-Banked,PayloadCapacity,967,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
dwt2d,B0-Banked,PayloadServicePort,967,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
dwt2d,B0-Banked,Bank,847374,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
dwt2d,B0-Banked,L1MissQ,1704000,1929192,1.132154930,exact C7e producer field; events are not exclusive blocked cycles
dwt2d,B0-Banked,LowerL2ToDRAM,883065,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
dwt2d,B0-Banked,SchedulerCausal,883065,281249,0.318491844,exact C7e producer field; events are not exclusive blocked cycles
dwt2d,B0-Banked,DRAMToL2ReturnPath,883065,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
sad,B0-Legacy,TagWay,69907,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
sad,B0-Legacy,LineMSHR,848,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
sad,B0-Legacy,DescriptorPool,6402,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
sad,B0-Legacy,PerAddressCap,5554,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
sad,B0-Legacy,WAD,0,0,NOT_EMITTED,exact C7e producer field; events are not exclusive blocked cycles
sad,B0-Legacy,PayloadCapacity,301,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
sad,B0-Legacy,PayloadServicePort,301,2,0.006644518,exact C7e producer field; events are not exclusive blocked cycles
sad,B0-Legacy,Bank,0,0,NOT_EMITTED,exact C7e producer field; events are not exclusive blocked cycles
sad,B0-Legacy,L1MissQ,505098,340795,0.674710650,exact C7e producer field; events are not exclusive blocked cycles
sad,B0-Legacy,LowerL2ToDRAM,5958,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
sad,B0-Legacy,SchedulerCausal,5958,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
sad,B0-Legacy,DRAMToL2ReturnPath,5958,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
sad,B0-Banked,TagWay,69907,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
sad,B0-Banked,LineMSHR,848,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
sad,B0-Banked,DescriptorPool,6402,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
sad,B0-Banked,PerAddressCap,5554,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
sad,B0-Banked,WAD,0,0,NOT_EMITTED,exact C7e producer field; events are not exclusive blocked cycles
sad,B0-Banked,PayloadCapacity,301,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
sad,B0-Banked,PayloadServicePort,301,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
sad,B0-Banked,Bank,188826,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
sad,B0-Banked,L1MissQ,505098,340795,0.674710650,exact C7e producer field; events are not exclusive blocked cycles
sad,B0-Banked,LowerL2ToDRAM,5958,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
sad,B0-Banked,SchedulerCausal,5958,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
sad,B0-Banked,DRAMToL2ReturnPath,5958,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
sgemm,B0-Legacy,TagWay,98272,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
sgemm,B0-Legacy,LineMSHR,116218,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
sgemm,B0-Legacy,DescriptorPool,1162247,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
sgemm,B0-Legacy,PerAddressCap,1046029,1409,0.001346999,exact C7e producer field; events are not exclusive blocked cycles
sgemm,B0-Legacy,WAD,0,0,NOT_EMITTED,exact C7e producer field; events are not exclusive blocked cycles
sgemm,B0-Legacy,PayloadCapacity,521,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
sgemm,B0-Legacy,PayloadServicePort,521,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
sgemm,B0-Legacy,Bank,0,0,NOT_EMITTED,exact C7e producer field; events are not exclusive blocked cycles
sgemm,B0-Legacy,L1MissQ,9698304,331698,0.034201650,exact C7e producer field; events are not exclusive blocked cycles
sgemm,B0-Legacy,LowerL2ToDRAM,393088,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
sgemm,B0-Legacy,SchedulerCausal,393088,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
sgemm,B0-Legacy,DRAMToL2ReturnPath,393088,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
sgemm,B0-Banked,TagWay,98272,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
sgemm,B0-Banked,LineMSHR,116218,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
sgemm,B0-Banked,DescriptorPool,1162247,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
sgemm,B0-Banked,PerAddressCap,1046029,1409,0.001346999,exact C7e producer field; events are not exclusive blocked cycles
sgemm,B0-Banked,WAD,0,0,NOT_EMITTED,exact C7e producer field; events are not exclusive blocked cycles
sgemm,B0-Banked,PayloadCapacity,521,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
sgemm,B0-Banked,PayloadServicePort,521,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
sgemm,B0-Banked,Bank,1819898,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
sgemm,B0-Banked,L1MissQ,9698304,331698,0.034201650,exact C7e producer field; events are not exclusive blocked cycles
sgemm,B0-Banked,LowerL2ToDRAM,393088,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
sgemm,B0-Banked,SchedulerCausal,393088,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
sgemm,B0-Banked,DRAMToL2ReturnPath,393088,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
btree,B0-Legacy,TagWay,135047,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
btree,B0-Legacy,LineMSHR,139249,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
btree,B0-Legacy,DescriptorPool,477174,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
btree,B0-Legacy,PerAddressCap,337925,674,0.001994525,exact C7e producer field; events are not exclusive blocked cycles
btree,B0-Legacy,WAD,0,0,NOT_EMITTED,exact C7e producer field; events are not exclusive blocked cycles
btree,B0-Legacy,PayloadCapacity,717,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
btree,B0-Legacy,PayloadServicePort,717,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
btree,B0-Legacy,Bank,0,0,NOT_EMITTED,exact C7e producer field; events are not exclusive blocked cycles
btree,B0-Legacy,L1MissQ,4249841,233530,0.054950291,exact C7e producer field; events are not exclusive blocked cycles
btree,B0-Legacy,LowerL2ToDRAM,436600,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
btree,B0-Legacy,SchedulerCausal,436600,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
btree,B0-Legacy,DRAMToL2ReturnPath,436600,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
btree,B0-Banked,TagWay,135047,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
btree,B0-Banked,LineMSHR,139249,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
btree,B0-Banked,DescriptorPool,477174,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
btree,B0-Banked,PerAddressCap,337925,674,0.001994525,exact C7e producer field; events are not exclusive blocked cycles
btree,B0-Banked,WAD,0,0,NOT_EMITTED,exact C7e producer field; events are not exclusive blocked cycles
btree,B0-Banked,PayloadCapacity,717,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
btree,B0-Banked,PayloadServicePort,717,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
btree,B0-Banked,Bank,1370834,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
btree,B0-Banked,L1MissQ,4249841,233530,0.054950291,exact C7e producer field; events are not exclusive blocked cycles
btree,B0-Banked,LowerL2ToDRAM,436600,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
btree,B0-Banked,SchedulerCausal,436600,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
btree,B0-Banked,DRAMToL2ReturnPath,436600,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
3mm,B0-Legacy,TagWay,57344,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
3mm,B0-Legacy,LineMSHR,106501,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
3mm,B0-Legacy,DescriptorPool,333799,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
3mm,B0-Legacy,PerAddressCap,227298,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
3mm,B0-Legacy,WAD,0,0,NOT_EMITTED,exact C7e producer field; events are not exclusive blocked cycles
3mm,B0-Legacy,PayloadCapacity,595,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
3mm,B0-Legacy,PayloadServicePort,595,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
3mm,B0-Legacy,Bank,0,0,NOT_EMITTED,exact C7e producer field; events are not exclusive blocked cycles
3mm,B0-Legacy,L1MissQ,113344512,44771040,0.394999627,exact C7e producer field; events are not exclusive blocked cycles
3mm,B0-Legacy,LowerL2ToDRAM,229376,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
3mm,B0-Legacy,SchedulerCausal,229376,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
3mm,B0-Legacy,DRAMToL2ReturnPath,229376,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
3mm,B0-Banked,TagWay,57344,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
3mm,B0-Banked,LineMSHR,106501,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
3mm,B0-Banked,DescriptorPool,333799,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
3mm,B0-Banked,PerAddressCap,227298,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
3mm,B0-Banked,WAD,0,0,NOT_EMITTED,exact C7e producer field; events are not exclusive blocked cycles
3mm,B0-Banked,PayloadCapacity,595,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
3mm,B0-Banked,PayloadServicePort,595,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
3mm,B0-Banked,Bank,55249546,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
3mm,B0-Banked,L1MissQ,113344512,44771040,0.394999627,exact C7e producer field; events are not exclusive blocked cycles
3mm,B0-Banked,LowerL2ToDRAM,229376,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
3mm,B0-Banked,SchedulerCausal,229376,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
3mm,B0-Banked,DRAMToL2ReturnPath,229376,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
gemm,B0-Legacy,TagWay,24576,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
gemm,B0-Legacy,LineMSHR,49152,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
gemm,B0-Legacy,DescriptorPool,162036,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
gemm,B0-Legacy,PerAddressCap,112884,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
gemm,B0-Legacy,WAD,0,0,NOT_EMITTED,exact C7e producer field; events are not exclusive blocked cycles
gemm,B0-Legacy,PayloadCapacity,266,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
gemm,B0-Legacy,PayloadServicePort,266,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
gemm,B0-Legacy,Bank,0,0,NOT_EMITTED,exact C7e producer field; events are not exclusive blocked cycles
gemm,B0-Legacy,L1MissQ,37814272,14259191,0.377084901,exact C7e producer field; events are not exclusive blocked cycles
gemm,B0-Legacy,LowerL2ToDRAM,98304,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
