relative_path	size_bytes	sha256
attempt1_qualification_GSM8K.json	814716	c919d49691250948671fbacf0f947cd9e8af1e3df3ef6d33bdd65bfac1fb31d0
attempt1_qualification_HumanEval.json	915292	f5d1f9bbc27e5a52e0f8bc6894d5f20c285cc2b645d58666276240d89c03e625
data/cache/downloads/ab097627a431da6d46cf439c68ee9800418d9148574f3df15811103f49dd6ab2.a3525b30b8f4dcf8e0c980920b43458a9e53bfb1def5f4dda07edbcd10100b9f	7935	a17e882503578c9e324560630e31017617714ee025c87cf4fea6fd916895f3c1
data/cache/downloads/ab097627a431da6d46cf439c68ee9800418d9148574f3df15811103f49dd6ab2.a3525b30b8f4dcf8e0c980920b43458a9e53bfb1def5f4dda07edbcd10100b9f.json	171	b7924f2de91156583dbc01e16d941dd41976148c778accdfe6de354f5609f40a
data/cache/downloads/ab097627a431da6d46cf439c68ee9800418d9148574f3df15811103f49dd6ab2.a3525b30b8f4dcf8e0c980920b43458a9e53bfb1def5f4dda07edbcd10100b9f.lock	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
data/gsm8k_740312ad/.cache/huggingface/.gitignore	1	684888c0ebb17f374298b65ee2807526c066094c701bcc7ebbe1c1095f494fc1
data/gsm8k_740312ad/.cache/huggingface/download/.gitattributes.lock	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
data/gsm8k_740312ad/.cache/huggingface/download/.gitattributes.metadata	100	1d4e8a0fa70530a371b4f77c5176cab8125c4c897ad01562b9a2d0e6be68a218
data/gsm8k_740312ad/.cache/huggingface/download/README.md.lock	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
data/gsm8k_740312ad/.cache/huggingface/download/README.md.metadata	101	616db6a4eac503a13720f62824a168ecb5fad200680cd8a933100647ad9a8454
data/gsm8k_740312ad/.cache/huggingface/download/eval.yaml.lock	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
data/gsm8k_740312ad/.cache/huggingface/download/eval.yaml.metadata	101	20a18bbae776e1ff5fef5a40e02cc605434647ea78b9133dc4c95d0c3f738b58
data/gsm8k_740312ad/.cache/huggingface/download/main/test-00000-of-00001.parquet.lock	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
data/gsm8k_740312ad/.cache/huggingface/download/main/test-00000-of-00001.parquet.metadata	125	8c354a822b0dfe0110d5e84372c3a671da9e2cf7decfc1c2eac142db71f5a82d
data/gsm8k_740312ad/.cache/huggingface/download/main/train-00000-of-00001.parquet.lock	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
data/gsm8k_740312ad/.cache/huggingface/download/main/train-00000-of-00001.parquet.metadata	125	4f76fb487081e6300d565af5f039cca35aa4e48841157305dca400faa3b29c09
data/gsm8k_740312ad/.cache/huggingface/download/socratic/test-00000-of-00001.parquet.lock	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
data/gsm8k_740312ad/.cache/huggingface/download/socratic/test-00000-of-00001.parquet.metadata	125	760dfb387f209a2fd668ee9300780a2a13654de8622da885e1dab37d48138918
data/gsm8k_740312ad/.cache/huggingface/download/socratic/train-00000-of-00001.parquet.lock	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
data/gsm8k_740312ad/.cache/huggingface/download/socratic/train-00000-of-00001.parquet.metadata	125	f6fbd7456ef50fb0121c6f1c4bd09ba0c47ef6b2a555b71381a1037bbb55bd1e
data/gsm8k_740312ad/.gitattributes	1610	0209b6c969d1b93c1fc521b6da74b1561d6933e6be7b3a223c3aa9ef6a3f6dbc
data/gsm8k_740312ad/README.md	7935	a17e882503578c9e324560630e31017617714ee025c87cf4fea6fd916895f3c1
data/gsm8k_740312ad/eval.yaml	920	a115b103292f0d24a1483de6b5eac826292bd6c66f7f9f8fc31ffbc560260984
data/gsm8k_740312ad/main/test-00000-of-00001.parquet	419088	ee7b8da9e381df27b9e3f7758a159ab2bdaa4dbaa910546cbbc47e0cb44e4f59
data/gsm8k_740312ad/main/train-00000-of-00001.parquet	2306545	ea82612ea9582142387730c793eb67d3b12849002bc0b7fa6f8efafa7351419d
data/gsm8k_740312ad/socratic/test-00000-of-00001.parquet	486995	477dba7028204b465491b8f346ec774262ccd77147d942a0881e94cc6da7c99e
data/gsm8k_740312ad/socratic/train-00000-of-00001.parquet	2677259	54eb5fd2105a9126ac6410541b2e9dbe0199701258957c9af02d9ed675c90378
data/humaneval_7dce6050/.cache/huggingface/.gitignore	1	684888c0ebb17f374298b65ee2807526c066094c701bcc7ebbe1c1095f494fc1
data/humaneval_7dce6050/.cache/huggingface/download/.gitattributes.lock	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
data/humaneval_7dce6050/.cache/huggingface/download/.gitattributes.metadata	101	8d5695438b27453f72e59fbf2a5d5930165da8ccfae35211217c72a46ff2254b
data/humaneval_7dce6050/.cache/huggingface/download/README.md.lock	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
data/humaneval_7dce6050/.cache/huggingface/download/README.md.metadata	100	9c36ae47f18326504c18a3bd7e9172aad5332d14e764e569412fb4ba5a569c2e
data/humaneval_7dce6050/.cache/huggingface/download/openai_humaneval/test-00000-of-00001.parquet.lock	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
data/humaneval_7dce6050/.cache/huggingface/download/openai_humaneval/test-00000-of-00001.parquet.metadata	125	d88f952dd1cc783f5deeaf1c42f8a06e33ca96cfc7b781a52a8355875c70790c
data/humaneval_7dce6050/.gitattributes	1174	40e650854e43f5d4a0efaa68f487161e1226e22bc5480bd0effa0a8dadb5b848
data/humaneval_7dce6050/README.md	6523	f81cb59f7dae73d1ee1069d7de3ba1c0f9d2bd80f4df6d6990d12bf488e5b5ef
data/humaneval_7dce6050/openai_humaneval/test-00000-of-00001.parquet	83920	2f2871a15fbc95b6c683043359f4ed8e144c5a1c4f24f25f66bc51f598dfcfb6
environment_lock.txt	1376	140bf1e1385f13393a1e318133b2109c163c2bd339291246b635e464e9c63cd7
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/.gitignore	1	684888c0ebb17f374298b65ee2807526c066094c701bcc7ebbe1c1095f494fc1
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/download/.gitattributes.lock	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/download/.gitattributes.metadata	101	cf863670740eedf2e9e61c4fb0fe29776d372944df0b888e82688b93169ddb81
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/download/README.md.lock	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/download/README.md.metadata	101	53d3c0d8e5a2aaa9ac2893150059e60bdcdf257ea18c427c9b06d5e56aea0436
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/download/added_tokens.json.lock	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/download/added_tokens.json.metadata	101	042e4a6a130e12092dc716e9cb840511e4489df2543f6b96969e4417c3e2d46f
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/download/assets/benchmark_results.png.lock	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/download/assets/benchmark_results.png.metadata	125	16bc651c98abf08bacb460f8c9c102b863a94dbc026e242b4423166b4361b0de
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/download/assets/throughput.png.lock	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/download/assets/throughput.png.metadata	125	62ee14f6da296b464520e583965ec5547a112f28fa2e473e2c2915688297f84a
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/download/assets/training_recipe.png.lock	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/download/assets/training_recipe.png.metadata	124	d028861a83bdf7528db174ae2c9322f5e830364fde866688538d6f4e67c6e59c
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/download/assets/visualization_animation.gif.lock	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/download/assets/visualization_animation.gif.metadata	125	55247a1d9c077d69de72666e308118979dcbe95dfbb3f98abe9fa9161d0a322a
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/download/chat_template.jinja.lock	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/download/chat_template.jinja.metadata	101	0fe16a7ba6f631c1891d8e24e7d729da22797fce402b981c8070d9efdbbabaa4
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/download/config.json.lock	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/download/config.json.metadata	101	34ee0438795fe9ee13324a0df4fe9b7ac8fb480aaafb095127d182e7b8e742a0
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/download/configuration.py.lock	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/download/configuration.py.metadata	101	2212eb23cd62cee203bb5f050aab901e092b63123587b6ee8e69f091d6f727b0
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/download/generation_config.json.lock	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/download/generation_config.json.metadata	101	abdceb786e25e934c6c1bbc45955be3eac07a15ea95d2632c991a604b961a9b1
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/download/merges.txt.lock	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/download/merges.txt.metadata	101	2848ff65225f582728ba1c57b128419b92709f60961d9035f2113076e54ffb31
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/download/model.safetensors.lock	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/download/model.safetensors.metadata	125	ecc3911110452451e2dd6654f2d121554b38bb1bd4f50d4d6177710227cf7c5b
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/download/modeling.py.lock	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/download/modeling.py.metadata	101	7ca136cb5a662480a7ec321aceffb793877181cdcad09d588bbf4a939224c5b0
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/download/special_tokens_map.json.lock	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/download/special_tokens_map.json.metadata	100	404f95fb0bf43910a502460b586f68db428e2a0f601d6507e333f3cc2d279916
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/download/tokenizer.json.lock	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/download/tokenizer.json.metadata	125	46bc9e319a477105f7b9e07a2cae8905cc51339ce2e5f1f999b0b8fbecaad8be
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/download/tokenizer_config.json.lock	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/download/tokenizer_config.json.metadata	101	145bef5ed4b0364045e6b4260d47e13fb3cae8fac9ddb74a906839f3877aa0e7
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/download/vocab.json.lock	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
model/Fast_dLLM_v2_1.5B_25093b6f/.cache/huggingface/download/vocab.json.metadata	101	c2156f06ff5ebd4af945a9876a2f00ea065e0a9dbc348f66626062ea26e09c28
model/Fast_dLLM_v2_1.5B_25093b6f/.gitattributes	1654	194f1a1436b63d00e7424d0296351050832c38aeee4ce6c61f6d2a1a32abc354
model/Fast_dLLM_v2_1.5B_25093b6f/README.md	5121	65dc644309879f40593e77c6dcb5a13c7c45d8c7ed79ee7d8b654308b75c6428
model/Fast_dLLM_v2_1.5B_25093b6f/added_tokens.json	627	d14863c047578b50001fb12a50041746c936855ed1f223fd351c21529d977c6e
model/Fast_dLLM_v2_1.5B_25093b6f/assets/benchmark_results.png	132854	9ef4dfb1d35ef1332f9dca4072c2e7727ed761f7f635f9ac891f9b81a54adee7
model/Fast_dLLM_v2_1.5B_25093b6f/assets/throughput.png	125133	4f208427d0eeda6fc5e65316aa50b9d5e43ecd38a38fdf3929dc6691bad02079
model/Fast_dLLM_v2_1.5B_25093b6f/assets/training_recipe.png	180357	b2267f5d41fa4264816e870afa1353f4811b38865c04acdc9f3e4f04f5e3eb0c
model/Fast_dLLM_v2_1.5B_25093b6f/assets/visualization_animation.gif	1362150	2c4c7fb54af204ea8cc03a8dadc9dde8dc8fb5ac514ead026a5d2833ee3aad37
model/Fast_dLLM_v2_1.5B_25093b6f/chat_template.jinja	2427	44d5f08f3f72b837eaad09f13a54c1f9f4eb58d75240334548b7fd52a5437fa5
model/Fast_dLLM_v2_1.5B_25093b6f/config.json	1574	0e6cc1c221a7bb5ce1739a112ed06151beb6ae62813e69d6d879c502f12231f4
model/Fast_dLLM_v2_1.5B_25093b6f/configuration.py	3523	760e76af3a1fdf23e70868eea0d221aae186b41eafdfc35222e79e1d14b22f4c
model/Fast_dLLM_v2_1.5B_25093b6f/generation_config.json	242	1618d5b1c5ea5480333c752432e46a14ac63f03ccfccd9240a2e8aa464e61760
model/Fast_dLLM_v2_1.5B_25093b6f/merges.txt	1671853	8831e4f1a044471340f7c0a83d7bd71306a5b867e95fd870f74d0c5308a904d5
model/Fast_dLLM_v2_1.5B_25093b6f/model.safetensors	3087467144	8d267bb8b935f2e15148ba1175b67dba70261a696ec931dd0a3b0f27f9f3c434
model/Fast_dLLM_v2_1.5B_25093b6f/modeling.py	38652	7eced912363bdfa22bb5618b68b680a9e8c6c89d775ad5debc116cc0e733d274
model/Fast_dLLM_v2_1.5B_25093b6f/special_tokens_map.json	471	eafb44659ebe67958a436d151f26a37d3170185b282781b79b7fa3e737f7f347
model/Fast_dLLM_v2_1.5B_25093b6f/tokenizer.json	11422081	cb2105b66192c5a532e2a098dc899df86eca233b4faa48461211e4312c8b3568
model/Fast_dLLM_v2_1.5B_25093b6f/tokenizer_config.json	4620	e931899f7efbc684e5b3e71b6f2bb9c49a42f2be01b8824e6b68ca77d98a639c
model/Fast_dLLM_v2_1.5B_25093b6f/vocab.json	2776833	ca10d7e9fb3ed18575dd1e277a2579c16d108e32f27439684afa0e10b1440910
qualification_GSM8K.json	1202699	f0c0bab63a861f0a46ada97fb5b60204a3545011e22e6886fbea0000663eb2ee
qualification_HumanEval.json	1358012	cf53ef7499f6ad6eb763a5cfa3dbd4277fb8b72f4df280b5133b1bd144875559
selected_requests.json	34658	a13b3c69830b658812532d4f585fe4af51529edbf34bef9062513fb0ba4e8ccb
source/Fast-dLLM/.gitignore	521	2c3d73a577914bfbb6dfd590b1ff521af44fd50a5fc26524735fb9d0b2501792
source/Fast-dLLM/CONTRIBUTING.md	2687	0610013a8158011ad1203b6e9f2d4a804424460aa77aec81c824326e9a856e0c
source/Fast-dLLM/LICENSE	11335	62f1aefe5a00ddc91541b3ddc7922f0508f10911431bebffa6b98c434b07c0b3
source/Fast-dLLM/README.md	10926	158beba298064946e99f2d97616dc996f59216f960f67468fcbf054677df7068
source/Fast-dLLM/asset/.DS_Store	6148	aef9d3c4a09c1932e95eb1c100ab84d1f1d7c3491ca39f24e9f7529d56dc3f43
source/Fast-dLLM/asset/SANA.png	98615	0f18c8e9b3034bfd18c43c409d098c52a729ba437f5c058220d5b2d994534772
source/Fast-dLLM/asset/hku.png	89021	2135cde246061d5ccff6f55e30077f886e53596ea5a52abf2b554b3b30b52ede
source/Fast-dLLM/asset/kvcache.jpg	118507	696c1ba196bce05965515f55f7bf672f3e2e39c98f619667cebd1f2b81d7cf63
source/Fast-dLLM/asset/llada.gif	6383668	7ef5aa4de61bea14195d01abe47a4f8d249db10b5b7c74dc4fc4fc7ea6fa96d6
source/Fast-dLLM/asset/mit_han.png	8508	295029fa7cdce0c160f41bbb18d9de31497c9f9e4ac620a2dc54de08dca155bc
source/Fast-dLLM/asset/multimodal_demo.mp4	30303391	2c42c402e6d0c900a28a5c180fefb034e969d3adfab3a1ed4e24344fc973e209
source/Fast-dLLM/asset/output.gif	6853984	daa3593c3ead2361a72a518db3c17e4974b52a75cd98030f02223db66d2d8f41
source/Fast-dLLM/asset/overall_performance.jpg	233946	9547e26299ff7c8258a6389da4135b87fb8fc494500acb54f7a08c412b32348c
source/Fast-dLLM/asset/parallel.gif	2326288	f065f096729e795313fcdc174246c893d3c72209ce8126d07166399299ccea79
source/Fast-dLLM/asset/pseudo_code.jpg	186642	5a14eff17ed91ef8fb283a74b386eccf5b669a10e560c614d9952bfcdbcccde1
source/Fast-dLLM/asset/sana.jpg	20697	00de9ce1674a0be969273e9eb83db190a4823b5b11da101c0ccadc49cadb9886
source/Fast-dLLM/asset/speedup.jpg	261268	4a8657015eeb65a014fa118dc5ab1df5aba3dd82fbd2c50929ea83dba47a6a6f
source/Fast-dLLM/fast_ddrive/README.md	7688	2752bcc2af7ba5fc09882ac5685a84533f12ed15a582df51e424e5cfbcb597f8
source/Fast-dLLM/fast_ddrive/data/README.md	2527	301c699502510ecbb6b8c1e9ba49d790f862dba89ab5a0a12db42f2d23f6c861
source/Fast-dLLM/fast_ddrive/data/example/images/161_CAM_FRONT.jpg	247238	bbdfa8135109619dd3996ca0c9e6fb38ef2bef92e8e90fcab182fa26154a1299
source/Fast-dLLM/fast_ddrive/data/example/images/161_CAM_FRONT_LEFT.jpg	276752	f1169a08f2ddcabf0e608be95e48874966125f288276603417c5110074ce909b
source/Fast-dLLM/fast_ddrive/data/example/images/161_CAM_FRONT_RIGHT.jpg	287717	c912bef277611f44dc255d4ecc7003d8f9dc1e3f520b0aa73252a9614207b573
source/Fast-dLLM/fast_ddrive/data/example/images/227_CAM_FRONT.jpg	242144	290184afd9661f573690f4dadfad1631ea85c63d851a7842a3e4b0edc153f00f
source/Fast-dLLM/fast_ddrive/data/example/images/227_CAM_FRONT_LEFT.jpg	158760	a39ec6c5cd4cb72b1ae8c89b6e47ff69c062b36ca3ed3e94f954603fb708fc1d
source/Fast-dLLM/fast_ddrive/data/example/images/227_CAM_FRONT_RIGHT.jpg	290239	12543f4e043642bc8e770437179074d62eaab3993d0a560f28707c6006e24424
source/Fast-dLLM/fast_ddrive/data/example/sample.json	19240	9df960b723d536ca1c606f5aa69e7cef00af931c02d734988d1d275e36c55822
source/Fast-dLLM/fast_ddrive/eval/batch_inference.py	55917	0b4740e3c3abc4f0e02105a65961bf512c590efe62df29867c841adb7478fc08
source/Fast-dLLM/fast_ddrive/eval/evaluate_waymo_metrics.py	17398	0b7e0a8c05e41147ddbdf1744440700113eda513fe35a0eb2376a1520637268b
source/Fast-dLLM/fast_ddrive/eval/waymo_rfs_utils.py	16508	073e65e7cffeb618453f07d95bad1af7fec0309a54545fbc0d678267d5b935c3
source/Fast-dLLM/fast_ddrive/pyproject.toml	611	cb9866f20bb3b8784afefa40fa10af1093a0b11783c28ed63f9ac86ee2758e77
source/Fast-dLLM/fast_ddrive/requirements.txt	776	85c57a234345aca1fed951ff1a4c45be78f5a523d88f32878fdbee3d2b8a57dc
source/Fast-dLLM/fast_ddrive/run_chatbot.py	3456	8ce2f06e1d273559b91217109cee7aa9d330454890c7fed5a04576a8e0fc33e2
source/Fast-dLLM/fast_ddrive/run_eval.sh	1948	824ed6edc1bab630ab22c4ee4ec9429740c30035a31de7b8e088363dd3df5e38
source/Fast-dLLM/fast_ddrive/run_metrics.sh	1695	895808b38d5660b1b67f8aac6bb2b57cc5f8d08e97ef21713da0b5bb4bf946d8
source/Fast-dLLM/fast_ddrive/train_scripts/finetune_fast_ddrive.py	7646	4be6d2bcc108f7d5cdb6ef152fc467ab7fb307fc21e180fee86c0995f8e3ad37
source/Fast-dLLM/fast_ddrive/train_scripts/train_waymo_sasd.sh	3776	17aa1cee44217ff4e3ec63fc406739d48e0c6019de78f8bc4e2ec8317aa430ee
source/Fast-dLLM/fast_dvlm/README.md	15510	87d6fd512226074af6d8336c9b193c639aab9eeb323f3d9d5c4215b6e4fc4526
source/Fast-dLLM/fast_dvlm/data/download_example_dataset.sh	4352	2d35b5d7f2ed0845f1937057c5e72818f576cd18ee0971b2990263398fc1f9f6
source/Fast-dLLM/fast_dvlm/requirements.txt	963	add84b147ccf4e42fec20f67dd76278e0e47cfd7c93b60f99223ef321cd90857
source/Fast-dLLM/fast_dvlm/run_chatbot.py	3597	fdee3f7ae0eba981626a66b883f7a6b7c85ec9e5118ef1d193e76676167fc667
source/Fast-dLLM/fast_dvlm/run_chatbot_sglang.py	4667	c2a47916ff6a3322bb885c1ffe9f8a8f0772331d32da8656fb71fd07ed996751
source/Fast-dLLM/fast_dvlm/run_eval.sh	4142	4a5891e980feb826da8afc68e3f5ebd34eea3f9852ee5e4eda14f4aedf3d03e8
source/Fast-dLLM/fast_dvlm/train_scripts/finetune_dvlm.py	3056	b94880d5b2b785a9a7f8cbc17308f75fa2446a0fec30b51739d52ae5d812e645
source/Fast-dLLM/fast_dvlm/train_scripts/finetune_multimodal_example.sh	4529	3782d5e36f7bb21deeb86439d6fe2208d291469115914b2d0ea54170e8a8865e
source/Fast-dLLM/fast_dvlm/vlmeval_run.py	15465	c4b993dd7b7255681555c8a16de85775775afd9e7b118741172853faf5eb8cb7
source/Fast-dLLM/third_party/.gitkeep	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
source/Fast-dLLM/third_party/VLMEvalKit/.github/scripts/assert_score.py	2131	97c37b1498b51cf93578845710fc95ab00805c8d20efed5a6202f27bd6221355
source/Fast-dLLM/third_party/VLMEvalKit/.github/workflows/lint.yml	511	779a0c777006252ce1733aaa5820ebb054356660678f9ddfa06964ebe6bc5b61
source/Fast-dLLM/third_party/VLMEvalKit/.github/workflows/pr-run-test.yml	5270	b3dddaa1d14d0c7db3404851562841c437880b50fd438d16ceaf25543277b1e0
source/Fast-dLLM/third_party/VLMEvalKit/.gitignore	3470	9d5c9ae9272e1bb2e455d5f0f29de4d64ed3538923550dccc74fb2b6f7126862
source/Fast-dLLM/third_party/VLMEvalKit/.pre-commit-config.yaml	1140	30f8ce7e9c80c4ab8dcda551cff06f16b4fa5fe42156c96db76fab226b48ac54
source/Fast-dLLM/third_party/VLMEvalKit/LICENSE	11406	5f0538b314b13e062d1fed3991ec1868cc71c49d0838cd7bc6ef563be06a5ad3
source/Fast-dLLM/third_party/VLMEvalKit/README.md	14787	bac00d69d67e88d92e8f37dc7c9232ac422841b71292ef4cea18ed84b42d8bea
source/Fast-dLLM/third_party/VLMEvalKit/assets/LOGO.svg	89493	1d2faf2b8f43b6de786f10868d7cacde5bbc2aebde136d37788f910241bc07d7
source/Fast-dLLM/third_party/VLMEvalKit/docs/en/.readthedocs.yaml	249	72effa858647f37c935aaa7c5058057e952a15670e325a227310bbfc6f12d920
source/Fast-dLLM/third_party/VLMEvalKit/docs/en/ConfigSystem.md	4430	b1577ec11bfd2a3db91f0d25f261e55b52809bee774d3cc299126ca09a7ee006
source/Fast-dLLM/third_party/VLMEvalKit/docs/en/Contributors.md	1246	2251ed53e9305934a1752bdf3ef628f0e618f214495fa0c7a093e6bde24fa425
source/Fast-dLLM/third_party/VLMEvalKit/docs/en/Development.md	11943	6572bda9bc30c7c1e870139837b649f4a7563e067d83410745b431f418288c27
