run_id	deployment_id	scenario_id	kernel_name	implementation_key	operator_class	layer_id	shape_key	dtype_key	semantic_evidence	mapping_status
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4>>(T3)	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_64x4_tn	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_128x64_32x6_tn_align8>(T1::Params)	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __half, __half, float, __half, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)64, (int)64>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::Half>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	void pytorch_flash::flash_fwd_kernel<pytorch_flash::Flash_fwd_kernel_traits<(int)64, (int)128, (int)128, (int)4, (bool)0, (bool)0, cutlass::half_t, pytorch_flash::Flash_kernel_traits<(int)64, (int)128, (int)128, (int)4, cutlass::half_t>>, (bool)0, (bool)1, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0>(pytorch_flash::Flash_fwd_params)	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_tn	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 5)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_128x256_32x3_tn_align8>(T1::Params)	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	ampere_fp16_s16816gemm_fp16_256x128_ldg8_f2f_stages_32x3_tn	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<c10::Half, at::native::ArgMaxOps<float>, unsigned int, long, (int)4>>(T3)	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	void at::native::<unnamed>::indexSelectSmallIndex<c10::Half, long, unsigned int, (int)2, (int)2, (int)-2>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<const T1, T3>, at::cuda::detail::TensorInfo<const T2, T3>, int, int, T3, long)	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &, const c10::Scalar &, const c10::Scalar &, at::Tensor &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	void gemmk1_kernel<int, float, (int)256, (int)5, (bool)1, (bool)0, (bool)0, (bool)0, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float, (int)0>(cublasGemmk1Params<T2, T9, T10, T11, T12, biasType<T11::value_type, T12>::type>)	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)3, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	void at::native::vectorized_elementwise_kernel<(int)4, at::native::cos_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	void at::native::vectorized_elementwise_kernel<(int)4, at::native::sin_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4>>(T3)	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __half, __half, __half, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched<__half>, float>>(T13)	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
eee03ffd-714e-4c66-beb0-1acd6ed45f79	c16_llama32_1b_frozen_compatible	S1	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	TRANSFORMERS_CAUSAL_LM_EAGER	UNKNOWN	UNKNOWN	B1_T256_D16	float16	NSYS_KERNEL_NAME_PLUS_NVTX_PHASE	UNKNOWN_OPERATOR_LAYER
