block_dataport_blocked,block_dataport_eligible,block_dataport_episodes,block_dataport_ratio,block_dataport_requests,block_missq_blocked,block_missq_eligible,block_missq_episodes,block_missq_ratio,block_missq_requests,block_mshr_merge_blocked,block_mshr_merge_eligible,block_mshr_merge_episodes,block_mshr_merge_ratio,block_mshr_merge_requests,block_mshr_new_blocked,block_mshr_new_eligible,block_mshr_new_episodes,block_mshr_new_ratio,block_mshr_new_requests,block_respq_blocked,block_respq_eligible,block_respq_episodes,block_respq_ratio,block_respq_requests,block_set_blocked,block_set_eligible,block_set_episodes,block_set_ratio,block_set_requests,data_port_busy_ratio,draml2q_avg,end_l2_cycle,fill_blocked,fill_eligible,fill_episodes,fill_port_busy_ratio,fill_ratio,fill_requests,l2dramq_avg,merge_depth_max,missq_avg,missq_wb_avg,mshr_avg,mshr_max,mshr_target_avg,reserved_avg,reserved_max,samples,schema_version,slice,start_l2_cycle,wb_bytes,wb_generated,window
0,1024,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,1024,0,0.0,0,0,0,0,0.0,0,0.0,0.0,47722,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,0,42723,0,0,10
0,839,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,839,0,0.0,0,0,0,0,0.0,0,0.0,0.0,52722,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,0,47723,0,0,11
0,185,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,185,0,0.0,0,0,0,0,0.0,0,0.0,0.0,54018,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,1296,L2CHARV1,0,52723,0,0,12
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,59018,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,0,54019,0,0,13
0,1112,0,0.0,0,1291,2315,0,0.557667,0,0,0,0,0.0,0,0,2315,0,0.0,0,88,1112,0,0.079137,0,0,2315,0,0.0,0,0.0,0.0,64018,0,1024,0,0.0,0.0,0,32.8558,1,14.4554,0.0,79.6122,162,79.6122,29.861,69,5000,L2CHARV1,0,59019,0,0,14
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,64574,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,556,L2CHARV1,0,64019,0,0,15
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,69574,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,0,64575,0,0,16
0,2048,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,2048,0,0.0,0,0,0,0,0.0,0,0.0,0.0,73731,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,4157,L2CHARV1,0,69575,0,0,17
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,78731,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,0,73732,0,0,18
0,2048,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,2048,0,0.0,0,0,0,0,0.0,0,0.0,0.0,82793,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,4062,L2CHARV1,0,78732,0,0,19
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,87793,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,0,82794,0,0,20
0,2048,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,2048,0,0.0,0,0,0,0,0.0,0,0.0,0.0,91894,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,4101,L2CHARV1,0,87794,0,0,21
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,96894,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,0,91895,0,0,22
0,1024,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,1024,0,0.0,0,0,0,0,0.0,0,0.0,0.0,101894,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,0,96895,0,0,23
0,880,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,880,0,0.0,0,0,0,0,0.0,0,0.0,0.0,106894,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,0,101895,0,0,24
0,144,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,144,0,0.0,0,0,0,0,0.0,0,0.0,0.0,107902,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,1008,L2CHARV1,0,106895,0,0,25
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,112902,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,0,107903,0,0,26
0,2627,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,2627,0,0.0,0,0,0,0,0.0,0,0.0,0.0,117902,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,0,112903,0,0,27
0,445,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,445,0,0.0,0,0,0,0,0.0,0,0.0,0.0,119298,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,1396,L2CHARV1,0,117903,0,0,28
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,124298,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,0,119299,0,0,29
0,2048,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,2048,0,0.0,0,0,0,0,0.0,0,0.0,0.0,128408,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,4110,L2CHARV1,0,124299,0,0,30
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,133408,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,0,128409,0,0,31
0,2048,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,2048,0,0.0,0,0,0,0,0.0,0,0.0,0.0,137511,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,4103,L2CHARV1,0,133409,0,0,32
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,142511,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,0,137512,0,0,33
0,2048,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,2048,0,0.0,0,0,0,0,0.0,0,0.0,0.0,146596,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,4085,L2CHARV1,0,142512,0,0,34
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,151596,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,0,146597,0,0,35
0,2048,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,2048,0,0.0,0,0,0,0,0.0,0,0.0,0.0,155736,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,4140,L2CHARV1,0,151597,0,0,36
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,160736,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,0,155737,0,0,37
0,1024,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,1024,0,0.0,0,0,0,0,0.0,0,0.0,0.0,165736,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,0,160737,0,0,38
0,836,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,836,0,0.0,0,0,0,0,0.0,0,0.0,0.0,170736,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,0,165737,0,0,39
0,188,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,188,0,0.0,0,0,0,0,0.0,0,0.0,0.0,171721,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,985,L2CHARV1,0,170737,0,0,40
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,1,0,0,0,0
0,1120,0,0.0,0,1295,2319,0,0.55843,0,0,0,0,0.0,0,0,2319,0,0.0,0,96,1120,0,0.085714,0,0,2319,0,0.0,0,0.0,0.0,9999,0,1024,0,0.0,0.0,0,32.378,1,14.0006,0.0,77.2246,158,77.2246,28.6044,66,5000,L2CHARV1,1,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,10477,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,478,L2CHARV1,1,10000,0,0,2
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,15477,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,1,10478,0,0,3
0,2048,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,2048,0,0.0,0,0,0,0,0.0,0,0.0,0.0,19560,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,4083,L2CHARV1,1,15478,0,0,4
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,24560,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,1,19561,0,0,5
0,2048,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,2048,0,0.0,0,0,0,0,0.0,0,0.0,0.0,28625,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,4065,L2CHARV1,1,24561,0,0,6
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,33625,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,1,28626,0,0,7
0,2048,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,2048,0,0.0,0,0,0,0,0.0,0,0.0,0.0,37722,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,4097,L2CHARV1,1,33626,0,0,8
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,42722,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,1,37723,0,0,9
0,1024,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,1024,0,0.0,0,0,0,0,0.0,0,0.0,0.0,47722,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,1,42723,0,0,10
0,851,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,851,0,0.0,0,0,0,0,0.0,0,0.0,0.0,52722,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,1,47723,0,0,11
0,173,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,173,0,0.0,0,0,0,0,0.0,0,0.0,0.0,54018,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,1296,L2CHARV1,1,52723,0,0,12
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,59018,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,1,54019,0,0,13
0,1125,0,0.0,0,1312,2336,0,0.561644,0,0,0,0,0.0,0,0,2336,0,0.0,0,101,1125,0,0.089778,0,0,2336,0,0.0,0,0.0,0.0,64018,0,1024,0,0.0,0.0,0,32.4862,1,14.2254,0.0,79.868,164,79.868,29.4212,64,5000,L2CHARV1,1,59019,0,0,14
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,64574,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,556,L2CHARV1,1,64019,0,0,15
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,69574,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,1,64575,0,0,16
0,2048,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,2048,0,0.0,0,0,0,0,0.0,0,0.0,0.0,73731,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,4157,L2CHARV1,1,69575,0,0,17
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,78731,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,1,73732,0,0,18
0,2048,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,2048,0,0.0,0,0,0,0,0.0,0,0.0,0.0,82793,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,4062,L2CHARV1,1,78732,0,0,19
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,87793,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,1,82794,0,0,20
0,2048,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,2048,0,0.0,0,0,0,0,0.0,0,0.0,0.0,91894,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,4101,L2CHARV1,1,87794,0,0,21
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,96894,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,1,91895,0,0,22
0,1024,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,1024,0,0.0,0,0,0,0,0.0,0,0.0,0.0,101894,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,1,96895,0,0,23
0,885,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,885,0,0.0,0,0,0,0,0.0,0,0.0,0.0,106894,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,1,101895,0,0,24
0,139,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,139,0,0.0,0,0,0,0,0.0,0,0.0,0.0,107902,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,1008,L2CHARV1,1,106895,0,0,25
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,112902,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,1,107903,0,0,26
0,2580,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,2580,0,0.0,0,0,0,0,0.0,0,0.0,0.0,117902,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,1,112903,0,0,27
0,492,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,492,0,0.0,0,0,0,0,0.0,0,0.0,0.0,119298,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,1396,L2CHARV1,1,117903,0,0,28
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,124298,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,1,119299,0,0,29
0,2048,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,2048,0,0.0,0,0,0,0,0.0,0,0.0,0.0,128408,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,4110,L2CHARV1,1,124299,0,0,30
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,133408,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,1,128409,0,0,31
0,2048,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,2048,0,0.0,0,0,0,0,0.0,0,0.0,0.0,137511,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,4103,L2CHARV1,1,133409,0,0,32
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,142511,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,1,137512,0,0,33
0,2048,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,2048,0,0.0,0,0,0,0,0.0,0,0.0,0.0,146596,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,4085,L2CHARV1,1,142512,0,0,34
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,151596,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,1,146597,0,0,35
0,2048,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,2048,0,0.0,0,0,0,0,0.0,0,0.0,0.0,155736,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,4140,L2CHARV1,1,151597,0,0,36
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,160736,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,1,155737,0,0,37
0,1024,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,1024,0,0.0,0,0,0,0,0.0,0,0.0,0.0,165736,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,1,160737,0,0,38
0,867,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,867,0,0.0,0,0,0,0,0.0,0,0.0,0.0,170736,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,1,165737,0,0,39
0,157,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,157,0,0.0,0,0,0,0,0.0,0,0.0,0.0,171721,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,985,L2CHARV1,1,170737,0,0,40
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,2,0,0,0,0
0,1050,0,0.0,0,1286,2310,0,0.55671,0,0,0,0,0.0,0,0,2310,0,0.0,0,26,1050,0,0.024762,0,0,2310,0,0.0,0,0.0,0.0,9999,0,1024,0,0.0,0.0,0,31.999,1,13.888,0.0,77.3718,158,77.3718,28.5462,69,5000,L2CHARV1,2,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,10477,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,478,L2CHARV1,2,10000,0,0,2
