target	static_index	context_sha256	address_space_id	same_process_only	known_range_bytes	formal_events_mapped	formal_events_unmapped	object_attribution	promotion_reason
PREFILL_AWQ_DEQUANT	127	86667d2180c8562883509d86e02fea8012e4f8b2e9efcaf09590652b8669b5ad	a5d3812e03fc1ee6105afc2e070b6a968139050fdf5b2c0ceecb11b0d3d237f8	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	220	dd8392903b3a120f87da2fe9fb7f53f4f2011d6947e0bd925e6340bdb24dc9db	13bc4657e5e034357f09cb60cd218d0a74f1e6d03ea489fd8c97f052b17e6aff	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	222	3b5038d1b660184f87ab04a94edcf9b37a5fd60d82bbbcd6e041673ef27721c6	fd8fcb39e6125689ae4f3d46efe9702cc9fa0a2864eb920917a5c59ce0d5137d	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	225	69d3e9af5f8db589798603e7c138f2cc84c2ef6d4caa60099aa749bfd57f8037	c283846856c5aa5ac5c104586aaa7e627562b8f53c69396d15965d98ae618f73	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	231	76c343327e2b00f1306d7899642173b9751c67dd535a10c557101856fb7f1ef7	08f9fa3be68428c422137f2b8b2dc22d94bbff932fb1e24b3bcbb691d3bf5a6e	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	232	f86e4e14e922795b180d79028375a689d83b6bfab63b12e30b419fcff6115ce8	ae1ca62472d5fb78a7e06bf11e97c9b7816dc59287246937860bb4f7a68e5cd8	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	234	222193d1f140a8eb66783645a8666c6bbef3e9a5803bcbae7f78295ac4f4b8ad	4370b7e32becf646cb39c8ccb51d81302b9ba5165943a5dbc533c5e3a92302b9	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	237	9a7848ca07cd2af65867b9aab0b5a7d1b578f1ad7e7505c804cb4440d74ead48	2ae0eeef28c95d5b17f5b6e14e91dcf4c05ea76d2619389ad179dacc10e0bca9	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	240	32e24b55acbb6a3fc6c031cd1402413976e829d9a8d22f073ebb44785fc018f3	4ff0f8e9630cd2556bd475a11940255e5035c14fd8740d7fd875c55c9b365c7e	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	244	b6758f22de03faeb95971784031784a95bf3741883f01d4315a5a5b1ef282fa0	9bccce73885cf1fa2cf37c5cb32284f5e68283fb63431e040df4afe71598d43b	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	246	edb1db527135ec2198129ed3360e310b8a4f23832ecde4237617a092cebe32fc	0966f12e2fffdedd3c396e194684c2763e9177a4e0f086c2374ecc24db36fc82	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	248	6e49dbffee5b602f510dfe1bd0e182de7a006049bb2f258c129bc3a6c5e5809f	6e63360e4823d15e827a68fbff420c831d2d2ed4fbd62dce3748555ea82d60d5	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	524	cc3588c1c330c3059207d98c83c68104f7417f7b866a053194c5dde1628e8dbe	37099f3cd7453fca792a8259a37ee552842bd533ee8319a3e1d14893ac983e0d	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	527	0ea50e22bbafbcc7b9fb336028e26ea3c4922fabaebd3ff44f8e0c5515866978	33ca736d07b79200634c229f3cbdcddc9415828744d2474cba078b159b6559f3	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	530	256b50005390985f3b5f4f92b79140c97e3400c8688ae171589dcda332f0b282	86ddae8a829f460c9cd196ad2672cb569453aee16158138575aa6a85b789ab24	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	533	b83bf65c4ad8e1f81af7d4040d59c7a184196896a025daf168d17fc658211b24	c08f554b00935962379979a43e96bc233a03290edc5568a0323d37161157bdd9	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	536	be19c7918883aa49dc3a424f0a89b99185c53c9fdc9be1e1d5149744be748384	9a708fe09088a9286cc72c78791bdc9b8800e998324b1dbbf666d480883280d4	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	539	5abc63a5c55238740c3e8f667b15fc139a1c3279d734b88b7a4fb68de5691edd	f458e3cd4dc0688733ad21490b5bc31cf304316c8d0129e5029f6e903a038e6a	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	542	0c51599a15f0dd40ea1a734da82b7daff29945bce0e3f634f5c383e5e5aa1461	0a282eb883548071130fccaac1572a8fff3ef4fc0909e0c2afd7a3f56d91d322	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	545	0b0b32b350f2d4719d39109cf6ba7d9dbadcfa8a1dc6717f34aec55d093cc04e	bf423c401940a40512b32cfd41080ab49714c2f97371c2eecfa5c492bd797733	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	548	430d10f1a0f480ea1000a6116fb423713b5d05d789ec9a76cf769951474cbeb8	d7707de4bc3078ef59dfc4f737eb6dda63bd0d9ed79861d8e093a2c61ddd54c0	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	551	9802c80ec118c5e9694428fbce99f1b34163159588fa8c418ba892252a9ef9eb	c20bee284c33efd3fa2d4ed1560cbbda449dea4a23b089f1f9061970878f0c45	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	554	1c925dcf0092d5109773f728967f16f409c0cf2fcda92196ca401165f9a2d389	9afadd5645d495a1a4e1f9e299144d1e65176c6e84c2b8d41fb03e2453f50e40	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	555	ad3198e2086a8bc8891de86f30a1b9801697b84cbd1b6f4c40cbe76de3f774fe	935eebcdaac9bc5eb358a042ba0c0aa1b258c21d1cc98ce2a835a1548a1fdcbc	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	556	d7760f5e9a6884ae129178c0d159a282734abc58498d9524f599a2b79530baad	20e8bbb7e15496ab426aae0003526e6f1c3d86a3640dcb620b1161eebb9f800c	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	557	a7ca2a0b13f401b7cd552eaf5bbd9a7b75ae607b4a35f8fec731c48980d1ac0f	36f838ee39649f88cfd26615fe7619a8213cc7c9fcbd0d89138d47e8b46dcebe	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	558	3153a0916e35ea59cacee1a6436ccede2425514673555b4e474f7960abce678b	a8f1e5bee131d3ee151a80d241b4233f62d494a0e53be4584f6d6b07385ce096	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	559	454fc26af9fdb87d9f24e78eca84dd79b534902282ef1bffbdf1f3d0f176960e	95b2ff02437a3a019b49165f2fb65116a4f826870680b2808ed05c4aff42a76a	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	560	07d480ab5580d9d352a1667a24b183231697bfce419b095348f3114309f3476a	2a961a02069d5e7842794bb6f5c629ec0acd31e26d03c713c4999c9c1a7e649e	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	561	3435afd9a30316af1af2787ccccaeb71293d5b66987dcc6d19870c20a180409c	3b1c33f292d5d15da6848d329dbf625d3ab0f1b989f47947cc1a111239de1734	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	562	4427577f54a30673f63b608a8f1ae5c6a7e85bd10e49e9afd002cc6f752bbade	c2f6f45265937567e916fd0738202847d45305d9a19fdacd1acac8503efaa55e	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	563	49edfc457291c1447396f3dfb737285a34a6fb666dc5f1f6db381cc74d1c489e	0213e30a47e5216f5227bfe22d8d6d9b2010cd2caf595e490c9b09b1e4af12af	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	564	57780233d763ded0b7e8982726095b75ce4e05b859a959a54aa9ba13247ff33e	03ec602bd13796e19295982be022dd91f6c48160bd8a5a9be6896c52ba4acff6	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	565	ca32e16c91d55241990173fea332f0720acce0d4dc0a95dad5c4cb6ddf2b068c	bee28ab1685b0aec1255c566420ec10ee83275ee5a2a3ecbb30f9fbddd4f72fd	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	566	48600bfe34e7c9317531a9e2e15b3684bdda25db3e1e7bc00ac26c48b979ae2c	6c21697d3b39aa0e394696681202833dee475b62c817591f96a1b1eccfca6972	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	567	668f5159bd267c3b1be25f408d70a7a022016c43bbef540b7eaefb1cd012dbd9	b78dfc531a138e6400b15f49eb1a55bdc2fac87adc51551d4f17b8b4965b2e1e	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	568	498f2d040a6ebbf7cb1e6ba9c654fab1cf339143bcb36973f7406c672279b07a	771e5db63a805e7ccbfe8d88071b7f0f2647f60c1bda312e8f0a4e840e1b004f	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	569	cc17cf7e8c2aa61e967e75a1231b7f3d6b5f98b037c17ea18752001bbf928446	529b5693b47376f31340c04875c10da40bb73352e628bec4e14ce854866bea7d	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	570	de828c0435011725e9aa2877fd086ef11f362788d763ccb44632193ec9a1d8a8	827cfa6a939bcd5c3498a4d9a6bd7578ccbc44860e2cedac1edf5c1bf8c279df	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	571	1352aa6785ea74af3cb6cebe02d1e5ec0e24fccf1934f914ea53ac189fc55fe1	37f63b7d3cbdca6c078939ce514818c91df2819bb04b46abd2936a8b5c6f20f6	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	572	937dd09a3fc23bc7a45af03d4fd37da3a083a580fffed235084d7329b1e565cb	294ae6f4f02b6f9b4a2cc7967d06c2991e3c964ff12e1d75437637cf26fc6b69	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	573	f0954d7aa79417b261a9ebaa4e96505cb1e69ca9476bb97ac2704cd9e23b7565	e6b40a6c766b591c7b2dbe79c10c15efb936a6a48fd5cc13923de39e7cc5c3ca	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	577	6117a53e7926268b8dc0c01d7944df3a656826f84bf531790fa5b6c4b200b1ac	6eb78aed5530802eaf50ae52775624ba1c703228e6d45e4ea3aa0e69cb3f476b	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
DECODE_FUSED_GEMM	578	e574bbf4e98b7e89b22685c73f978fcc6d1a0510e7174fddcc77a2f37552f123	69595377886b2eb8d0c2a6dc97c196bc169d3c217e35aa691ff554cfc9acffe6	True	5570754816	0	NOT_PROMOTED_WITHOUT_LOSSLESS_EVENT_RANGE_JOIN	UNKNOWN_RUNTIME	NO_RECORDED_EVENT_TO_RANGE_LOSSLESS_BINDING
