condition	set_name	layer	role	decode_index	selected	median_ms	min_ms	max_ms	cv	samples_ms	input_sha256	output_sha256
CONTROL_GATE28	GATE28	1	up_proj	2	False	0.08191999793052673	0.08089599758386612	0.08191999793052673	0.005552101622157065	[0.08191999793052673, 0.08089599758386612, 0.08191999793052673, 0.08191999793052673, 0.08179199695587158, 0.08191999793052673, 0.08089599758386612]	c794c82c7f47e34ce6f1c4948ca3078047ff7a6aad4b8a192bcbc8f16b489c6f	0cc8070b490af6d0e71282a544424b492865abf292e926e26654403dd8163443
CONTROL_GATE28	GATE28	1	up_proj	3	False	0.08191999793052673	0.08108799904584885	0.08191999793052673	0.00362826952845559	[0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08108799904584885, 0.08156800270080566, 0.08191999793052673]	1e5c56c5c3415beb57492c0644c0e933eeb27d164b6b71351726cb9fa0b46272	a3c2689c3af35d336b6ad99ef7dbc096fc3e333da9985fb8829df10b3758b980
CONTROL_GATE28	GATE28	1	down_proj	0	False	0.07475200295448303	0.0740479975938797	0.07577600330114365	0.007868364184703953	[0.0740479975938797, 0.07475200295448303, 0.07577600330114365, 0.07577600330114365, 0.07475200295448303, 0.07539200037717819, 0.07475200295448303]	6e242188a4dbb58ebd2eca1235ca2f8ea9d3d7015bcc30df7b189885e0eb2674	fc587d356a45f3f79d0e194514cc6fdbe98a16daa4727b46bd49f27bc7d02e89
CONTROL_GATE28	GATE28	1	down_proj	1	False	0.07475200295448303	0.07372800260782242	0.07577600330114365	0.008747675444301965	[0.07577600330114365, 0.07372800260782242, 0.07475200295448303, 0.07372800260782242, 0.07475200295448303, 0.07475200295448303, 0.07468800246715546]	baea5cd493907b955b4728fb9f72a6ed53c76e5abf487df78ff1a5109adbcb88	f85da85dbecbb713c24a4232c97210230cd04e6fd25f5a46c29763dd91cfb893
CONTROL_GATE28	GATE28	1	down_proj	2	False	0.07372800260782242	0.07372800260782242	0.07475200295448303	0.006832549623506059	[0.07372800260782242, 0.07372800260782242, 0.07372800260782242, 0.07475200295448303, 0.07475200295448303, 0.07475200295448303, 0.07372800260782242]	f67ca23147bf6bc7ef1c657b908179f8b10dff7ee02819820ce6749c5ccaec09	a544f517fe6f33834a508497bb1d406e66f4cafcd0accf7ca6615075bc5f0842
CONTROL_GATE28	GATE28	1	down_proj	3	False	0.07475200295448303	0.07372800260782242	0.07475200295448303	0.004915365525567293	[0.07475200295448303, 0.07430399954319, 0.07372800260782242, 0.07475200295448303, 0.07475200295448303, 0.07475200295448303, 0.07475200295448303]	a65b7b78fb1e12662e7d21971e8c6c01378174a510ec52b40400aa03332679ce	37a4f0a882f354cfdd16630d300920307459661ca74f0e3554fa54caf01b0c76
CONTROL_GATE28	GATE28	2	gate_proj	0	True	0.08601599931716919	0.08560000360012054	0.08681599795818329	0.0039012792561522827	[0.08604799956083298, 0.08601599931716919, 0.08601599931716919, 0.08601599931716919, 0.08560000360012054, 0.08681599795818329, 0.08601599931716919]	9d2364762e2f758fe3a74a08daf52c733b3c6c6a44ca0c5ba446d6235903ff7c	b0a39a108e9e46d7856e99421aba4702d3ff9d5a95d519a4da79a8577a9cd4d4
CONTROL_GATE28	GATE28	2	gate_proj	1	True	0.06976000219583511	0.06963200122117996	0.07065600156784058	0.007029582794549743	[0.06963200122117996, 0.07065600156784058, 0.06963200122117996, 0.07065600156784058, 0.06963200122117996, 0.06976000219583511, 0.07065600156784058]	6d7fb6ecc82a1ac1629524618b7e6702fb83cb9e8a10dad449ba4b6828075d4a	b36470a029db1670f15dfe47cd44176db54148cef17dcbe12c0b9e398f0c1957
CONTROL_GATE28	GATE28	2	gate_proj	2	True	0.06963200122117996	0.06963200122117996	0.07065600156784058	0.005066566677932207	[0.06963200122117996, 0.06963200122117996, 0.06963200122117996, 0.06963200122117996, 0.06976000219583511, 0.07065600156784058, 0.06963200122117996]	1eabc51ddc487bf718ae82d3e1bd9fbfe64b0ed81b48526767f83c714a939d3a	00b792116b67ab05be943fbe490439c5de68c96154d16badef91c2f7095069a6
CONTROL_GATE28	GATE28	2	gate_proj	3	True	0.06950400024652481	0.06854400038719177	0.06969600170850754	0.007408613674092436	[0.06860800087451935, 0.06950400024652481, 0.06963200122117996, 0.06854400038719177, 0.06963200122117996, 0.06860800087451935, 0.06969600170850754]	ec2b80502f212d82f905bbadb8a0690524d8f55de1b02a458a27cd15c83ff4ff	46df8a2b0bfd87d62839f5c4c54d6ff6f0014c71c9cf60aa2473fa712680ea86
CONTROL_GATE28	GATE28	2	up_proj	0	False	0.08089599758386612	0.0798719972372055	0.08191999793052673	0.0076996959335292	[0.08191999793052673, 0.0817599967122078, 0.0809599980711937, 0.08089599758386612, 0.0798719972372055, 0.08089599758386612, 0.08089599758386612]	9d2364762e2f758fe3a74a08daf52c733b3c6c6a44ca0c5ba446d6235903ff7c	100cacb2bdc8e7ac596f46462444f47613f7d6fc10297a130d283bcfb6e59e4d
CONTROL_GATE28	GATE28	2	up_proj	1	False	0.08089599758386612	0.08054400235414505	0.08169600367546082	0.0044718210302407985	[0.08089599758386612, 0.08144000172615051, 0.08089599758386612, 0.08089599758386612, 0.08054400235414505, 0.08089599758386612, 0.08169600367546082]	6d7fb6ecc82a1ac1629524618b7e6702fb83cb9e8a10dad449ba4b6828075d4a	9f5458f5f4810751976f3aadd15293a6d9efb25170de53da9fbb124f46c3e041
CONTROL_GATE28	GATE28	2	up_proj	2	False	0.08089599758386612	0.08083199709653854	0.08163200318813324	0.0032195664471196764	[0.08089599758386612, 0.08163200318813324, 0.08083199709653854, 0.08089599758386612, 0.08092799782752991, 0.08089599758386612, 0.08089599758386612]	1eabc51ddc487bf718ae82d3e1bd9fbfe64b0ed81b48526767f83c714a939d3a	08b0046801df0b8cb949428d77e19d69dbd47eca1eb9702aaa52aedb344e9aff
CONTROL_GATE28	GATE28	2	up_proj	3	False	0.08191999793052673	0.08089599758386612	0.08191999793052673	0.004373681367492876	[0.08191999793052673, 0.08182399719953537, 0.08150400221347809, 0.08089599758386612, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673]	ec2b80502f212d82f905bbadb8a0690524d8f55de1b02a458a27cd15c83ff4ff	f4aaf9be868bc590ed71c2498abdc60456038634315d335081b316d057d88cd0
CONTROL_GATE28	GATE28	2	down_proj	0	False	0.07475200295448303	0.07372800260782242	0.07577600330114365	0.010355194137674505	[0.07475200295448303, 0.07372800260782242, 0.07577600330114365, 0.07577600330114365, 0.07372800260782242, 0.07475200295448303, 0.07475200295448303]	9d7a7b6ba093a514d4fed07e1469264c84ae22946ab236385cad08d4170e8d97	fe7ebcda6ca62b134eafc463e1dff24758704d518a9c44f6bb470ce96a73e084
CONTROL_GATE28	GATE28	2	down_proj	1	False	0.07372800260782242	0.0727040022611618	0.07475200295448303	0.009681780563032769	[0.07475200295448303, 0.07372800260782242, 0.07372800260782242, 0.07475200295448303, 0.07372800260782242, 0.0727040022611618, 0.07475200295448303]	d7b79af020c333dff56446d1b49d8b86c10332f60d733e2764f00d4d2b53803d	a3819453ab34e9388fd194e5f87b34bc13bcf28d589d351a511c5ce2b7c2ba04
CONTROL_GATE28	GATE28	2	down_proj	2	False	0.07475200295448303	0.07372800260782242	0.07577600330114365	0.01137031009060453	[0.0737600028514862, 0.07372800260782242, 0.07372800260782242, 0.07475200295448303, 0.07577600330114365, 0.07475200295448303, 0.07577600330114365]	0bd85cd5008a0d9b97450a67781b17c964599e7715a6e3c3d257b22200da7b7e	f3b15affe0cba4319833c18cc9c15d41c18ebdb162db4636f4a434b05d76afb9
CONTROL_GATE28	GATE28	2	down_proj	3	False	0.07475200295448303	0.07372800260782242	0.07577600330114365	0.008768896656556184	[0.07475200295448303, 0.07475200295448303, 0.07372800260782242, 0.07577600330114365, 0.07475200295448303, 0.07372800260782242, 0.07475200295448303]	88bd7914e67822b605576b3288d469cf7fdae1bfdb6667053c654f1f5fb51738	0603c6363428cf66a48cbf22292a571047eb4090d589471e9cdc7e9f95096ce6
CONTROL_GATE28	GATE28	3	gate_proj	0	True	0.10998400300741196	0.10956799983978271	0.11059200018644333	0.0036912397528284925	[0.10998400300741196, 0.10956799983978271, 0.10976000130176544, 0.11017599701881409, 0.11059200018644333, 0.11059200018644333, 0.10956799983978271]	84768be5fd04665506f33dec4e4ca648631cbcfb1e6fa578d87e27771a79433e	a00092d369c03e5f49ae89c0fc1542510bcea41ad78d0af951257d5a2563c6b8
CONTROL_GATE28	GATE28	3	gate_proj	1	True	0.06860800087451935	0.06860800087451935	0.06963200122117996	0.006880500537483834	[0.06860800087451935, 0.06940799951553345, 0.06860800087451935, 0.06860800087451935, 0.06963200122117996, 0.06963200122117996, 0.06860800087451935]	67fd164dce1f7d1f43c8c225479dd6098831f5c048e5373e94f31716106b3774	9c7bb20636f4e0f49ac3cb45ea7bcf4848ad2176c966c303b13624bb5ee9de17
CONTROL_GATE28	GATE28	3	gate_proj	2	True	0.0689919963479042	0.06860800087451935	0.06963200122117996	0.0068903017170615175	[0.06963200122117996, 0.06860800087451935, 0.0689919963479042, 0.06963200122117996, 0.06860800087451935, 0.06963200122117996, 0.06860800087451935]	4b48b3842989242e406f5db0164366ad77e1e08422c20e35af6bbb3acc138789	6f1e691556fc0ef897b9096036103b21120e2da14a699f4ada2417399e7c8b71
CONTROL_GATE28	GATE28	3	gate_proj	3	True	0.06963200122117996	0.06860800087451935	0.06963200122117996	0.006671474007461263	[0.06860800087451935, 0.06963200122117996, 0.06860800087451935, 0.06963200122117996, 0.06963200122117996, 0.06963200122117996, 0.06963200122117996]	69188eb15b513a1826417f3251a92fc3d759252f2967475a8e3994decf92ec22	6f2b4442464cf7425cf7f07a70acc4b2959005374329be02a53d4b9fe5f78ea8
CONTROL_GATE28	GATE28	3	up_proj	0	False	0.08182399719953537	0.08089599758386612	0.08191999793052673	0.006086707729670684	[0.08089599758386612, 0.08182399719953537, 0.08089599758386612, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08089599758386612]	84768be5fd04665506f33dec4e4ca648631cbcfb1e6fa578d87e27771a79433e	f4109c32b5e6345b93d352ced308455b6ae884acb24e5145f0aa79cd2bb6cee3
CONTROL_GATE28	GATE28	3	up_proj	1	False	0.08191999793052673	0.08185599744319916	0.08291199803352356	0.004284503543023707	[0.08191999793052673, 0.08191999793052673, 0.08185599744319916, 0.08191999793052673, 0.08191999793052673, 0.08291199803352356, 0.08191999793052673]	67fd164dce1f7d1f43c8c225479dd6098831f5c048e5373e94f31716106b3774	5728827171266cf46df3fa3dcb273fe9ec08b9f289c8e03e5e8dc073f3a22bfa
CONTROL_GATE28	GATE28	3	up_proj	2	False	0.08089599758386612	0.08089599758386612	0.08191999793052673	0.004386734029559181	[0.08191999793052673, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08118399977684021, 0.08089599758386612]	4b48b3842989242e406f5db0164366ad77e1e08422c20e35af6bbb3acc138789	b9925dfe1d50ca472370db5620297b4ac3789bb5c4f147ad67956aa357cf8b22
CONTROL_GATE28	GATE28	3	up_proj	3	False	0.0817599967122078	0.08089599758386612	0.08191999793052673	0.005308565450506414	[0.08089599758386612, 0.08191999793052673, 0.08089599758386612, 0.08191999793052673, 0.08191999793052673, 0.08160000294446945, 0.0817599967122078]	69188eb15b513a1826417f3251a92fc3d759252f2967475a8e3994decf92ec22	a7b553def2574f4ab648c1cb3a51245c864a022c50bfc09a238413b045ad5ce4
CONTROL_GATE28	GATE28	3	down_proj	0	False	0.07475200295448303	0.07475200295448303	0.07577600330114365	0.005077587101744132	[0.07475200295448303, 0.07475200295448303, 0.07532799988985062, 0.07475200295448303, 0.07475200295448303, 0.07577600330114365, 0.07475200295448303]	25f39cd25efcc1c78fe81b74236edba55393c510c07b34d16d3696c1470714f6	6df61eef7d12fcaca7629a62f96bfe31c27a8a42b0d61589f4dbff6416479976
CONTROL_GATE28	GATE28	3	down_proj	1	False	0.07372800260782242	0.07372800260782242	0.07577600330114365	0.01211083664723962	[0.07577600330114365, 0.07475200295448303, 0.07372800260782242, 0.07372800260782242, 0.07372800260782242, 0.07577600330114365, 0.07372800260782242]	54cd43cad1e0e174e2756af78dc85e45be51b40404f01e1141666c8392958162	6232129cb536613a517b8e8653e4fe002718093127d4537ce9bba801b40b6853
CONTROL_GATE28	GATE28	3	down_proj	2	False	0.07475200295448303	0.07475200295448303	0.07577600330114365	0.006318041106723055	[0.07475200295448303, 0.07577600330114365, 0.07555200159549713, 0.07577600330114365, 0.07475200295448303, 0.07475200295448303, 0.07475200295448303]	ce5283243f221ac4a72116137e6987526474f45c20b503fe2edac2826f9ea7c5	e7f1bb5d7166f4d4f0f43c77c5d9a2b36f2471b63b75ea79d02d5cfdb49975b0
CONTROL_GATE28	GATE28	3	down_proj	3	False	0.07475200295448303	0.07372800260782242	0.07577600330114365	0.011081038601977346	[0.07372800260782242, 0.07577600330114365, 0.07391999661922455, 0.07475200295448303, 0.07577600330114365, 0.07475200295448303, 0.07372800260782242]	b6e999e684bd366c60f1a0a22841fe99f47326aaa81a877e398e73dfad778f91	097e73dbd9ac1013f722424269c09263adf297bdbcd1ab1e4c4bcf39925c29f7
CONTROL_GATE28	GATE28	4	gate_proj	0	True	0.0859839990735054	0.08499199897050858	0.09011200070381165	0.018659562302221683	[0.09011200070381165, 0.08601599931716919, 0.08601599931716919, 0.08524800091981888, 0.0859839990735054, 0.08499199897050858, 0.08556800335645676]	5786c729bc46cd8f9d4cb40663b84acae527db21a41d5ab7bef9873ee97afa47	f955b7dec1197e52f59ce9eb55078a42433e1e62296adc36e51513b240b2884b
CONTROL_GATE28	GATE28	4	gate_proj	1	True	0.06860800087451935	0.06857600063085556	0.06963200122117996	0.005241635605711786	[0.06860800087451935, 0.06860800087451935, 0.06860800087451935, 0.06963200122117996, 0.06860800087451935, 0.06860800087451935, 0.06857600063085556]	2242ea4ca5d34319d7d8b1529ea734c56165eed6c317b9fa5892dd75e51d8fd4	45fdb378252eebab62ba1463475428f8b2045b7481ac73c46008b15ca9987302
CONTROL_GATE28	GATE28	4	gate_proj	2	True	0.06963200122117996	0.06963200122117996	0.07065600156784058	0.006615645755243426	[0.06963200122117996, 0.06963200122117996, 0.07065600156784058, 0.06963200122117996, 0.07065600156784058, 0.06963200122117996, 0.06963200122117996]	cc5d61e17fcac2723f45f88ebb2812eb26de8746c3604021bef7a63be6eae504	f6a906df5f149741fdaf0b9b3346b7d0a93517b5804ee0e4fb2d9b3bdd914b03
CONTROL_GATE28	GATE28	4	gate_proj	3	True	0.06860800087451935	0.06828799843788147	0.06963200122117996	0.005717252861283669	[0.06860800087451935, 0.06963200122117996, 0.06860800087451935, 0.06860800087451935, 0.06860800087451935, 0.06860800087451935, 0.06828799843788147]	d808a683e40bb2853c4a60702d93bb1facb3920d979280b8acd269a323a7d770	f9ed027a8391f3e1df464bbab7ad57bffe90e165b9fdaf0bdc686529cefdefde
CONTROL_GATE28	GATE28	4	up_proj	0	False	0.08191999793052673	0.08089599758386612	0.08211199939250946	0.006554065115960126	[0.08089599758386612, 0.08191999793052673, 0.08089599758386612, 0.08191999793052673, 0.08191999793052673, 0.08089599758386612, 0.08211199939250946]	5786c729bc46cd8f9d4cb40663b84acae527db21a41d5ab7bef9873ee97afa47	9b859a4a1fb7dfd39aa2b9a1425c8a9b6f11b771f436086a8cb1231adbfe84c4
CONTROL_GATE28	GATE28	4	up_proj	1	False	0.08191999793052673	0.08089599758386612	0.08191999793052673	0.005603227346793224	[0.08089599758386612, 0.08089599758386612, 0.08191999793052673, 0.08185599744319916, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673]	2242ea4ca5d34319d7d8b1529ea734c56165eed6c317b9fa5892dd75e51d8fd4	8a438aa6546df4e3ac3ed4379ba960c13197b6834105c66f0938115e5026f881
CONTROL_GATE28	GATE28	4	up_proj	2	False	0.08089599758386612	0.07964800298213959	0.08191999793052673	0.009366833583725134	[0.08089599758386612, 0.0798719972372055, 0.07964800298213959, 0.08089599758386612, 0.08191999793052673, 0.08092799782752991, 0.0798719972372055]	cc5d61e17fcac2723f45f88ebb2812eb26de8746c3604021bef7a63be6eae504	d4d7b4421b71bbc741306a46112982aea48b24ac9c8ed416493299d2d57589a5
CONTROL_GATE28	GATE28	4	up_proj	3	False	0.0825280025601387	0.08191999793052673	0.08294399827718735	0.005538791664227776	[0.08191999793052673, 0.08287999778985977, 0.08287999778985977, 0.08294399827718735, 0.08191999793052673, 0.08191999793052673, 0.0825280025601387]	d808a683e40bb2853c4a60702d93bb1facb3920d979280b8acd269a323a7d770	f6be93433947f0fc41951535f11fa0735c264ad44a5b615b8f3e053cdbf32e0e
CONTROL_GATE28	GATE28	4	down_proj	0	False	0.07475200295448303	0.07372800260782242	0.07577600330114365	0.009624717006238803	[0.07372800260782242, 0.07475200295448303, 0.07372800260782242, 0.07475200295448303, 0.07372800260782242, 0.07577600330114365, 0.07475200295448303]	d04b8edff6934b25d85da9e7890bd8f883213553788606357be48528de1ada5f	0a1ca85ca3aa1c162cd91dd92929591810381781583320716fabace6e20aaaf2
CONTROL_GATE28	GATE28	4	down_proj	1	False	0.07577600330114365	0.07475200295448303	0.07680000364780426	0.009494149101212055	[0.07577600330114365, 0.07475200295448303, 0.07577600330114365, 0.07577600330114365, 0.07475200295448303, 0.07475200295448303, 0.07680000364780426]	8aa73e5c1bbc6cf74dc7108cbd03544769e57b3a928ebc613187cf1d6e9215cf	d240af3119c2a356ef50fa0e0a2ca7049413cb63f4c2a28c6575ff4e39c2fc4e
CONTROL_GATE28	GATE28	4	down_proj	2	False	0.07436800003051758	0.07363200187683105	0.07500799745321274	0.007218555853500688	[0.07363200187683105, 0.07500799745321274, 0.07475200295448303, 0.07372800260782242, 0.07475200295448303, 0.07436800003051758, 0.07372800260782242]	3140ea28134185e7ed19fcbd272094ef5019700c5c89958589856ab6c976240d	8e7dc767e4149e14c839b4f43fd312a1e0ae671dbc55de4e6930b438ec493788
CONTROL_GATE28	GATE28	4	down_proj	3	False	0.07475200295448303	0.07372800260782242	0.07494399696588516	0.007185998774680257	[0.07372800260782242, 0.07475200295448303, 0.07475200295448303, 0.07475200295448303, 0.07494399696588516, 0.07372800260782242, 0.07372800260782242]	a9043341363f27f81f78c1283f4f0b5fd0b4b955b701820f07bc84b7a629c805	d6149388dc4cb24564b373d3b5447a9c559262f0ed85ec10126a48e8563d9e91
CONTROL_GATE28	GATE28	5	gate_proj	0	True	0.08563199639320374	0.08396799862384796	0.08601599931716919	0.007871257447740669	[0.08585599809885025, 0.08563199639320374, 0.08396799862384796, 0.08499199897050858, 0.08495999872684479, 0.08579199761152267, 0.08601599931716919]	e88d67a53cc321aa72b09a6affdd523330e771cf02f155d321aba82114087784	f0ddcd9a0c10b3a6b18c7849bb99a2affeffbbd3ff58fcf7a6a98c2c078f5259
CONTROL_GATE28	GATE28	5	gate_proj	1	True	0.06860800087451935	0.0682239979505539	0.06963200122117996	0.006815676326489129	[0.06963200122117996, 0.0682239979505539, 0.06940799951553345, 0.06860800087451935, 0.06860800087451935, 0.06860800087451935, 0.06860800087451935]	54cf790663cfb4157d18d99ecb56cb10caec0266402a66dde80ed2b92aefc1bc	e43f64573542bfea3c0e843739f57e1cb7207f5bb842423e40e6af1c3a17a9a0
CONTROL_GATE28	GATE28	5	gate_proj	2	True	0.06963200122117996	0.06860800087451935	0.07065600156784058	0.00839682800822733	[0.06963200122117996, 0.06905599683523178, 0.06963200122117996, 0.06860800087451935, 0.06963200122117996, 0.07065600156784058, 0.06966400146484375]	348f03c23c076bce3631b90aff4d8e605655aee1bf03dadec22104dd6919022e	0a55870a3ab30187cbbf54e78b3bc3f172517cb61b29a3ac65663f98521e5f34
