set_name	run_index	decode_index	control_decode_ms	fair_decode_ms	selected_share	direct_selected_saving_ms	unselected_ffn_saving_ms	total_ffn_saving_ms	observed_decode_saving_ms	outside_ffn_residual_ms	selected_realization	ffn_realization	gate_saving_ms	up_saving_ms	down_saving_ms
UP28	4	2	14.226880073547363	14.08409595489502	0.16165680261600693	0.5973759330809116	-0.20441602915525436	0.3929599039256573	0.14278411865234375	-0.2501757852733135	0.2390188669234593	0.36335543964138534	-0.1616000384092331	0.5973759330809116	-0.04281599074602127
UP28	4	3	14.014464378356934	14.099455833435059	0.16313887552618261	0.5303999558091164	-0.25171203911304474	0.2786879166960716	-0.084991455078125	-0.3636793717741966	-0.16024031327165542	-0.30497000403075974	-0.20716802775859833	0.5303999558091164	-0.04454401135444641
UP28	5	1	14.58176040649414	14.2489595413208	0.15877588795866002	0.5840319655835629	-0.16073601692914963	0.4232959486544132	0.33280086517333984	-0.09049508348107338	0.5698333049986507	0.7862132066967755	-0.13945604860782623	0.5840319655835629	-0.021279968321323395
UP28	5	2	14.140416145324707	13.91312026977539	0.16092765034833378	0.5617599487304688	-0.15555202960968018	0.4062079191207886	0.2272958755493164	-0.17891204357147217	0.4046138854558542	0.5595555006443104	-0.13036803901195526	0.5617599487304688	-0.025183990597724915
UP28	5	3	14.117888450622559	13.868032455444336	0.1653573042974655	0.6221439875662327	-0.1891840174794197	0.432959970086813	0.24985599517822266	-0.18310397490859032	0.40160477344743817	0.5770879814319184	-0.16729601472616196	0.6221439875662327	-0.02188800275325775
UP28	6	1	14.582783699035645	14.622719764709473	0.15950644249401794	0.5051199533045292	-0.198976032435894	0.3061439208686352	-0.039936065673828125	-0.3460799865424633	-0.07906253833879193	-0.13044866466894336	-0.1467200443148613	0.5051199533045292	-0.052255988121032715
UP28	6	2	14.192959785461426	14.08512020111084	0.1614276364133412	0.5774719677865505	-0.1533440351486206	0.4241279326379299	0.10783958435058594	-0.316288348287344	0.18674427568135465	0.25426192441478873	-0.1262720450758934	0.5774719677865505	-0.027071990072727203
UP28	6	3	14.115839958190918	14.07590389251709	0.16522034580831538	0.5777279660105705	-0.2186560109257698	0.3590719550848007	0.039936065673828125	-0.3191358894109726	0.06912607320985639	0.11122023067603977	-0.18460803478956223	0.5777279660105705	-0.03404797613620758
DOWN28	0	1	14.50598430633545	14.320639610290527	0.14391192071668052	-0.006368011236190796	0.396287951618433	0.3899199403822422	0.18534469604492188	-0.20457524433732033		0.4753403887557705	-0.13286403566598892	0.5291519872844219	-0.006368011236190796
DOWN28	0	2	14.049407958984375	13.89568042755127	0.14858420148505228	0.002239994704723358	0.3889279365539551	0.39116793125867844	0.15372753143310547	-0.23744039982557297	68.62852448220005	0.39299625339543953	-0.12460803985595703	0.5135359764099121	0.002239994704723358
DOWN28	0	3	13.893631935119629	13.87724781036377	0.1503261413695233	0.009376011788845062	0.35215993970632553	0.3615359514951706	0.016384124755859375	-0.3451518267393112	1.747451381764695	0.045318106506700304	-0.17142403870821	0.5235839784145355	0.009376011788845062
DOWN28	1	1	14.57254409790039	14.68006420135498	0.14369598479622941	-0.017663992941379547	0.2992319390177727	0.2815679460763931	-0.10752010345458984	-0.38908804953098297		-0.381862015733205	-0.15113604068756104	0.4503679797053337	-0.017663992941379547
DOWN28	1	2	14.051775932312012	14.127103805541992	0.14891897520285075	0.009407997131347656	0.34092796593904495	0.3503359630703926	-0.07532787322998047	-0.4256638363003731	-8.006791687785098	-0.21501610217174572	-0.17337602376937866	0.5143039897084236	0.009407997131347656
DOWN28	1	3	14.09331226348877	14.134271621704102	0.14853684063574218	-0.014079995453357697	0.3275839574635029	0.3135039620101452	-0.04095935821533203	-0.3544633202254772		-0.13065020917983347	-0.19273602962493896	0.5203199870884418	-0.014079995453357697
DOWN28	2	1	14.526464462280273	14.35647964477539	0.1439183000850769	-0.0022079944610595703	0.39081593602895737	0.3886079415678978	0.1699848175048828	-0.21862312406301498		0.43741982425540055	-0.1281280294060707	0.5189439654350281	-0.0022079944610595703
DOWN28	2	2	14.217280387878418	13.809663772583008	0.14693556080571782	0.003456003963947296	0.45564792305231094	0.45910392701625824	0.40761661529541016	-0.051487311720848083	117.94448720187472	0.8878526000518728	-0.05958404392004013	0.5152319669723511	0.003456003963947296
DOWN28	2	3	14.118144035339355	13.859840393066406	0.14786306651867911	0.007423996925354004	0.42422395944595337	0.4316479563713074	0.2583036422729492	-0.17334431409835815	34.793069672591805	0.5984127538663803	-0.13251203298568726	0.5567359924316406	0.007423996925354004
DOWN28	3	1	14.457856178283691	14.566399574279785	0.14374026416177244	-0.02630399912595749	0.32799994200468063	0.30169594287872314	-0.10854339599609375	-0.4102393388748169		-0.35977744665836103	-0.15107204020023346	0.4790719822049141	-0.02630399912595749
DOWN28	3	2	13.963264465332031	14.151679992675781	0.14995920704298674	0.019103996455669403	0.313759945333004	0.3328639417886734	-0.18841552734375	-0.5212794691324234	-9.862623654739782	-0.5660436703695892	-0.20524802803993225	0.5190079733729362	0.019103996455669403
DOWN28	3	3	13.965312004089355	14.032896041870117	0.14974474438343446	-0.00031998753547668457	0.30198393389582634	0.30166394636034966	-0.06758403778076172	-0.3692479841411114		-0.22403750463447786	-0.17382404208183289	0.4758079759776592	-0.00031998753547668457
DOWN28	4	1	14.461952209472656	14.598143577575684	0.1443368119749894	-0.029407978057861328	0.375839963555336	0.34643198549747467	-0.13619136810302734	-0.482623353600502		-0.3931258480866228	-0.14467202872037888	0.5205119922757149	-0.029407978057861328
DOWN28	4	2	13.979647636413574	14.035967826843262	0.14966672435842468	0.00841599702835083	0.33695995435118675	0.3453759513795376	-0.0563201904296875	-0.4016961418092251	-6.6920401991543725	-0.16306922993545836	-0.18451203405857086	0.5214719884097576	0.00841599702835083
DOWN28	4	3	13.946880340576172	13.940735816955566	0.14972008248529645	0.0019840002059936523	0.3657919578254223	0.36777595803141594	0.006144523620605469	-0.36163143441081047	3.097037793667007	0.016707246589731117	-0.15769603848457336	0.5234879963099957	0.0019840002059936523
DOWN28	5	1	14.628864288330078	14.410752296447754	0.14405930744065182	0.021823987364768982	0.3856639340519905	0.4074879214167595	0.21811199188232422	-0.18937592953443527	9.994140311610881	0.5352600173374207	-0.15932804346084595	0.5449919775128365	0.021823987364768982
DOWN28	5	2	14.057472229003906	13.870495796203613	0.1486218883875922	0.013248004019260406	0.3745919428765774	0.3878399468958378	0.18697643280029297	-0.20086351409554482	14.113554957294712	0.4820968915058903	-0.13856004178524017	0.5131519846618176	0.013248004019260406
DOWN28	5	3	14.031871795654297	13.89577579498291	0.14897970141708108	0.004960000514984131	0.36083194240927696	0.3657919429242611	0.13609600067138672	-0.22969594225287437	27.438706963888723	0.37205849747096814	-0.17680003494024277	0.5376319773495197	0.004960000514984131
DOWN28	6	1	14.545920372009277	14.494720458984375	0.1432110186890309	-0.011039994657039642	0.3368959352374077	0.32585594058036804	0.051199913024902344	-0.2746560275554657		0.1571243812026639	-0.1616000458598137	0.4984959810972214	-0.011039994657039642
DOWN28	6	2	14.045503616333008	14.120063781738281	0.14859588745753094	0.014688007533550262	0.3294079266488552	0.34409593418240547	-0.07456016540527344	-0.4186560995876789	-5.076261380923419	-0.21668423831404252	-0.18035204708576202	0.5097599737346172	0.014688007533550262
DOWN28	6	3	14.17523193359375	14.0830717086792	0.1477213266950165	0.003903999924659729	0.3605119436979294	0.3644159436225891	0.09216022491455078	-0.27225571870803833	23.606615443924074	0.2528984434610726	-0.1708480343222618	0.5313599780201912	0.003903999924659729
GU56	0	1	14.914560317993164	14.728192329406738	0.3065546595501325	0.481183972209692	-0.11599989235401154	0.36518407985568047	0.18636798858642578	-0.17881609126925468	0.3873112974453141	0.5103398501382584	0.0031360015273094177	0.4780479706823826	-0.11599989235401154
GU56	0	2	14.517248153686523	14.426112174987793	0.3074367752392882	0.47657597810029984	-0.11231985688209534	0.3642561212182045	0.09113597869873047	-0.27312014251947403	0.19123074365185494	0.2501975214416129	-0.0031679943203926086	0.47974397242069244	-0.11231985688209534
GU56	0	3	14.370816230773926	14.229920387268066	0.30604691524121913	0.4965119808912277	-0.11075185239315033	0.3857601284980774	0.14089584350585938	-0.24486428499221802	0.2837712863503405	0.36524211056861877	0.012096002697944641	0.4844159781932831	-0.11075185239315033
GU56	1	1	14.600192070007324	14.652416229248047	0.3071367787883871	0.4122239761054516	-0.10086388140916824	0.31136009469628334	-0.052224159240722656	-0.363584253937006	-0.12668879606207845	-0.16772913462678893	-0.022303998470306396	0.434527974575758	-0.10086388140916824
GU56	1	2	14.180352210998535	14.416895866394043	0.3055517889666994	0.34387199580669403	-0.09868790954351425	0.24518408626317978	-0.2365436553955078	-0.4817277416586876	-0.6878828700214358	-0.9647594140412631	-0.11459199339151382	0.45846398919820786	-0.09868790954351425
GU56	1	3	14.09654426574707	14.35647964477539	0.3070846227653688	0.3951999992132187	-0.11843187361955643	0.27676812559366226	-0.2599353790283203	-0.5367035046219826	-0.6577312235470925	-0.9391810508192154	-0.08819199353456497	0.48339199274778366	-0.11843187361955643
GU56	2	1	14.80396842956543	14.718976020812988	0.3092316748623631	0.493631973862648	-0.1071038693189621	0.3865281045436859	0.0849924087524414	-0.3015356957912445	0.1721776814564495	0.21988675015696163	0.016992002725601196	0.4766399711370468	-0.1071038693189621
GU56	2	2	14.27660846710205	14.38924789428711	0.30560311259256695	0.4012479856610298	-0.09411188960075378	0.30713609606027603	-0.1126394271850586	-0.4197755232453346	-0.2807227231296688	-0.36674109175026076	-0.0684799998998642	0.469727985560894	-0.09411188960075378
GU56	2	3	14.286911964416504	14.395711898803711	0.305503665626888	0.3920959606766701	-0.10291188955307007	0.2891840711236	-0.10879993438720703	-0.39798400551080704	-0.27748292586193096	-0.3762307307054437	-0.0817280039191246	0.4738239645957947	-0.10291188955307007
GU56	3	1	14.745887756347656	14.828543663024902	0.3095100156937726	0.46460796147584915	-0.09967987984418869	0.36492808163166046	-0.0826559066772461	-0.44758398830890656	-0.1779046282691448	-0.22649916747342752	-0.024448007345199585	0.48905596882104874	-0.09967987984418869
GU56	3	2	15.746047973632812	14.432255744934082	0.3015725573541354	0.7625599652528763	-0.10313587635755539	0.6594240888953209	1.3137922286987305	0.6543681398034096	1.722870709929097	1.9923327807141817	0.25359997898340225	0.508959986269474	-0.10313587635755539
GU56	3	3	14.426431655883789	14.317567825317383	0.30622236199289227	0.4838399887084961	-0.11235187202692032	0.3714881166815758	0.10886383056640625	-0.2626242861151695	0.22499965506570505	0.293047948717347	0.004288002848625183	0.4795519858598709	-0.11235187202692032
GU56	4	1	14.67084789276123	14.8787202835083	0.3107375936344196	0.44172799587249756	-0.09231988340616226	0.3494081124663353	-0.2078723907470703	-0.5572805032134056	-0.4705891242788052	-0.5949272021184063	-0.03587199002504349	0.47759998589754105	-0.09231988340616226
GU56	4	2	14.27353572845459	14.409728050231934	0.3051241164495329	0.37276797741651535	-0.0980798676609993	0.27468810975551605	-0.13619232177734375	-0.4108804315328598	-0.3653541345510163	-0.4958071243002132	-0.09651200473308563	0.469279982149601	-0.0980798676609993
GU56	4	3	14.278656005859375	14.369791984558105	0.30726477056547125	0.4506559744477272	-0.10857587307691574	0.34208010137081146	-0.09113597869873047	-0.43321608006954193	-0.20222960277053106	-0.2664170711290218	-0.037759989500045776	0.488415963947773	-0.10857587307691574
GU56	5	1	14.727168083190918	14.641152381896973	0.31014679383528176	0.481375977396965	-0.09535987675189972	0.3860161006450653	0.08601570129394531	-0.30000039935112	0.17868714961447435	0.22282930984020058	-0.006399981677532196	0.4877759590744972	-0.09535987675189972
GU56	5	2	14.224384307861328	14.367744445800781	0.30558679231369595	0.36534395813941956	-0.10313587635755539	0.26220808178186417	-0.14336013793945312	-0.4055682197213173	-0.3923977247893756	-0.5467418737257577	-0.09676800668239594	0.4621119648218155	-0.10313587635755539
GU56	5	3	14.244864463806152	14.28275203704834	0.30574948589301754	0.43641597777605057	-0.11276785284280777	0.3236481249332428	-0.0378875732421875	-0.3615356981754303	-0.08681527526847271	-0.11706409005151001	-0.04518399387598038	0.48159997165203094	-0.11276785284280777
GU56	6	1	14.798848152160645	14.935040473937988	0.3105928185787574	0.4605119675397873	-0.10463987290859222	0.35587209463119507	-0.13619232177734375	-0.4920644164085388	-0.29574111288557775	-0.3827001999650618	-0.0199040025472641	0.4804159700870514	-0.10463987290859222
GU56	6	2	14.249343872070312	14.511103630065918	0.3064011946659376	0.35651200264692307	-0.09897588193416595	0.2575361207127571	-0.26175975799560547	-0.5192958787083626	-0.7342242506624471	-1.0164001743567428	-0.12099198997020721	0.4775039926171303	-0.09897588193416595
GU56	6	3	14.248000144958496	14.476608276367188	0.3063559750953323	0.3639359697699547	-0.11206388473510742	0.25187208503484726	-0.2286081314086914	-0.48048021644353867	-0.6281548140273012	-0.907635839744062	-0.10096000134944916	0.46489597111940384	-0.11206388473510742
GD56	0	1	14.621696472167969	14.705663681030273	0.2897196016523654	-0.024703986942768097	0.3583039417862892	0.3335999548435211	-0.08396720886230469	-0.4175671637058258		-0.25170030044425656	-0.011839993298053741	0.3583039417862892	-0.012863993644714355
GD56	0	2	14.202879905700684	14.18342399597168	0.2916681751907415	-0.002016015350818634	0.3711359277367592	0.36911991238594055	0.019455909729003906	-0.34966400265693665		0.052708914030791705	-0.007424004375934601	0.3711359277367592	0.005407989025115967
GD56	0	3	14.202879905700684	14.19161605834961	0.29025775833844264	-0.017536014318466187	0.3546559512615204	0.3371199369430542	0.011263847351074219	-0.32585608959198		0.033411988187980975	-0.007936008274555206	0.3546559512615204	-0.00960000604391098
GD56	1	1	14.801919937133789	14.6810884475708	0.28829557832619396	0.03225602209568024	0.37126395106315613	0.40351997315883636	0.12083148956298828	-0.2826884835958481	3.746013355415272	0.29944363996928036	0.020191997289657593	0.37126395106315613	0.012064024806022644
GD56	1	2	14.334976196289062	14.204928398132324	0.29440495925272525	0.0711360052227974	0.3591039404273033	0.4302399456501007	0.13004779815673828	-0.3001921474933624	1.8281571722987484	0.3022680703444065	0.05929599702358246	0.3591039404273033	0.011840008199214935
GD56	1	3	14.2991361618042	14.201855659484863	0.2891139735958648	-0.0025600120425224304	0.3697279319167137	0.3671679198741913	0.09728050231933594	-0.26988741755485535		0.26494826223562434	-0.006464011967182159	0.3697279319167137	0.003903999924659729
GD56	2	1	14.745599746704102	14.800895690917969	0.2885178041190264	-0.015807993710041046	0.3686719387769699	0.35286394506692886	-0.05529594421386719	-0.40815988928079605		-0.1567061327373048	-0.015423990786075592	0.3686719387769699	-0.0003840029239654541
GD56	2	2	14.30246353149414	14.327808380126953	0.29247661295726807	-0.04163198918104172	0.3567039519548416	0.3150719627737999	-0.0253448486328125	-0.3404168114066124		-0.0804414598166209	-0.044927991926670074	0.3567039519548416	0.003296002745628357
GD56	2	3	14.219264030456543	14.33523178100586	0.28996606850938555	-0.04956798255443573	0.36620794981718063	0.3166399672627449	-0.1159677505493164	-0.4326077178120613		-0.3662448286355697	-0.06988799571990967	0.36620794981718063	0.020320013165473938
GD56	3	1	14.837759971618652	14.716927528381348	0.2874654991061489	-0.000831998884677887	0.35983994603157043	0.35900794714689255	0.12083244323730469	-0.23817550390958786		0.3365731711444945	0.003712005913257599	0.35983994603157043	-0.004544004797935486
GD56	3	2	14.452735900878906	14.20304012298584	0.2951015025890821	0.13014398515224457	0.3642559349536896	0.49439992010593414	0.2496957778930664	-0.24470414221286774	1.9186117406883476	0.5050481760586947	0.10601598024368286	0.3642559349536896	0.024128004908561707
GD56	3	3	14.391551971435547	14.27660846710205	0.2883714065919753	-0.003679990768432617	0.37366393208503723	0.3699839413166046	0.1149435043334961	-0.2550404369831085		0.3106716035416684	-6.400048732757568e-05	0.37366393208503723	-0.0036159902811050415
GD56	4	1	14.856191635131836	14.938112258911133	0.2881858408689815	-0.004319988191127777	0.36143994331359863	0.35711995512247086	-0.08192062377929688	-0.43904057890176773		-0.22939245652403542	0.001023992896080017	0.36143994331359863	-0.005343981087207794
GD56	4	2	14.342144012451172	14.543871879577637	0.29322701532576206	-0.058207981288433075	0.36137593537569046	0.3031679540872574	-0.20172786712646484	-0.5048958212137222		-0.6653997047075886	-0.04979197680950165	0.36137593537569046	-0.008416004478931427
GD56	4	3	14.272512435913086	14.470175743103027	0.28984161732699604	-0.07727997750043869	0.3606719449162483	0.28339196741580963	-0.1976633071899414	-0.48105527460575104		-0.697490860423429	-0.07068799436092377	0.3606719449162483	-0.006591983139514923
GD56	5	1	14.993408203125	14.77939224243164	0.28576185097147083	0.007872022688388824	0.37011194974184036	0.3779839724302292	0.21401596069335938	-0.1639680117368698	27.186908519589423	0.566203797788976	0.021280013024806976	0.37011194974184036	-0.013407990336418152
GD56	5	2	14.405632019042969	14.419967651367188	0.2938139796033207	0.006527982652187347	0.3636479377746582	0.37017592042684555	-0.01433563232421875	-0.3845115527510643	-2.1960279443168056	-0.038726539283507416	-0.00025600939989089966	0.3636479377746582	0.006783992052078247
GD56	5	3	14.422016143798828	14.260224342346191	0.2897924979980268	0.03414401412010193	0.38153592497110367	0.4156799390912056	0.16179180145263672	-0.2538881376385689	4.738511438155231	0.3892220582170974	0.024512000381946564	0.38153592497110367	0.009632013738155365
GD56	6	1	14.932991981506348	14.840831756591797	0.28614225900854856	-0.001023992896080017	0.3617599233984947	0.3607359305024147	0.09216022491455078	-0.2685757055878639		0.25547836276301805	0.013951987028121948	0.3617599233984947	-0.014975979924201965
GD56	6	2	14.367744445800781	14.343168258666992	0.29365779058013475	-0.0007999911904335022	0.36774393916130066	0.36694394797086716	0.024576187133789062	-0.3423677608370781		0.066975316719872	-0.0004480034112930298	0.36774393916130066	-0.0003519877791404724
GD56	6	3	14.297087669372559	14.292160034179688	0.2900417328135061	-0.003967992961406708	0.35788793861866	0.35391994565725327	0.004927635192871094	-0.34899231046438217		0.01392302200917256	-0.013663992285728455	0.35788793861866	0.009695999324321747
UD56	0	1	14.90227222442627	15.079423904418945	0.3024054301511279	0.5808960050344467	-0.1778240203857422	0.40307198464870453	-0.17715167999267578	-0.5802236646413803	-0.3049628134078333	-0.4395038274542238	-0.1778240203857422	0.5849919840693474	-0.004095979034900665
UD56	0	2	14.630911827087402	14.58176040649414	0.30147676927662737	0.583519984036684	-0.14121604710817337	0.44230393692851067	0.04915142059326172	-0.39315251633524895	0.08423262602463281	0.11112589441229874	-0.14121604710817337	0.5770879648625851	0.0064320191740989685
UD56	0	3	14.47219181060791	14.410752296447754	0.30607444230692815	0.5677119866013527	-0.16198402643203735	0.40572796016931534	0.06143951416015625	-0.3442884460091591	0.10822303493707817	0.1514303183209675	-0.16198402643203735	0.579167976975441	-0.011455990374088287
UD56	1	1	14.743552207946777	14.938112258911133	0.30647051588772384	0.585568018257618	-0.16947203874588013	0.4160959795117378	-0.19456005096435547	-0.6106560304760933	-0.3322586700402064	-0.4675845491048948	-0.16947203874588013	0.5790079981088638	0.00656002014875412
